AR1410B.PV,CCSFIC1401.PV,CCSPI1407B.PV,CCSPIC1415.PV,DR1107.PV,FI1102.PV,FI1107.PV,FI1110.PV,FI1112.PV,FI1113.PV,FI1121.PV,FI1213.PV,FI1424.PV,FIC_1121.PV,FIC_1122.MV,FIC_1122.PV,FIC_1123.PV,FIC_1127.MV,FIC_1127.PV,FI_1124.PV,FI_1127.PV,FRC1102.MV,FRC1102.PV,FRC1107.MV,FRC1107.PV,FRC1113.MV,FRC1113.PV,FRC1213.MV,FRC1213.PV,FRC1424.PV,FRCA1110.MV,FRCA1110.PV,FRCA1111.MV,FRCA1111.PV,FRCA1112.MV,FRCA1112.PV,FRQ1623.PV,FT_1122.PV,LRCA1101.PV,PDR1103.PV,PDR1106.PV,PDR1401.PV,PDRSA1104.PV,PI1101.PV,PI1110.PV,PIC1101A.PV,PI_1132A.PV,PI_1132B.PV,PI_1134.PV,PI_1136.PV,PI_1138A.PV,PI_1182.PV,PR1102A.PV,PRA1102.PV,TI1105A.PV,TI1118A.PV,TI1212.PV,TI1611.PV,TIA1114.PV,TIA1160A.PV,TIC_1101.MV,TIC_1101.PV,TIC_1155.MV,TIC_1155.PV,TI_1145.PV,TI_1146.PV,TI_1147.PV,WR1104.PV
86.075,186307,0.2999,0.3794,287.235,999.6,2.5995,5000.3247,2999.75,2.5998,50300,180.0,4.59,343.23,72.5647,710.0,1773.36,19.4351,600.0,94.4,600.0,9.9731,999.6,66.2097,2.5995,76.7685,2.5998,75.5346,180.0,4.59,11.1206,5000.3247,28.1031,4999.1797,15.7247,2999.75,9.1096,710.0,32.875,9.56,4.065,12.283,25.9735,0.1499,1.0005,14.8701,0.1764,0.128,0.1305,0.2439,0.128,0.1305,0.1973,0.124,539.24,680.3,331.72,252.5,662.15,184.015,42.1477,519.45,20.0801,590.1675,490.13,686.36,686.375,145.794
86.075,186307,0.2999,0.3794,286.785,999.6,2.5995,5000.3247,2999.75,2.5996,50300,180.0,4.59,343.23,72.5647,710.0,1773.36,19.4358,599.94,94.4,599.94,9.9733,999.6,66.2099,2.5995,76.7695,2.5996,75.5346,180.0,4.59,11.1204,5000.3247,28.1034,4999.1797,15.7249,2999.75,9.1096,710.0,32.875,9.561,4.064,12.283,25.9625,0.1499,1.0004,14.8696,0.1764,0.128,0.1305,0.2439,0.128,0.1305,0.1973,0.124,539.2,680.3,331.72,252.5,662.15,184.015,42.1537,519.42,20.0928,590.135,490.13,686.36,686.375,145.794
86.975,186307,0.2999,0.3794,287.0775,999.6,2.5995,5000.3247,2999.75,2.5996,50300,180.0,4.59,343.23,72.5647,710.0,1773.36,19.4361,599.94,94.4,599.94,9.9734,999.6,66.21,2.5995,76.77,2.5996,75.5346,180.0,4.59,11.1203,5000.3247,28.1036,4999.1797,15.7252,2999.75,9.1096,710.0,32.875,9.562,4.064,12.283,25.957,0.1499,1.0004,14.869,0.1764,0.1281,0.1306,0.2439,0.1281,0.1306,0.1973,0.124,539.2,680.3,331.72,252.5,662.15,184.015,42.1598,519.39,20.0908,590.135,490.13,686.36,686.375,145.794
86.725,186307,0.2999,0.3794,287.7075,999.6,2.5995,5000.3247,2999.75,2.5996,50300,180.0,4.59,343.23,72.566,709.84,1773.36,19.4363,599.94,94.4,599.94,9.9736,999.6,66.2102,2.5995,76.7705,2.5996,75.5346,180.0,4.59,11.1201,5000.3247,28.1039,4999.1797,15.7254,2999.75,9.1096,709.84,32.875,9.562,4.064,12.283,25.9515,0.1499,1.0004,14.8685,0.1764,0.1281,0.1306,0.2439,0.1281,0.1306,0.1973,0.124,539.16,680.3,331.76,252.5,662.15,184.015,42.1622,519.39,20.0887,590.135,490.1,686.36,686.375,145.794
86.125,186307,0.2999,0.3794,287.685,999.6,2.5995,5000.3247,2999.5,2.5996,50300,180.0,4.59,343.23,72.5662,709.84,1773.36,19.4366,599.94,94.4,599.94,9.9738,999.6,66.2104,2.5995,76.771,2.5996,75.5346,180.0,4.59,11.1199,5000.3247,28.1041,4999.1797,15.7264,2999.5,9.1091,709.84,32.88,9.563,4.064,12.282,25.946,0.1499,1.0004,14.8679,0.1764,0.1281,0.1306,0.2439,0.1281,0.1306,0.1973,0.124,539.16,680.3,331.76,252.5,662.15,184.015,42.1685,519.36,20.0867,590.135,490.1,686.36,686.375,145.794
86.55,186307,0.2999,0.3794,287.7075,999.6,2.5995,5000.3247,3000.5,2.5996,50300,180.0,4.59,343.23,72.5665,709.84,1773.36,19.4368,599.94,94.4,599.94,9.9739,999.6,66.2105,2.5995,76.7715,2.5996,75.5346,180.0,4.59,11.1198,5000.3247,28.1043,4999.1797,15.7239,3000.5,9.1096,709.84,32.88,9.563,4.064,12.282,25.9405,0.1499,1.0004,14.8674,0.1764,0.1281,0.1306,0.2439,0.1281,0.1306,0.1973,0.124,539.12,680.3,331.76,252.5,662.15,184.015,42.1711,519.36,20.0846,590.135,490.1,686.36,686.375,145.794
86.65,186307,0.2999,0.3794,287.0775,999.6,2.5995,5000.3247,3000.5,2.6002,50300,180.0,4.59,343.2,72.5661,709.92,1773.1799,19.4371,599.94,94.4,599.94,9.9741,999.6,66.2107,2.5995,76.7697,2.6002,75.5346,180.0,4.59,11.1196,5000.3247,28.1046,4999.1797,15.7234,3000.5,9.1108,709.92,32.88,9.564,4.065,12.282,25.935,0.1499,1.0002,14.8668,0.1764,0.1281,0.1306,0.2439,0.1281,0.1306,0.1973,0.124,539.12,680.3,331.76,252.5,662.15,184.015,42.1774,519.33,20.0826,590.135,490.07,686.36,686.375,145.794
86.375,186307,0.2999,0.3794,287.055,999.6,2.5995,4997.9497,3000.5,2.6002,50300,180.0,4.59,343.2,72.5662,709.92,1773.1799,19.4373,599.94,94.4,599.94,9.9743,999.6,66.2109,2.5995,76.7695,2.6002,75.5346,180.0,4.59,11.1232,4997.9497,28.1048,4999.1797,15.7229,3000.5,9.1102,709.92,32.88,9.564,4.065,12.282,25.9295,0.1499,1.0002,14.8663,0.1764,0.1281,0.1306,0.2439,0.1281,0.1306,0.1973,0.124,539.12,680.3,331.76,252.5,662.15,184.015,42.1801,519.33,20.0806,590.135,490.07,686.36,686.375,145.794
86.175,186307,0.2999,0.3794,287.37,999.6,2.5995,4997.9497,2999.5,2.6002,50300,180.0,4.59,343.2,72.5664,709.92,1773.1799,19.4376,599.94,94.4,599.94,9.9744,999.6,66.211,2.5995,76.7692,2.6002,75.5346,180.0,4.59,11.1242,4997.9497,28.1051,4999.1797,15.7254,2999.5,9.1102,709.92,32.88,9.565,4.065,12.282,25.924,0.1499,1.0002,14.8657,0.1764,0.1281,0.1306,0.2439,0.1281,0.1306,0.1973,0.124,539.08,680.3,331.8,252.5,662.15,184.015,42.1866,519.3,20.0785,590.135,490.07,686.36,686.375,145.794
86.325,186296,0.2999,0.3794,287.1225,999.6,2.5995,4997.9497,2999.5,2.5996,50300,180.0,4.59,343.2,72.5665,709.92,1773.1799,19.4378,599.94,94.4,599.94,9.9746,999.6,66.2112,2.5995,76.7712,2.5996,75.5346,180.0,4.59,11.1253,4997.9497,28.1053,4999.1797,15.7259,2999.5,9.1096,709.92,32.88,9.566,4.066,12.282,25.9185,0.1499,1.0002,14.8651,0.1764,0.1281,0.1306,0.2439,0.1281,0.1306,0.1974,0.124,539.08,680.3,331.8,252.5,662.15,184.015,42.1894,519.3,20.0765,590.135,490.04,686.36,686.3375,145.794
86.575,186307,0.2999,0.3794,287.6625,999.6,2.5995,5000.3247,2999.5,2.5996,50300,180.0,4.59,343.2,72.5666,709.92,1773.1799,19.4381,599.94,94.4,599.94,9.9748,999.6,66.2114,2.5995,76.7717,2.5996,75.5346,180.0,4.59,11.1227,5000.3247,28.1055,4999.1797,15.7264,2999.5,9.1096,709.92,32.88,9.566,4.066,12.282,25.9075,0.1499,1.0001,14.8646,0.1765,0.1281,0.1306,0.2439,0.1281,0.1306,0.1974,0.124,539.08,680.3,331.8,252.5,662.15,184.015,42.196,519.27,20.0744,590.135,490.04,686.36,686.3375,145.794
86.575,186307,0.2999,0.3794,286.9425,999.6,2.5995,5000.3247,3000.5,2.5996,50300,180.0,4.5875,343.2,72.5667,709.92,1773.1799,19.4383,599.94,94.4,599.94,9.9749,999.6,66.2115,2.5995,76.7722,2.5996,75.5346,180.0,4.5875,11.1225,5000.3247,28.105,5000.04,15.7239,3000.5,9.1096,709.92,32.88,9.567,4.066,12.282,25.902,0.1499,1.0001,14.864,0.1765,0.1281,0.1306,0.2439,0.1281,0.1306,0.1974,0.1241,539.04,680.3,331.8,252.5,662.15,184.015,42.1989,519.27,20.0724,590.135,490.04,686.36,686.3375,145.794
86.25,186296,0.2999,0.3794,287.6625,999.6,2.5995,5002.6997,3000.5,2.6,50300,180.0,4.5875,343.2,72.5668,709.92,1773.1799,19.4386,599.94,94.4,599.94,9.9751,999.6,66.2117,2.5995,76.7712,2.6,75.5346,180.0,4.5875,11.1186,5002.6997,28.105,5000.04,15.7234,3000.5,9.1102,709.92,32.88,9.567,4.066,12.282,25.8965,0.15,1.0001,14.8635,0.1765,0.1281,0.1306,0.2439,0.1282,0.1306,0.1974,0.1241,539.04,680.3,331.84,252.5,662.15,184.015,42.2056,519.24,20.0703,590.135,490.01,686.36,686.3375,145.794
86.225,186296,0.2999,0.3794,287.055,999.6,2.5995,5000.3247,3000.5,2.6,50300,180.0,4.5875,343.2,72.567,709.92,1773.1799,19.4388,599.94,94.4,599.94,9.9753,999.6,66.2119,2.5995,76.7712,2.6,75.5346,180.0,4.5875,11.1209,5000.3247,28.105,5000.04,15.7229,3000.5,9.1102,709.92,32.88,9.568,4.067,12.281,25.8855,0.15,1.0001,14.8715,0.1765,0.1282,0.1306,0.2439,0.1282,0.1306,0.1974,0.1241,539.0,680.3,331.84,252.5,662.15,184.015,42.2087,519.24,20.0683,590.135,490.01,686.36,686.3375,145.794
86.55,186296,0.2999,0.3794,287.2125,999.6,2.5995,5000.3247,2999.5,2.6,50300,180.0,4.5875,343.2,72.5671,709.92,1773.1799,19.4398,599.88,94.4,599.88,9.9754,999.6,66.212,2.5995,76.7712,2.6,75.5346,180.0,4.5875,11.1207,5000.3247,28.105,5000.04,15.7254,2999.5,9.1102,709.92,32.88,9.569,4.067,12.281,25.88,0.15,1.0,14.8712,0.1765,0.1282,0.1306,0.2439,0.1282,0.1306,0.1975,0.1241,539.0,680.3,331.84,252.5,662.1,184.015,42.2155,519.21,20.0662,590.135,490.01,686.36,686.3375,145.794
86.925,186296,0.2999,0.3794,287.6625,1000.2,2.5995,4997.9497,2999.5,2.6,50300,180.0,4.5875,343.2,72.5672,709.92,1773.1799,19.4403,599.88,94.4,599.88,9.9749,1000.2,66.2122,2.5995,76.7712,2.6,75.5346,180.0,4.5875,11.1243,4997.9497,28.105,5000.04,15.7259,2999.5,9.1102,709.92,32.88,9.57,4.066,12.281,25.869,0.15,1.0,14.871,0.1765,0.1282,0.1307,0.2439,0.1282,0.1306,0.1975,0.1241,538.96,680.3,331.84,252.5,662.1,184.015,42.2225,519.18,20.0642,590.135,489.98,686.36,686.3375,145.794
86.05,186296,0.2999,0.3794,287.01,1000.2,2.5995,5000.3247,2999.5,2.6,50300,180.0,4.5875,343.2,72.5673,709.92,1773.1799,19.4408,599.88,94.4,599.88,9.9748,1000.2,66.2124,2.5995,76.7712,2.6,75.5346,180.0,4.5875,11.1216,5000.3247,28.105,5000.04,15.7264,2999.5,9.1102,709.92,32.88,9.571,4.065,12.283,25.847,0.1499,1.0,14.8707,0.1765,0.1282,0.1307,0.2439,0.1282,0.1306,0.1975,0.1241,538.96,680.3,331.84,252.5,662.1,184.015,42.2258,519.18,20.0622,590.135,489.98,686.36,686.3375,145.794
86.825,186296,0.2999,0.3794,287.28,1000.2,2.5995,5000.3247,3000.5,2.6,50300,180.0,4.5875,343.2,72.5675,709.92,1773.1799,19.4413,599.88,94.4,599.88,9.9747,1000.2,66.2125,2.5995,76.7712,2.6,75.5346,180.0,4.5875,11.1215,5000.3247,28.105,5000.04,15.7239,3000.5,9.1096,709.92,32.88,9.571,4.064,12.283,25.8305,0.1499,0.9999,14.8618,0.1765,0.1282,0.1307,0.2439,0.1282,0.1306,0.1975,0.1241,538.92,680.25,331.88,252.5,662.1,184.015,42.2329,519.15,20.0601,590.135,489.98,686.36,686.3375,145.794
86.05,186296,0.2999,0.3794,287.01,999.6,2.5995,5000.3247,3000.5,2.6,50300,180.0,4.5875,343.2,72.5676,709.92,1773.1799,19.4396,600.06,94.4,600.06,9.9754,999.6,66.2127,2.5995,76.7712,2.6,75.5346,180.0,4.5875,11.1213,5000.3247,28.1057,4999.1797,15.7234,3000.5,9.1096,709.92,32.885,9.572,4.063,12.283,25.8195,0.1499,0.9999,14.8612,0.1765,0.1282,0.1307,0.2439,0.1282,0.1306,0.1975,0.1241,538.92,680.25,331.88,252.5,662.1,184.015,42.2363,519.15,20.0581,590.135,489.95,686.36,686.3375,145.794
86.325,186296,0.2999,0.3794,287.2125,999.6,2.5995,5000.3247,3000.5,2.5998,50300,180.0,4.585,343.2,72.5677,709.92,1773.1799,19.4401,600.0,94.4,600.0,9.9755,999.6,66.2129,2.5995,76.772,2.5998,75.5346,180.0,4.585,11.1211,5000.3247,28.1059,4999.1797,15.7229,3000.5,9.1096,709.92,32.885,9.573,4.061,12.283,25.8085,0.15,0.9999,14.8607,0.1765,0.1282,0.1307,0.2439,0.1282,0.1306,0.1975,0.1242,538.88,680.25,331.88,252.5,662.1,184.015,42.2435,519.12,20.056,590.135,489.95,686.36,686.3375,145.794
86.65,186296,0.2999,0.3794,287.415,999.6,2.5995,5000.3247,2999.5,2.5998,50300,180.0,4.585,343.2,72.5678,709.92,1773.1799,19.4401,600.0,94.4,600.0,9.9757,999.6,66.213,2.5995,76.7722,2.5998,75.5346,180.0,4.585,11.1209,5000.3247,28.1062,4999.1797,15.7254,2999.5,9.1096,709.92,32.885,9.573,4.061,12.281,25.8085,0.15,0.9999,14.8687,0.1765,0.1282,0.1307,0.2439,0.1282,0.1306,0.1975,0.1242,538.88,680.25,331.88,252.5,662.1,184.015,42.2508,519.09,20.054,590.135,489.95,686.36,686.3375,145.794
86.9,186296,0.2999,0.3794,286.7625,1000.2,2.5995,5000.3247,2999.5,2.5998,50300,180.0,4.585,343.2,72.5686,709.84,1773.1799,19.4416,599.88,94.4,599.88,9.9751,1000.2,66.2132,2.5995,76.7725,2.5998,75.5346,180.0,4.585,11.1208,5000.3247,28.1057,5000.04,15.7259,2999.5,9.1096,709.84,32.885,9.574,4.061,12.281,25.803,0.15,0.9997,14.8685,0.1765,0.1282,0.1307,0.2439,0.1282,0.1306,0.1975,0.1242,538.88,680.25,331.88,252.5,662.1,184.015,42.2545,519.09,20.0519,590.135,489.92,686.32,686.3375,145.794
86.075,186296,0.2999,0.3794,287.5275,1000.2,2.5995,5000.3247,2999.5,2.5998,50300,180.0,4.585,343.2,72.5688,709.84,1773.1799,19.4406,600.0,94.38,600.0,9.975,1000.2,66.2134,2.5995,76.7727,2.5998,75.5346,180.0,4.585,11.1206,5000.3247,28.1057,5000.04,15.7264,2999.5,9.1096,709.84,32.885,9.575,4.061,12.281,25.7975,0.15,0.9997,14.8682,0.1765,0.1282,0.1307,0.2439,0.1282,0.1306,0.1976,0.1242,538.84,680.25,331.92,252.5,662.1,184.015,42.2619,519.06,20.0499,590.135,489.92,686.32,686.3375,145.794
86.1,186296,0.2999,0.3794,287.55,1000.2,2.5995,5000.3247,3000.5,2.5998,50300,180.0,4.585,343.2,72.5691,709.84,1773.1799,19.4406,600.0,94.38,600.0,9.9749,1000.2,66.2135,2.5995,76.773,2.5998,75.5346,180.0,4.585,11.1204,5000.3247,28.1057,5000.04,15.7239,3000.5,9.1096,709.84,32.885,9.575,4.062,12.282,25.792,0.15,0.9997,14.8679,0.1766,0.1282,0.1307,0.2439,0.1282,0.1307,0.1976,0.1242,538.84,680.25,331.92,252.5,662.1,184.015,42.2657,519.06,20.0478,590.135,489.92,686.32,686.3375,145.794
86.25,186296,0.2999,0.3794,287.055,1000.2,2.5995,5000.3247,3000.5,2.5998,50300,180.0,4.585,343.2,72.5693,709.84,1773.1799,19.4406,600.0,94.38,600.0,9.9749,1000.2,66.2137,2.5995,76.7732,2.5998,75.5346,180.0,4.585,11.1203,5000.3247,28.1056,5000.04,15.7234,3000.5,9.1096,709.84,32.885,9.576,4.062,12.282,25.781,0.15,0.9996,14.8676,0.1766,0.1282,0.1307,0.2439,0.1283,0.1307,0.1976,0.1242,538.8,680.25,331.92,252.5,662.1,184.015,42.2733,519.03,20.0458,590.135,489.89,686.32,686.3375,145.794
86.275,186296,0.2999,0.3794,287.28,1000.2,2.5995,5000.3247,3000.5,2.5998,50300,180.0,4.585,343.2,72.5696,709.84,1773.1799,19.4406,600.0,94.38,600.0,9.9748,1000.2,66.2139,2.5995,76.7735,2.5998,75.5346,180.0,4.585,11.1201,5000.3247,28.1056,5000.04,15.7229,3000.5,9.1096,709.84,32.885,9.576,4.062,12.282,25.7755,0.15,0.9996,14.8674,0.1766,0.1283,0.1307,0.2439,0.1283,0.1307,0.1976,0.1242,538.8,680.25,331.92,252.525,662.1,184.015,42.2772,519.03,20.0437,590.135,489.89,686.32,686.3375,145.794
86.325,186296,0.2999,0.3794,286.875,999.6,2.5995,5000.3247,2999.5,2.5998,50300,180.0,4.585,343.2,72.5698,709.84,1773.1799,19.4406,600.0,94.38,600.0,9.9754,999.6,66.2141,2.5995,76.7737,2.5998,75.5346,180.0,4.585,11.1199,5000.3247,28.1056,5000.04,15.7254,2999.5,9.1096,709.84,32.885,9.577,4.062,12.282,25.77,0.15,0.9996,14.8671,0.1766,0.1283,0.1307,0.2439,0.1283,0.1307,0.1976,0.1242,538.8,680.25,331.96,252.525,662.1,184.015,42.2811,519.03,20.0417,590.135,489.89,686.32,686.3375,145.783
86.85,186296,0.2999,0.3794,287.325,999.6,2.5995,5000.3247,2999.5,2.5998,50300,180.0,4.585,343.2,72.5701,709.84,1773.1799,19.4406,600.0,94.38,600.0,9.9756,999.6,66.2142,2.5995,76.774,2.5998,75.5346,180.0,4.585,11.1197,5000.3247,28.1056,5000.04,15.7259,2999.5,9.1091,709.84,32.885,9.577,4.063,12.282,25.7645,0.15,0.9996,14.8668,0.1766,0.1283,0.1307,0.2439,0.1283,0.1307,0.1976,0.1242,538.76,680.25,331.96,252.525,662.1,184.015,42.2888,519.0,20.0549,590.1025,489.86,686.32,686.3375,145.783
86.35,186296,0.2999,0.3794,287.5725,999.6,2.5995,5000.3247,2999.5,2.5998,50300,180.0,4.585,343.17,72.5703,709.84,1773.1799,19.4406,600.0,94.38,600.0,9.9758,999.6,66.2144,2.5995,76.7742,2.5998,75.5346,180.0,4.585,11.1196,5000.3247,28.1056,5000.04,15.7264,2999.5,9.1091,709.84,32.89,9.578,4.063,12.282,25.759,0.15,0.9995,14.8665,0.1766,0.1283,0.1307,0.2439,0.1283,0.1307,0.1976,0.1242,538.76,680.25,331.96,252.525,662.1,184.015,42.2928,519.0,20.0534,590.1025,489.86,686.32,686.3375,145.783
86.675,186296,0.2999,0.3794,286.83,1000.2,2.5995,4997.9497,3000.5,2.5998,50300,180.0,4.585,343.17,72.5706,709.84,1773.1799,19.4406,600.0,94.38,600.0,9.9752,1000.2,66.2146,2.5995,76.7745,2.5998,75.5346,180.0,4.585,11.1231,4997.9497,28.1056,5000.04,15.7239,3000.5,9.1096,709.84,32.89,9.578,4.064,12.282,25.7535,0.15,0.9995,14.8662,0.1766,0.1283,0.1307,0.2439,0.1283,0.1307,0.1976,0.1242,538.76,680.25,331.96,252.525,662.1,184.015,42.2969,519.0,20.0518,590.1025,489.86,686.32,686.3375,145.783
86.725,186296,0.2999,0.3794,287.0325,1000.2,2.5995,4997.9497,3000.5,2.5998,50300,180.0,4.585,343.17,72.5696,710.0,1773.1799,19.4406,600.0,94.38,600.0,9.9751,1000.2,66.2147,2.5995,76.7747,2.5998,75.5346,180.0,4.585,11.1242,4997.9497,28.1056,5000.04,15.7234,3000.5,9.1096,710.0,32.89,9.579,4.064,12.282,25.7425,0.15,0.9995,14.866,0.1766,0.1283,0.1307,0.2439,0.1283,0.1307,0.1976,0.1242,538.76,680.25,331.96,252.525,662.1,184.015,42.3047,518.97,20.0503,590.1025,489.83,686.32,686.3375,145.783
86.0,186296,0.2999,0.3794,287.055,1000.2,2.5995,4997.9497,3000.5,2.5998,50300,180.0,4.5825,343.17,72.5696,710.0,1773.0,19.4406,600.0,94.38,600.0,9.975,1000.2,66.2149,2.5995,76.775,2.5998,75.5346,180.0,4.5825,11.1253,4997.9497,28.1056,5000.04,15.7229,3000.5,9.1096,710.0,32.89,9.58,4.065,12.282,25.737,0.15,0.9994,14.8657,0.1766,0.1283,0.1308,0.2439,0.1283,0.1307,0.1977,0.1242,538.72,680.25,332.0,252.525,662.1,184.015,42.3088,518.97,20.0487,590.1025,489.83,686.32,686.3375,145.783
86.675,186296,0.2999,0.3794,287.1,1000.2,2.5995,5000.3247,2999.5,2.5998,50300,180.0,4.5825,343.17,72.5696,710.0,1773.0,19.4406,600.0,94.38,600.0,9.9749,1000.2,66.2151,2.5995,76.7752,2.5998,75.5346,180.0,4.5825,11.1226,5000.3247,28.1056,5000.04,15.7254,2999.5,9.1096,710.0,32.89,9.58,4.065,12.282,25.726,0.15,0.9994,14.8654,0.1766,0.1283,0.1308,0.2439,0.1283,0.1307,0.1977,0.1242,538.72,680.25,332.0,252.525,662.1,184.015,42.3167,518.94,20.0472,590.1025,489.83,686.32,686.3375,145.783
86.725,186296,0.2999,0.3794,287.505,1000.2,2.5995,5000.3247,2999.5,2.5998,50300,180.0,4.5825,343.17,72.5708,709.84,1773.0,19.4406,600.0,94.38,600.0,9.9749,1000.2,66.2152,2.5995,76.7755,2.5998,75.5346,180.0,4.5825,11.1225,5000.3247,28.1055,5000.04,15.7259,2999.5,9.1091,709.84,32.89,9.581,4.064,12.282,25.726,0.15,0.9994,14.8651,0.1766,0.1283,0.1308,0.2439,0.1283,0.1307,0.1977,0.1242,538.72,680.25,332.0,252.525,662.1,184.015,42.321,518.94,20.0456,590.1025,489.8,686.32,686.3375,145.783
86.625,186296,0.2999,0.3794,287.145,1000.2,2.5995,5002.2251,2999.5,2.5998,50300,180.0,4.5825,343.17,72.5711,709.84,1773.0,19.4406,600.0,94.38,600.0,9.9748,1000.2,66.2154,2.5995,76.7757,2.5998,75.5346,180.0,4.5825,11.1193,5002.2251,28.1055,5000.04,15.7264,2999.5,9.1091,709.84,32.89,9.581,4.063,12.282,25.7205,0.15,0.9992,14.8649,0.1766,0.1283,0.1308,0.2439,0.1283,0.1307,0.1977,0.1243,538.68,680.25,332.0,252.525,662.1,184.015,42.3253,518.94,20.0441,590.1025,489.8,686.32,686.3375,145.783
86.2,186296,0.2999,0.3794,286.7625,999.6,2.6003,4999.8501,3000.25,2.6002,50300,179.9875,4.5825,343.17,72.5713,709.84,1773.0,19.4413,599.94,94.38,599.94,9.9755,999.6,66.2148,2.6003,76.7745,2.6002,75.5361,179.9875,4.5825,11.1219,4999.8501,28.1055,5000.04,15.7247,3000.25,9.1102,709.84,32.895,9.581,4.063,12.282,25.715,0.15,0.9992,14.8646,0.1767,0.1283,0.1308,0.2439,0.1283,0.1307,0.1977,0.1243,538.68,680.25,332.04,252.525,662.1,184.015,42.3296,518.94,20.0425,590.1025,489.77,686.32,686.3375,145.783
86.7,186296,0.2999,0.3794,287.19,999.6,2.6003,4999.8501,3000.25,2.6002,50400,180.0,4.5825,343.17,72.5703,710.0,1773.0,19.4416,599.94,94.38,599.94,9.9756,999.6,66.2147,2.6003,76.7742,2.6002,75.5351,180.0,4.5825,11.1219,4999.8501,28.1055,5000.04,15.7244,3000.25,9.1102,710.0,32.895,9.582,4.064,12.282,25.7095,0.15,0.9992,14.8643,0.1767,0.1283,0.1308,0.2439,0.1283,0.1307,0.1977,0.1243,538.68,680.25,332.04,252.525,662.1,184.015,42.3376,518.91,20.041,590.1025,489.77,686.32,686.3375,145.783
86.825,186296,0.2999,0.3794,286.9875,999.6,2.6003,4997.9497,3000.25,2.6002,50400,180.0,4.5825,343.17,72.5703,710.0,1773.0,19.4418,599.94,94.38,599.94,9.9758,999.6,66.2146,2.6003,76.774,2.6002,75.5351,180.0,4.5825,11.125,4997.9497,28.1055,5000.04,15.7242,3000.25,9.1102,710.0,32.895,9.582,4.065,12.281,25.7095,0.15,0.9992,14.864,0.1767,0.1283,0.1308,0.2439,0.1283,0.1307,0.1977,0.1243,538.68,680.25,332.04,252.525,662.1,184.015,42.3421,518.91,20.0394,590.1025,489.77,686.32,686.3375,145.783
86.15,186296,0.2999,0.3794,287.325,999.6,2.5995,4999.8501,2999.5,2.5996,50400,180.0125,4.5825,343.17,72.5703,710.0,1773.0,19.4421,599.94,94.38,599.94,9.976,999.6,66.2153,2.5995,76.776,2.5996,75.5336,180.0125,4.5825,11.1231,4999.8501,28.1055,5000.04,15.7262,2999.5,9.1096,710.0,32.895,9.583,4.066,12.281,25.7095,0.15,0.9991,14.8638,0.1767,0.1283,0.1308,0.2439,0.1283,0.1307,0.1977,0.1243,538.68,680.25,332.04,252.525,662.1,184.015,42.3465,518.91,20.0379,590.1025,489.74,686.32,686.3,145.783
86.5,186296,0.2999,0.3794,287.415,999.6,2.5995,4999.8501,2999.5,2.5996,50400,180.0,4.5825,343.17,72.5703,710.0,1773.0,19.4423,599.94,94.38,599.94,9.9761,999.6,66.2155,2.5995,76.7765,2.5996,75.5346,180.0,4.5825,11.1232,4999.8501,28.1055,5000.04,15.7267,2999.5,9.1096,710.0,32.895,9.583,4.067,12.282,25.704,0.15,0.9991,14.8635,0.1767,0.1283,0.1308,0.2439,0.1283,0.1308,0.1977,0.1243,538.68,680.25,332.04,252.525,662.1,184.015,42.3509,518.91,20.0363,590.1025,489.74,686.32,686.3,145.783
86.775,186296,0.2999,0.3794,287.19,999.6,2.5995,5002.2251,2999.25,2.5996,50400,180.0,4.5825,343.17,72.5703,710.0,1773.0,19.4426,599.94,94.38,599.94,9.9763,999.6,66.2156,2.5995,76.777,2.5996,75.5346,180.0,4.5825,11.1195,5002.2251,28.1055,5000.04,15.7279,2999.25,9.1096,710.0,32.895,9.584,4.068,12.282,25.704,0.15,0.9991,14.8632,0.1767,0.1284,0.1308,0.2439,0.1283,0.1308,0.1977,0.1243,538.64,680.25,332.08,252.525,662.1,184.015,42.3553,518.91,20.0348,590.1025,489.74,686.32,686.3,145.783
86.825,186296,0.2999,0.3794,287.2125,999.6,2.6003,4999.8501,3000.25,2.6002,50400,179.9875,4.5825,343.17,72.5703,710.0,1773.0,19.4428,599.94,94.38,599.94,9.9765,999.6,66.2151,2.6003,76.7753,2.6002,75.5361,179.9875,4.5825,11.1221,4999.8501,28.1054,5000.04,15.7257,3000.25,9.1102,710.0,32.9,9.584,4.068,12.282,25.6985,0.15,0.999,14.8629,0.1767,0.1284,0.1308,0.2439,0.1283,0.1308,0.1978,0.1243,538.64,680.25,332.08,252.525,662.1,184.015,42.3597,518.91,20.0332,590.1025,489.71,686.32,686.3,145.783
86.4,186285,0.2999,0.3794,287.55,999.6,2.6003,4997.9497,3000.25,2.6002,50400,179.9875,4.5825,343.17,72.5703,710.0,1773.0,19.4431,599.94,94.38,599.94,9.9766,999.6,66.215,2.6003,76.775,2.6002,75.5366,179.9875,4.5825,11.1252,4997.9497,28.1054,5000.04,15.7254,3000.25,9.1102,710.0,32.9,9.584,4.068,12.282,25.693,0.15,0.999,14.8626,0.1767,0.1284,0.1308,0.2439,0.1283,0.1308,0.1978,0.1243,538.64,680.25,332.08,252.525,662.1,184.015,42.3678,518.88,20.0317,590.1025,489.71,686.32,686.3,145.783
