DR1106.PV,TI_1145.PV,TI1105A.PV,FRSA1101.PV,FRC1102.MV,FI1102.PV,FRC1102.PV,PDR1106.PV,TIC_1101.MV,FIC_1122.MV,FIC_1127.PV,TIA2872.PV,PI_1180.PV,WR1104.PV,FRC1424.PV,TIA2876.PV,FV1111.OUT,FIC_1122.PV,PDR1401.PV,PR1102A.PV,FRC1113.PV,PRCA1101B.MV,LRCA1101.PV,LRCA1101.MV,DR1108.PV,FRCA1111.MV,FIC_1127.MV,FV1112.OUT,DR1105.PV,FRC1113.MV,FT_1122.PV,FRCA1112.MV,FRQ1623.PV,DR1107.PV,FI_1127.PV,PDRSA1104.PV,FI1112.PV,PIC1101A.PV,FV1110.OUT,FI1113.PV,AR1410B.PV,PDRCA1109.PV,TIC_1101.PV,TIA2877.PV,TIC_1155.MV,TIA2875.PV,PDR1103.PV,PI_1138B.PV,DR1103.PV,FRC1107.MV,PI_1132A.PV,FRCA1112.PV,TIA2874.PV,TIA2873.PV,WRA1103.PV,FRCA1110.MV,TI_1144.PV,DR1110.PV
57.6,489.86,539.36,173.978,10.2553,1000.2,1000.2,4.164,86.8232,72.9966,600,84.6,0.2439,145.706,2.955,83.58,28.1204,710,12.307,0.2327,2.6002,14.913,32.98,65.531,357.8557,28.1204,19.8836,15.7351,4.8234,77.5391,710,15.7351,9.1102,287.2575,600,-15.4085,2999.75,14.9132,11.1288,2.6002,86.9,11.28,519.6,81.9975,21.6899,82.2825,9.546,0.1654,57.525,66.8752,0.2191,2999.75,85.185,85.1175,148.68,11.1288,518.48,571.6
57.6,489.86,539.4,173.978,10.2552,1000.2,1000.2,4.169,86.8173,72.9966,600,84.615,0.2439,145.706,2.9575,83.5875,28.1204,710,12.304,0.2327,2.6004,14.9127,32.98,65.5285,358.3378,28.1204,19.8836,15.7353,4.0578,77.5381,710,15.7353,9.1108,287.46,600,-15.3975,2999.75,14.913,11.1289,2.6004,86.15,11.292,519.66,81.9975,21.6903,82.32,9.546,0.1654,57.5625,66.8751,0.2191,2999.75,85.23,85.155,148.68,11.1289,518.48,571.8
57.6,489.86,539.44,173.978,10.2551,1000.2,1000.2,4.172,86.8149,72.9966,600,84.585,0.2439,145.706,2.9575,83.6025,28.1204,710,12.304,0.2327,2.5998,14.9124,32.98,65.526,357.9934,28.1204,19.8836,15.7356,4.2453,77.5399,710,15.7356,9.1102,286.6275,600,-15.3865,2999.75,14.9127,11.129,2.5998,86.275,11.298,519.69,81.96,21.6907,82.2825,9.546,0.1654,57.5625,66.875,0.2192,2999.75,85.1925,85.155,148.68,11.129,518.48,572
57.6,489.86,539.44,173.978,10.255,1000.2,1000.2,4.172,86.8162,72.9966,600,84.585,0.2439,145.706,2.9575,83.6025,28.1204,710,12.304,0.2327,2.5998,14.9121,32.98,65.5235,357.9934,28.1204,19.8836,15.7358,4.2453,77.5401,710,15.7358,9.1102,286.6275,600,-15.3865,2999.75,14.9124,11.1291,2.5998,86.275,11.298,519.69,81.96,21.6911,82.2825,9.546,0.1654,57.5625,66.8749,0.2192,2999.75,85.1925,85.155,148.68,11.1291,518.48,572
57.6,489.86,539.44,173.978,10.2549,1000.2,1000.2,4.172,86.8174,72.9966,600,84.585,0.2439,145.706,2.9575,83.6025,28.1203,710,12.304,0.2327,2.5998,14.9119,32.98,65.521,357.9934,28.1203,19.8836,15.7361,4.2453,77.5404,710,15.7361,9.1102,286.6275,600,-15.3865,2999.75,14.9121,11.1291,2.5998,86.275,11.298,519.69,81.96,21.6915,82.2825,9.546,0.1654,57.5625,66.8748,0.2192,2999.75,85.1925,85.155,148.68,11.1291,518.48,572
57.6,489.86,539.44,173.978,10.2549,1000.2,1000.2,4.172,86.8187,72.9966,600,84.585,0.2439,145.706,2.9575,83.6025,28.1203,710,12.304,0.2327,2.5998,14.9116,32.98,65.5185,357.9934,28.1203,19.8836,15.7363,4.2453,77.5406,710,15.7363,9.1102,286.6275,600,-15.3865,2999.75,14.9119,11.1292,2.5998,86.275,11.298,519.69,81.96,21.692,82.2825,9.546,0.1654,57.5625,66.8747,0.2192,2999.75,85.1925,85.155,148.68,11.1292,518.48,572
57.5625,489.86,539.48,173.964,10.2548,1000.2,1000.2,4.175,86.8162,72.9966,600,84.6225,0.2439,145.706,2.9575,83.55,28.1203,710,12.304,0.2327,2.5998,14.9113,32.98,65.516,358.0967,28.1203,19.8836,15.7336,4.0375,77.5409,710,15.7336,9.1096,287.0325,600,-15.381,3000.75,14.9116,11.1293,2.5998,86.65,11.31,519.72,81.9525,21.6924,82.335,9.545,0.1654,57.525,66.8754,0.2192,3000.75,85.2375,85.125,148.68,11.1293,518.48,571.55
57.6,489.86,539.52,173.936,10.2554,999.6,999.6,4.178,86.8098,72.9966,600,84.6225,0.2439,145.706,2.9575,83.535,28.1203,710,12.304,0.2326,2.6004,14.911,32.98,65.5135,357.8901,28.1203,19.8836,15.7328,3.9,77.5389,710,15.7328,9.1102,287.2125,600,-15.37,3000.75,14.9113,11.1294,2.6004,86.75,11.322,519.78,81.915,21.6928,82.3575,9.545,0.1653,57.525,66.8756,0.2192,3000.75,85.2075,85.08,148.68,11.1294,518.48,572.05
57.6,489.86,539.56,173.936,10.2556,999.6,999.6,4.181,86.8032,72.9966,600.06,84.615,0.2439,145.706,2.9575,83.5425,28.1203,710,12.304,0.2326,2.6004,14.9107,32.98,65.511,358.5444,28.1203,19.8829,15.7321,4.4844,77.5384,710,15.7321,9.1102,287.3925,600.06,-15.3645,3000.75,14.911,11.1295,2.6004,86.9,11.34,519.84,81.9675,21.6932,82.3425,9.545,0.1653,57.5625,66.8757,0.2193,3000.75,85.1925,85.0425,148.68,11.1295,518.48,572
57.5625,489.83,539.6,173.936,10.2558,999.6,999.6,4.184,86.8,72.9966,600.06,84.6375,0.2438,145.706,2.96,83.5125,28.1203,710,12.304,0.2326,2.6004,14.9105,32.98,65.5085,358.6133,28.1203,19.8826,15.7343,4.7719,77.5379,710,15.7343,9.1108,287.3925,600.06,-15.3535,2999.75,14.9107,11.1295,2.6004,86.875,11.358,519.87,82.0125,21.6936,82.305,9.544,0.1653,57.525,66.8752,0.2193,2999.75,85.2225,85.095,148.68,11.1295,518.48,571.9
57.525,489.83,539.68,173.964,10.2552,1000.2,1000.2,4.187,86.7931,72.9966,600.06,84.63,0.2438,145.706,2.96,83.4825,28.1203,710,12.304,0.2326,2.6,14.9102,32.98,65.506,358.2345,28.1203,19.8824,15.7346,4.5687,77.5389,710,15.7346,9.1102,287.01,600.06,-15.3425,2999.75,14.9105,11.1296,2.6,86.5,11.382,519.93,81.96,21.6788,82.2975,9.543,0.1653,57.5625,66.8751,0.2193,2999.75,85.2675,85.065,148.68,11.1296,518.45,571.9
57.6,489.83,539.72,173.964,10.2551,1000.2,1000.2,4.191,86.7821,72.9966,600.06,84.6675,0.2438,145.706,2.9625,83.52,28.1203,710,12.304,0.2326,2.6,14.9099,32.98,65.5035,357.9245,28.1203,19.8821,15.7348,3.9281,77.5389,710,15.7348,9.1102,287.0775,600.06,-15.3315,2999.75,14.9102,11.1297,2.6,86.4,11.406,520.02,81.915,21.6787,82.245,9.543,0.1653,57.525,66.875,0.2194,2999.75,85.2525,85.065,148.68,11.1297,518.45,571.2
57.525,489.83,539.8,173.992,10.255,1000.2,1000.2,4.197,86.7745,72.9966,600.06,84.66,0.2438,145.706,2.9625,83.5425,28.1202,710,12.304,0.2325,2.6,14.9096,32.98,65.501,358.4756,28.1202,19.8819,15.7351,4.3359,77.5389,710,15.7351,9.1108,287.5275,600.06,-15.315,2999.75,14.9099,11.1298,2.6,86.275,11.436,520.08,81.9225,21.6786,82.245,9.542,0.1653,57.6,66.8749,0.2194,2999.75,85.215,85.035,148.68,11.1298,518.45,571.45
57.6,489.83,539.88,173.992,10.2549,1000.2,1000.2,4.203,86.7629,72.9959,600.06,84.6375,0.2438,145.706,2.9625,83.565,28.1202,710.08,12.304,0.2325,2.6,14.9094,32.98,65.4985,358.2689,28.1202,19.8816,15.7353,4.8422,77.5389,710.08,15.7353,9.1108,287.325,600.06,-15.2985,2999.75,14.9096,11.1298,2.6,86.5,11.46,520.17,81.9675,21.6785,82.245,9.541,0.1653,57.5625,66.8748,0.2195,2999.75,85.23,85.0275,148.68,11.1298,518.45,571.6
57.6,489.83,539.96,173.992,10.2549,1000.2,1000.2,4.211,86.7509,72.9958,600.12,84.6225,0.2438,145.706,2.965,83.52,28.1202,710.08,12.303,0.2325,2.6,14.9091,32.98,65.4959,358.1312,28.1202,19.8806,15.7356,4.3312,77.5389,710.08,15.7356,9.1102,287.3025,600.12,-15.282,2999.75,14.9094,11.1299,2.6,86.9,11.496,520.26,81.9975,21.6785,82.215,9.54,0.1652,57.5625,66.8755,0.2196,2999.75,85.2,85.0725,148.68,11.1299,518.45,571.75
57.6,489.83,540.08,173.992,10.2548,1000.2,1000.2,4.219,86.7386,72.9957,600.12,84.6375,0.2437,145.706,2.965,83.535,28.1202,710.08,12.302,0.2324,2.6,14.9088,32.98,65.4934,357.8212,28.1202,19.8801,15.7328,4.7156,77.5389,710.08,15.7328,9.1102,287.2575,600.12,-15.2545,3000.75,14.9091,11.13,2.6,86.3,11.526,520.35,81.9825,21.6784,82.2675,9.539,0.1652,57.5625,66.8757,0.2197,3000.75,85.2525,85.11,148.68,11.13,518.48,571.4
57.5625,489.83,540.16,173.992,10.2554,999.6,999.6,4.228,86.7222,72.9956,600.12,84.6075,0.2437,145.706,2.9675,83.55,28.1202,710.08,12.302,0.2324,2.6002,14.9085,32.985,65.5416,358.2,28.1202,19.8796,15.7321,4.2672,77.5381,710.08,15.7321,9.1102,287.28,600.12,-15.2325,3000.75,14.9088,11.1301,2.6002,86.3,11.556,520.47,81.96,21.6783,82.2525,9.538,0.1652,57.5625,66.8758,0.2198,3000.75,85.2225,85.0875,148.6687,11.1301,518.48,571.4
57.5625,489.86,540.28,173.992,10.2556,999.6,999.6,4.237,86.709,72.9955,600.12,84.5775,0.2436,145.695,2.9675,83.535,28.1202,710.08,12.302,0.2324,2.6002,14.9083,32.985,65.5397,358.2,28.1202,19.8791,15.7313,3.8531,77.5379,710.08,15.7313,9.1113,286.9875,600.12,-15.2105,3000.75,14.9085,11.1302,2.6002,86.3,11.592,520.56,81.99,21.6782,82.2825,9.537,0.1652,57.6375,66.8752,0.2199,3000.75,85.1925,85.05,148.6687,11.1302,518.48,571.4
57.6,489.86,540.4,174.02,10.2558,999.6,999.6,4.247,86.6917,72.9953,600.12,84.5475,0.2436,145.695,2.97,83.4975,28.1202,710.08,12.302,0.2324,2.6002,14.908,32.985,65.5378,358.3034,28.1202,19.8786,15.7336,4.1094,77.5376,710.08,15.7336,9.1113,286.7175,600.12,-15.1885,2999.75,14.9083,11.1265,2.6002,86.675,11.622,520.68,82.02,21.6781,82.32,9.536,0.1651,57.6,66.8752,0.22,2999.75,85.23,85.08,148.6687,11.1265,518.48,571.25
57.6,489.86,540.52,174.02,10.2552,1000.2,1000.2,4.258,86.6739,72.9952,600,84.5925,0.2436,145.695,2.97,83.4825,28.1202,710.08,12.302,0.2323,2.6002,14.9077,32.985,65.5359,358.2689,28.1202,19.8796,15.7338,4.3328,77.5374,710.08,15.7338,9.1113,286.92,600,-15.1665,2999.75,14.908,11.1253,2.6002,86.85,11.652,520.8,82.05,21.6781,82.365,9.534,0.1651,57.5625,66.8751,0.2201,2999.75,85.2225,85.11,148.6687,11.1253,518.48,571.75
57.6,489.86,540.64,174.02,10.2551,1000.2,1000.2,4.268,86.6556,72.9945,600,84.63,0.2435,145.695,2.9725,83.475,28.1202,710.16,12.302,0.2323,2.6004,14.9074,32.99,65.5847,357.959,28.1202,19.8796,15.7341,4.1422,77.5364,710.16,15.7341,9.1113,287.2125,600,-15.1445,2999.75,14.9077,11.1241,2.6004,86.05,11.682,520.92,82.0275,21.678,82.35,9.533,0.1651,57.6,66.875,0.2203,2999.75,85.23,85.095,148.6687,11.1241,518.48,571.6
57.5625,489.86,540.76,174.02,10.255,1000.2,1000.2,4.279,86.6369,72.9942,600.06,84.675,0.2435,145.695,2.975,83.43,28.1201,710.16,12.302,0.2323,2.6004,14.9071,32.99,65.5834,358.6478,28.1201,19.8789,15.7343,4.0641,77.5359,710.16,15.7343,9.1113,286.83,600.06,-15.1225,2999.75,14.9074,11.1267,2.6004,86.4,11.712,521.04,81.975,21.6779,82.305,9.532,0.1651,57.5625,66.8742,0.2204,2999.75,85.26,85.0575,148.6687,11.1267,518.48,571.95
57.5625,489.86,540.88,174.02,10.2549,1000.2,1000.2,4.29,86.6177,72.994,600.06,84.6375,0.2435,145.695,2.975,83.43,28.1201,710.16,12.302,0.2322,2.6004,14.9069,32.995,65.6328,358.3723,28.1201,19.8786,15.7346,4.6891,77.5354,710.16,15.7346,9.1113,286.83,600.06,-15.1005,2999.75,14.9071,11.1268,2.6004,86.85,11.736,521.16,81.93,21.6778,82.35,9.531,0.1651,57.525,66.8738,0.2205,2999.75,85.2525,85.0125,148.6575,11.1268,518.48,571.2
57.6,489.86,541,174.034,10.2549,1000.2,1000.2,4.3,86.5942,72.995,600.06,84.6075,0.2434,145.684,2.9775,83.475,28.1201,710,12.302,0.2322,2.6004,14.9066,32.995,65.6322,357.8212,28.1201,19.8784,15.7348,4.1172,77.5349,710,15.7348,9.1108,287.46,600.06,-15.0785,2999.75,14.9069,11.1306,2.6004,86.4,11.76,521.31,81.9825,21.6778,82.305,9.529,0.165,57.6375,66.8742,0.2206,2999.75,85.2375,84.975,148.6575,11.1306,518.51,571.9
57.525,489.86,541.16,174.034,10.2548,1000.2,1000.2,4.31,86.5776,72.995,600.06,84.5925,0.2434,145.684,2.9775,83.4975,28.1201,710,12.302,0.2322,2.6004,14.9063,33,65.6822,358.0623,28.1201,19.8781,15.7351,4.1859,77.5344,710,15.7351,9.1108,287.3475,600.06,-15.0565,2999.75,14.9066,11.1282,2.6004,86.275,11.778,521.4,81.9675,21.6777,82.35,9.528,0.165,57.525,66.8742,0.2207,2999.75,85.245,84.975,148.6575,11.1282,518.51,571.6
57.525,489.89,541.28,174.034,10.2547,1000.2,1000.2,4.319,86.5569,72.995,600.06,84.57,0.2434,145.684,2.9775,83.505,28.1201,710,12.302,0.2322,2.6004,14.906,33,65.6822,358.0967,28.1201,19.8779,15.7353,4.1437,77.5339,710,15.7353,9.1113,287.3925,600.06,-15.04,2999.75,14.9063,11.1283,2.6004,86.225,11.796,521.52,81.99,21.6776,82.305,9.527,0.165,57.6,66.8741,0.2208,2999.75,85.2375,84.9675,148.6575,11.1283,518.51,571.35
57.6,489.89,541.4,174.034,10.2546,1000.2,1000.2,4.328,86.5358,72.9943,600.06,84.5775,0.2434,145.684,2.98,83.5275,28.1201,710.08,12.302,0.2322,2.6,14.9058,33.005,65.7328,358.1312,28.1201,19.8776,15.7356,4.4375,77.5349,710.08,15.7356,9.1108,286.8525,600.06,-15.0235,2999.75,14.906,11.1246,2.6,86.575,11.808,521.64,82.0125,21.6775,82.3125,9.526,0.165,57.525,66.874,0.2209,2999.75,85.2375,85.0125,148.6575,11.1246,518.51,571.45
57.525,489.89,541.48,174.034,10.2545,1000.2,1000.2,4.336,86.5179,72.9942,600.06,84.6075,0.2434,145.673,2.98,83.5275,28.1201,710.08,12.302,0.2322,2.6,14.9055,33.005,65.7335,358.2,28.1201,19.8774,15.7328,4.7641,77.5349,710.08,15.7328,9.1108,287.3475,600.06,-15.007,3000.75,14.9058,11.1272,2.6,86.6,11.814,521.73,82.0275,21.6775,82.275,9.525,0.165,57.5625,66.8739,0.221,3000.75,85.275,85.05,148.6462,11.1272,518.54,571.6
57.5625,489.89,541.6,174.034,10.2544,1000.2,1000.2,4.343,86.4996,72.9941,600.06,84.63,0.2434,145.673,2.98,83.535,28.1201,710.08,12.302,0.2322,2.6,14.9138,33.01,65.7847,357.8901,28.1201,19.8771,15.7321,4.6406,77.5349,710.08,15.7321,9.1108,286.515,600.06,-14.996,3000.75,14.9055,11.1273,2.6,86.75,11.814,521.82,81.975,21.6774,82.2675,9.524,0.165,57.5625,66.8738,0.221,3000.75,85.2525,85.0725,148.6462,11.1273,518.54,571.1
57.6,489.92,541.68,174.034,10.2544,1000.2,1000.2,4.348,86.481,72.994,600.06,84.5775,0.2434,145.673,2.98,83.4975,28.1201,710.08,12.302,0.2322,2.6,14.9138,33.01,65.7859,358.3034,28.1201,19.8769,15.7313,4.4859,77.5349,710.08,15.7313,9.1108,286.965,600.06,-14.985,3000.75,14.9138,11.1311,2.6,86.25,11.808,521.91,81.99,21.6773,82.2975,9.524,0.165,57.5625,66.8737,0.2211,3000.75,85.245,85.1175,148.6462,11.1311,518.54,571.45
57.525,489.92,541.76,174.034,10.2543,1000.2,1000.2,4.353,86.4657,72.9938,600.06,84.555,0.2434,145.673,2.98,83.4525,28.12,710.08,12.302,0.2322,2.6,14.9138,33.015,65.8378,357.7868,28.12,19.8766,15.7336,3.9578,77.5349,710.08,15.7336,9.1108,286.83,600.06,-14.9795,2999.75,14.9138,11.1287,2.6,86.25,11.79,521.97,82.0275,21.6772,82.335,9.523,0.165,57.5625,66.8737,0.2211,2999.75,85.2,85.1025,148.6462,11.1287,518.54,571.4
57.6,489.92,541.84,174.034,10.2542,1000.2,1000.2,4.356,86.454,72.9937,600.06,84.585,0.2434,145.673,2.98,83.46,28.12,710.08,12.303,0.2322,2.6,14.9138,33.015,65.8397,358.0623,28.12,19.8764,15.7338,4.5563,77.5349,710.08,15.7338,9.1108,286.4925,600.06,-14.9795,2999.75,14.9138,11.1288,2.6,86.95,11.772,522,82.0725,21.6772,82.2825,9.523,0.165,57.5625,66.8736,0.2211,2999.75,85.2225,85.0575,148.6462,11.1288,518.57,571.5
57.525,489.95,541.88,174.02,10.2549,999.6,999.6,4.357,86.4459,72.9936,600.06,84.6,0.2435,145.662,2.98,83.4975,28.12,710.08,12.304,0.2323,2.6,14.9138,33.02,65.8922,357.7868,28.12,19.8761,15.7341,4.5641,77.5349,710.08,15.7341,9.1108,287.28,600.06,-14.985,2999.75,14.9138,11.1251,2.6,86.65,11.736,522,82.0425,21.6771,82.26,9.523,0.165,57.525,66.8735,0.2211,2999.75,85.185,85.02,148.635,11.1251,518.57,571.75
57.5625,489.95,541.88,174.006,10.255,999.6,999.6,4.356,86.4379,72.9941,600,84.6225,0.2435,145.662,2.9775,83.5275,28.12,710,12.304,0.2323,2.6,14.9138,33.02,65.8947,358.2345,28.12,19.8766,15.7343,4.4313,77.5349,710,15.7343,9.1102,286.695,600,-14.996,2999.75,14.9138,11.1277,2.6,86.225,11.7,522,82.0725,21.677,82.245,9.523,0.165,57.5625,66.8734,0.2211,2999.75,85.1625,85.08,148.635,11.1277,518.6,571.4
57.5625,489.95,541.88,173.992,10.2552,999.6,999.6,4.352,86.4335,72.9941,600,84.6075,0.2436,145.662,2.9775,83.49,28.12,710,12.304,0.2324,2.6,14.9138,33.025,65.9478,358.2689,28.12,19.8766,15.7346,4.4375,77.5349,710,15.7346,9.1102,287.28,600,-15.0125,2999.75,14.9138,11.1277,2.6,86.4,11.652,521.97,82.0275,21.6769,82.215,9.524,0.165,57.5625,66.8733,0.221,2999.75,85.1475,85.065,148.635,11.1277,518.6,570.95
57.5625,489.98,541.84,173.978,10.2554,999.6,999.6,4.346,86.4331,72.9941,600,84.645,0.2437,145.662,2.975,83.475,28.12,710,12.304,0.2324,2.6,14.9138,33.025,65.9509,358.51,28.12,19.8766,15.7348,3.8547,77.5349,710,15.7348,9.1102,287.145,600,-15.0345,2999.75,14.9138,11.1278,2.6,86.95,11.592,521.91,82.0575,21.6768,82.2225,9.525,0.1651,57.6,66.8732,0.2209,2999.75,85.1775,85.08,148.635,11.1278,518.6,571.9
57.5625,489.98,541.8,173.964,10.2548,1000.2,1000.2,4.336,86.4329,72.9941,599.94,84.615,0.2438,145.662,2.9725,83.49,28.12,710,12.304,0.2325,2.5998,14.9138,33.025,65.9541,358.3723,28.12,19.8774,15.7351,4.8063,77.5356,710,15.7351,9.1102,287.01,599.94,-15.062,2999.75,14.9138,11.1279,2.5998,86.05,11.526,521.85,82.095,21.6768,82.2225,9.526,0.1651,57.6,66.8732,0.2208,2999.75,85.1775,85.0575,148.635,11.1279,518.6,571.45
57.5625,489.98,541.72,173.964,10.2547,1000.2,1000.2,4.323,86.4405,72.9941,599.94,84.6225,0.2438,145.662,2.9725,83.475,28.1207,710,12.304,0.2326,2.5998,14.9138,33.03,66.0078,358.1312,28.1207,19.8776,15.7353,3.8906,77.5359,710,15.7353,9.1102,287.0325,599.94,-15.0895,2999.75,14.9138,11.128,2.5998,86.75,11.454,521.73,82.1175,21.6767,82.2525,9.527,0.1651,57.525,66.8731,0.2206,2999.75,85.14,85.095,148.635,11.128,518.63,571.45
57.6,489.98,541.6,173.964,10.2546,1000.2,1000.2,4.307,86.4522,72.9947,599.88,84.6075,0.2439,145.662,2.97,83.445,28.121,709.92,12.305,0.2326,2.5998,14.9138,33.03,66.0116,358.2689,28.121,19.8786,15.7356,3.9031,77.5361,709.92,15.7356,9.1102,287.37,599.88,-15.128,2999.75,14.9138,11.1281,2.5998,86.975,11.376,521.58,82.0875,21.6766,82.245,9.529,0.1652,57.525,66.873,0.2204,2999.75,85.17,85.11,148.635,11.1281,518.63,571.75
57.6,490.01,541.44,173.936,10.2553,999.6,999.6,4.287,86.4722,72.9948,599.82,84.6225,0.244,145.662,2.965,83.4225,28.1212,709.92,12.305,0.2327,2.6002,14.9138,33.03,66.0153,358.3034,28.1212,19.8799,15.7328,4.5094,77.5349,709.92,15.7328,9.1102,287.3925,599.82,-15.1665,3000.75,14.9138,11.1281,2.6002,86.175,11.274,521.37,82.1025,21.6765,82.275,9.531,0.1652,57.6,66.8736,0.2202,3000.75,85.2075,85.125,148.635,11.1281,518.63,571.55
57.5625,490.01,541.24,173.922,10.2554,999.6,999.6,4.264,86.4929,72.995,599.82,84.57,0.2441,145.662,2.9625,83.46,28.1207,709.92,12.305,0.2329,2.6,14.9138,33.03,66.0191,357.8212,28.1207,19.8806,15.7321,4.6797,77.5354,709.92,15.7321,9.1102,286.4925,599.82,-15.2105,3000.75,14.9138,11.1282,2.6,86.9,11.166,521.16,82.08,21.6765,82.2675,9.533,0.1653,57.525,66.8738,0.2199,3000.75,85.17,85.1475,148.635,11.1282,518.66,571
57.6,490.01,541,173.922,10.2556,999.6,999.6,4.237,86.5183,72.9957,599.76,84.5925,0.2442,145.662,2.96,83.43,28.1207,709.84,12.305,0.2329,2.6,14.9138,33.03,66.0228,358.1656,28.1207,19.8821,15.7313,3.8703,77.5354,709.84,15.7313,9.1096,286.92,599.76,-15.26,3000.75,14.9138,11.1283,2.6,86.325,11.1,520.92,82.065,21.6764,82.2375,9.536,0.1653,57.6,66.874,0.2195,3000.75,85.185,85.1925,148.635,11.1283,518.66,571.45
57.5625,490.01,540.76,173.936,10.2558,999.6,999.6,4.203,86.5409,72.996,599.76,84.615,0.2442,145.673,2.96,83.4675,28.1207,709.84,12.306,0.2329,2.5994,14.9224,33.025,65.976,357.6835,28.1207,19.8831,15.7336,4.0891,77.5376,709.84,15.7336,9.1091,286.9875,599.76,-15.304,2999.75,14.9138,11.1284,2.5994,86.575,11.124,520.71,82.0275,21.6763,82.1925,9.538,0.1653,57.525,66.8742,0.219,2999.75,85.1925,85.17,148.6462,11.1284,518.66,571.4
57.6,490.01,540.52,173.936,10.2559,999.6,999.6,4.161,86.5606,72.9962,599.94,84.615,0.2442,145.673,2.96,83.4375,28.1206,709.84,12.306,0.2329,2.6,14.9227,33.025,65.9791,357.8212,28.1206,19.8819,15.7338,4.4938,77.5361,709.84,15.7338,9.1096,286.9425,599.94,-15.304,2999.75,14.9224,11.1285,2.6,86.375,11.136,520.53,82.035,21.6762,82.2075,9.539,0.1653,57.525,66.8743,0.2184,2999.75,85.1775,85.17,148.6462,11.1285,518.66,571.7
57.6375,490.01,540.36,173.964,10.2561,999.6,999.6,4.121,86.5772,72.9952,599.94,84.57,0.2442,145.673,2.96,83.43,28.1206,710,12.307,0.2329,2.6,14.923,33.02,65.9316,358.51,28.1206,19.8821,15.7341,4.1547,77.5361,710,15.7341,9.1096,286.6725,599.94,-15.304,2999.75,14.9227,11.1285,2.6,86.775,11.166,520.38,82.0425,21.6762,82.2675,9.54,0.1653,57.5625,66.8745,0.2181,2999.75,85.185,85.14,148.6462,11.1285,518.66,571.95
57.6,490.04,540.2,173.964,10.2563,999.6,999.6,4.095,86.5907,72.9952,599.94,84.5475,0.2441,145.673,2.96,83.4,28.1206,710,12.307,0.2329,2.6,14.9233,33.02,65.9341,358.1312,28.1206,19.8824,15.7343,4.5391,77.5361,710,15.7343,9.1102,286.5375,599.94,-15.2875,2999.75,14.923,11.1286,2.6,86.25,11.184,520.26,82.0275,21.6761,82.2675,9.54,0.1653,57.5625,66.8747,0.218,2999.75,85.155,85.1775,148.6462,11.1286,518.66,571.05
57.525,490.04,540.08,173.964,10.2557,1000.2,1000.2,4.083,86.6009,72.9952,599.94,84.525,0.2441,145.684,2.96,83.3625,28.1206,710,12.309,0.2329,2.6,14.9235,33.015,65.886,357.6835,28.1206,19.8826,15.7346,4.5172,77.5361,710,15.7346,9.1102,287.3925,599.94,-15.2875,2999.75,14.9233,11.1287,2.6,86.025,11.208,520.17,82.0575,21.676,82.2525,9.54,0.1653,57.6,66.8748,0.218,2999.75,85.185,85.1775,148.6575,11.1287,518.66,571.65
57.5625,490.04,539.96,173.964,10.2556,1000.2,1000.2,4.085,86.6115,72.9952,599.94,84.5475,0.2441,145.684,2.96,83.3775,28.1206,710,12.309,0.2328,2.6,14.9238,33.01,65.8372,358.3378,28.1206,19.8829,15.7348,4.3953,77.5361,710,15.7348,9.1102,286.7625,599.94,-15.2875,2999.75,14.9235,11.1288,2.6,86.55,11.226,520.08,82.0875,21.6759,82.2525,9.54,0.1653,57.5625,66.875,0.218,2999.75,85.2,85.125,148.6575,11.1288,518.66,571.5
57.5625,490.04,539.88,173.978,10.2555,1000.2,1000.2,4.092,86.6187,72.9952,599.94,84.5025,0.2441,145.684,2.96,83.4,28.1206,710,12.309,0.2328,2.6,14.9241,33.01,65.8385,358.0967,28.1206,19.8831,15.7351,4.1609,77.5361,710,15.7351,9.1102,286.875,599.94,-15.282,2999.75,14.9238,11.1288,2.6,86.45,11.244,520.02,82.095,21.6759,82.23,9.54,0.1653,57.6,66.8752,0.2182,2999.75,85.2225,85.17,148.6575,11.1288,518.66,571.95
57.525,490.01,539.8,173.978,10.2554,1000.2,1000.2,4.103,86.6262,72.9952,599.94,84.48,0.2441,145.684,2.96,83.385,28.1206,710,12.31,0.2328,2.6,14.9244,33.01,65.8397,357.9245,28.1206,19.8834,15.7353,4.0312,77.5361,710,15.7353,9.1102,287.19,599.94,-15.282,2999.75,14.9241,11.1289,2.6,86.525,11.244,519.96,82.125,21.6758,82.26,9.54,0.1653,57.5625,66.8753,0.2183,2999.75,85.23,85.185,148.6575,11.1289,518.66,571.35
57.6,490.01,539.76,173.978,10.2554,1000.2,1000.2,4.114,86.6338,72.9952,599.94,84.54,0.2441,145.684,2.96,83.4375,28.1206,710,12.31,0.2328,2.6,14.9246,33.005,65.7904,358.51,28.1206,19.8836,15.7356,4.0109,77.5361,710,15.7356,9.1096,287.235,599.94,-15.2875,2999.75,14.9244,11.129,2.6,86.8,11.238,519.9,82.08,21.6757,82.2825,9.541,0.1653,57.5625,66.8755,0.2185,2999.75,85.29,85.185,148.6575,11.129,518.66,571.95
