AR1410B.PV,CCSFIC1401.PV,CCSPI1407B.PV,CCSPIC1415.PV,CCSPRC1415.PV,DR1103.PV,DR1105.PV,DR1106.PV,DR1107.PV,FI1102.PV,FI1104.PV,FI1107.PV,FI1110.PV,FI1111.PV,FI1112.PV,FI1113.PV,FI1121.PV,FI1213.PV,FI1424.PV,FIC_1121.PV,FIC_1122.MV,FIC_1122.PV,FIC_1123.PV,FIC_1127.MV,FIC_1127.PV,FI_1124.PV,FI_1127.PV,FRC1102.MV,FRC1102.PV,FRC1104.MV,FRC1107.MV,FRC1107.PV,FRC1113.MV,FRC1113.PV,FRC1213.MV,FRC1213.PV,FRC1424.PV,FRCA1110.MV,FRCA1110.PV,FRCA1111.MV,FRCA1111.PV,FRCA1112.MV,FRCA1112.PV,FRQ1623.PV,FT_1121.PV,FT_1122.PV,FT_1123.PV,LRCA1101.PV,PDR1103.PV,PDR1106.PV,PDR1401.PV,PDRSA1104.PV,PI1101.PV,PI1110.PV,PIC1101A.PV,PI_1132A.PV,PI_1132B.PV,PI_1134.PV,PI_1136.PV,PI_1138A.PV,PI_1138B.PV,PI_1180.PV,PI_1182.PV,PR1102A.PV,PR1102B.PV,PR1401.PV,PRA1102.PV,PRCA1101B.MV,PRCA1101B.PV,TI1105A.PV,TI1111.PV,TI1118A.PV,TI1132.PV,TI1212.PV,TI1611.PV,TIA1114.PV,TIA1160A.PV,TIA2872.PV,TIA2873.PV,TIA2874.PV,TIA2875.PV,TIA2876.PV,TIA2877.PV,TIC_1101.MV,TIC_1101.PV,TIC_1155.MV,TIC_1155.PV,TI_1145.PV,TI_1146.PV,TI_1147.PV,TRA1401A.PV,TRC1118A.MV,TRC1118A.PV,WR1104.PV,WRA1103.PV
86.35,193325,0.2857,0.3643,0.3643,57.6,2.3781,57.525,122.1075,1000.2,9900,2.5995,5000.3247,5001.7598,3000.5,2.5998,51800,179.9625,6.62,334.92,71.0081,709.84,1730.34,17.5895,600.06,92.12,600.06,8.8447,1000.2,100,64.6679,2.5995,74.9819,2.5998,75.6729,179.9625,6.62,11.0871,5000.3247,28.0245,5001.7598,15.6756,3000.5,9.0981,334.92,709.84,1730.34,52.575,1.454,0.97,11.775,91,0.1507,1.0004,14.0892,0.0281,0.0166,0.1721,0.2233,0.12,0.0156,1.4182,0.1721,0.0198,0.0166,0.1507,0.0156,14.0962,0.1507,698.84,535.545,668.55,253.55,339,252.475,652.1,180.245,84.51,85.1775,85.3125,82.365,83.3775,81.945,80,660,70,652.4375,537.74,673.36,673.3625,652.1,5,668.55,61.347,62.6062
86.75,193358,0.2856,0.3642,0.3642,57.5625,2.9344,57.5625,121.545,1000.2,9900,2.5995,5000.3247,5001.7598,3000.5,2.5998,51800,179.9625,6.62,334.92,71.0084,709.84,1730.5199,17.5893,600.06,92.12,600.06,8.8446,1000.2,100,64.6681,2.5995,74.9821,2.5998,75.6744,179.9625,6.62,11.087,5000.3247,28.024,5001.7598,15.6751,3000.5,9.0981,334.92,709.84,1730.5199,52.68,1.455,0.97,11.777,91,0.1508,1.0005,14.0962,0.0282,0.0166,0.1721,0.2232,0.1199,0.0157,1.4183,0.172,0.0198,0.0166,0.1508,0.0157,14.1118,0.1508,698.72,535.725,668.5,253.5,339,252.475,652,180.245,84.5025,85.155,85.32,82.3725,83.4225,81.915,80,660,70,652.6,537.92,673.28,673.25,652,5,668.5,60.83,62.0662
86.075,193402,0.2856,0.3641,0.3641,57.525,2.3656,57.5625,120.33,999.6,9900,2.5995,5000.3247,5001.7598,3000.5,2.5998,51700,179.975,6.62,334.95,71.0087,709.84,1730.5199,17.5913,599.88,92.12,599.88,8.8453,999.6,100,64.6682,2.5995,74.9824,2.5998,75.6744,179.975,6.62,11.0868,5000.3247,28.0235,5001.7598,15.6746,3000.5,9.0992,334.95,709.84,1730.5199,52.78,1.455,0.971,11.777,91,0.1508,1.0005,14.1118,0.0282,0.0166,0.172,0.2231,0.1199,0.0157,1.4183,0.172,0.0199,0.0167,0.1508,0.0157,14.119,0.1508,698.64,535.905,668.4,253.45,339,252.475,651.95,180.18,84.54,85.11,85.2825,82.41,83.4675,81.96,80,660,70,652.73,538.1,673.16,673.175,651.95,5,668.4,60.302,61.5375
86.675,193435,0.2855,0.364,0.364,57.525,2.6891,57.5625,119.16,999.6,9900,2.5995,5000.7998,5000.8999,3000.5,2.5998,51600,179.9625,6.62,334.95,71.0089,709.84,1730.5199,17.5918,599.88,92.12,599.88,8.8454,999.6,100,64.6684,2.5995,74.9826,2.5998,75.6769,179.9625,6.62,11.0859,5000.7998,28.0237,5000.8999,15.6741,3000.5,9.1003,334.95,709.84,1730.5199,52.885,1.456,0.971,11.779,91,0.1508,1.0006,14.119,0.0282,0.0167,0.1719,0.223,0.1198,0.0157,1.4184,0.1719,0.0199,0.0167,0.1508,0.0157,14.1262,0.1508,698.56,536.085,668.3,253.4,339.04,252.475,651.9,180.18,84.57,85.1025,85.2975,82.365,83.4375,81.945,80,660,70,652.8925,538.25,673.08,673.0625,651.9,5,668.3,59.774,60.9975
86.125,193468,0.2854,0.3639,0.3639,57.6,2.6891,57.6,118.5975,999.6,9900,2.5995,5000.7998,5000.8999,3000.75,2.5998,51600,179.9625,6.62,334.95,71.0092,709.84,1730.7,17.593,599.82,92.12,599.82,8.8456,999.6,100,64.6686,2.5995,74.9829,2.5998,75.6784,179.9625,6.62,11.0855,5000.7998,28.0235,5000.8999,15.6728,3000.75,9.1003,334.95,709.84,1730.7,52.99,1.456,0.972,11.782,91,0.1508,1.0006,14.1262,0.0282,0.0167,0.1719,0.2229,0.1198,0.0157,1.4184,0.1718,0.0199,0.0167,0.1508,0.0157,14.1334,0.1508,698.44,536.265,668.25,253.35,267.32,252.475,651.8,180.18,84.6,85.11,85.2975,82.3575,83.4525,81.9825,80,660,70,653.0225,538.43,672.96,672.9875,651.8,5,668.25,59.257,60.4575
86.9,193501,0.2853,0.3638,0.3638,57.525,2.4531,57.6,117.405,999.6,9900,2.5995,5000.7998,5000.8999,3000.75,2.5998,51500,179.9625,6.62,334.98,71.0094,709.84,1730.7,17.5938,599.82,92.14,599.82,8.8458,999.6,100,64.6687,2.5995,74.9831,2.5998,75.6799,179.9625,6.62,11.085,5000.7998,28.0232,5000.8999,15.6721,3000.75,9.1014,334.98,709.84,1730.7,53.09,1.456,0.972,11.783,91,0.1508,1.0007,14.1334,0.0282,0.0167,0.1718,0.2228,0.1198,0.0157,1.4185,0.1718,0.0199,0.0167,0.1508,0.0157,14.1406,0.1508,698.36,536.4,668.15,253.3,267.32,252.475,651.75,180.115,84.615,85.14,85.29,82.395,83.4225,81.93,80,660,70,653.1525,538.61,672.88,672.875,651.75,5,668.15,58.729,59.9287
86.7,193578,0.2852,0.3637,0.3637,57.525,2.1906,57.5625,114.885,1000.2,9900,2.5995,5000.7998,5001.7598,2999.75,2.5998,51500,179.9625,6.6175,335.01,71.0097,709.84,1730.88,17.5923,600,92.14,600,8.8452,1000.2,100,64.6689,2.5995,74.9834,2.5998,75.6814,179.9625,6.6175,11.0846,5000.7998,28.0222,5001.7598,15.6743,2999.75,9.1025,335.01,709.84,1730.88,53.3,1.457,0.973,11.79,91,0.1508,1.0007,14.1406,0.0283,0.0167,0.1717,0.2225,0.1197,0.0157,1.4185,0.1717,0.02,0.0167,0.1508,0.0157,14.1479,0.1508,698.16,536.76,667.95,253.25,267.32,252.475,651.6,180.115,84.5925,85.1775,85.35,82.425,83.4375,81.915,80,660,70,653.445,538.94,672.68,672.6875,651.6,5,667.95,57.684,58.86
86.7,193578,0.2852,0.3637,0.3637,57.525,2.6422,57.5625,114.885,1000.2,9900,2.5995,5000.7998,5001.7598,2999.75,2.5998,51500,179.9625,6.6175,335.01,71.0099,709.84,1730.88,17.5923,600,92.14,600,8.8451,1000.2,100,64.6691,2.5995,74.9836,2.5998,75.6829,179.9625,6.6175,11.0842,5000.7998,28.0217,5001.7598,15.6746,2999.75,9.1025,335.01,709.84,1730.88,53.3,1.457,0.973,11.79,91,0.1508,1.0007,14.1479,0.0283,0.0167,0.1717,0.2225,0.1197,0.0157,1.4185,0.1717,0.02,0.0167,0.1508,0.0157,14.1551,0.1508,698.16,536.76,667.95,253.25,267.32,252.475,651.6,180.115,84.5925,85.1775,85.35,82.425,83.4375,81.915,80,660,70,653.445,538.94,672.68,672.6875,651.6,5,667.95,57.684,58.86
86.775,193611,0.2851,0.3636,0.3636,57.6,2.6422,57.6375,114.03,1000.2,9900,2.5995,5001.2749,5001.7598,3000,2.5996,51400,179.9625,6.6175,335.01,71.0102,709.84,1730.88,17.5923,600,92.14,600,8.845,1000.2,100,64.6692,2.5995,74.9846,2.5996,75.6844,179.9625,6.6175,11.083,5001.2749,28.0212,5001.7598,15.6741,3000,9.1036,335.01,709.84,1730.88,53.4,1.457,0.973,11.791,91,0.1508,1.0009,14.1551,0.0283,0.0167,0.1717,0.2224,0.1197,0.0157,1.4186,0.1716,0.02,0.0167,0.1508,0.0157,14.1623,0.1508,698.04,536.895,667.9,253.2,267.32,252.475,651.55,180.05,84.585,85.1625,85.305,82.4175,83.4375,81.9675,80,660,70,653.575,539.12,672.6,672.575,651.55,5,667.9,57.156,58.32
86.9,193644,0.285,0.3635,0.3635,57.5625,2.5344,57.5625,112.995,1000.2,9900,2.5995,5001.2749,5001.7598,3000,2.5996,51400,179.9625,6.6175,335.01,71.0104,709.84,1730.88,17.5923,600,92.14,600,8.8449,1000.2,100,64.6694,2.5995,74.9851,2.5996,75.6859,179.9625,6.6175,11.0824,5001.2749,28.0207,5001.7598,15.6741,3000,9.1041,335.01,709.84,1730.88,53.505,1.458,0.974,11.794,91,0.1508,1.0009,14.1623,0.0283,0.0167,0.1716,0.2223,0.1196,0.0158,1.4186,0.1716,0.02,0.0167,0.1508,0.0158,14.1695,0.1508,697.96,537.075,667.8,253.15,267.32,252.475,651.45,180.05,84.6,85.1175,85.32,82.4025,83.445,81.96,80,660,70,653.705,539.27,672.48,672.5,651.45,5,667.8,56.628,57.7912
86.1,193677,0.285,0.3634,0.3634,57.525,2.2875,57.6,111.8025,1000.2,9900,2.5995,4998.8999,5001.7598,3000,2.5996,51300,179.975,6.6175,335.04,71.0107,709.84,1731.0599,17.5923,600,92.14,600,8.8449,1000.2,100,64.6696,2.5995,74.9856,2.5996,75.6859,179.975,6.6175,11.0854,4998.8999,28.0202,5001.7598,15.6741,3000,9.1047,335.04,709.84,1731.0599,53.605,1.458,0.974,11.795,91,0.1508,1.0009,14.1695,0.0283,0.0167,0.1715,0.2222,0.1196,0.0158,1.4186,0.1715,0.02,0.0167,0.1508,0.0158,14.1768,0.1508,697.88,537.255,667.7,253.1,267.32,252.475,651.4,179.985,84.6075,85.125,85.29,82.3575,83.4375,81.93,80,660,70,653.835,539.45,672.4,672.3875,651.4,5,667.7,56.111,57.2512
86.925,193710,0.2849,0.3634,0.3634,57.5625,2.5219,57.6,110.61,1000.2,9900,2.5995,4998.8999,5001.7598,3000,2.5996,51300,179.975,6.6175,335.04,71.0115,709.76,1731.0599,17.5923,600,92.14,600,8.8448,1000.2,100,64.6697,2.5995,74.9861,2.5996,75.6869,179.975,6.6175,11.086,4998.8999,28.0196,5001.7598,15.6741,3000,9.1052,335.04,709.76,1731.0599,53.71,1.459,0.975,11.799,91,0.1508,1.001,14.1768,0.0283,0.0167,0.1715,0.2221,0.1196,0.0158,1.4186,0.1714,0.02,0.0167,0.1508,0.0158,14.184,0.1508,697.76,537.39,667.6,253.1,267.32,252.475,651.3,179.985,84.615,85.11,85.305,82.3125,83.4375,81.975,80,660,70,653.965,539.6,672.28,672.275,651.3,5,667.6,55.583,56.7225
86.45,193710,0.2848,0.3634,0.3633,57.6,3.0453,57.525,110.475,999.6,9900,2.5987,4999.375,5001.7598,3000,2.6,51300,179.975,6.6175,335.04,71.0107,709.92,1731.0599,17.5923,600,92.16,600,8.8454,999.6,100,64.6707,2.5987,74.9851,2.6,75.6879,179.975,6.6175,11.086,4999.375,28.0191,5001.7598,15.6741,3000,9.1069,335.04,709.92,1731.0599,53.71,1.459,0.975,11.799,91,0.1508,1.001,14.184,0.0283,0.0168,0.1714,0.222,0.1195,0.0158,1.4187,0.1714,0.02,0.0168,0.1508,0.0158,14.1912,0.1508,697.68,537.57,667.5,253.05,267.32,252.475,651.25,179.985,84.5775,85.1325,85.32,82.335,83.43,82.0125,80,660,70,654.095,539.78,672.2,672.2,651.25,5,667.6,55.066,56.1825
86.075,193787,0.2847,0.3632,0.3632,57.5625,3.0609,57.525,108.9225,999.6,9900,2.5987,4999.375,5001.7598,3000.25,2.6,51200,179.975,6.6175,335.07,71.0108,709.92,1731.24,17.5923,600,92.16,600,8.8456,999.6,100,64.6711,2.5987,74.9851,2.6,75.6889,179.975,6.6175,11.0863,4999.375,28.0186,5001.7598,15.6733,3000.25,9.1074,335.07,709.92,1731.24,53.915,1.459,0.975,11.802,91,0.1508,1.001,14.1912,0.0284,0.0168,0.1714,0.2219,0.1195,0.0158,1.4187,0.1714,0.02,0.0168,0.1508,0.0158,14.207,0.1508,697.56,537.75,667.45,253,267.32,252.475,651.15,179.92,84.6,85.08,85.2825,82.305,83.445,82.0125,80,660,70,654.225,539.93,672.08,672.0875,651.15,5,667.45,54.538,55.6537
86.075,193787,0.2847,0.3632,0.3632,57.5625,2.0891,57.5625,108.2925,999.6,9900,2.5987,5001.2749,5001.7598,3000.25,2.6,51200,179.975,6.6175,335.07,71.0109,709.92,1731.24,17.5923,600,92.16,599.94,8.8458,999.6,100,64.6715,2.5987,74.9851,2.6,75.6899,179.975,6.6175,11.0841,5001.2749,28.0181,5001.7598,15.6731,3000.25,9.108,335.07,709.92,1731.24,53.915,1.46,0.976,11.803,91,0.1508,1.0011,14.207,0.0284,0.0168,0.1713,0.2218,0.1195,0.0158,1.4188,0.1713,0.0201,0.0168,0.1508,0.0158,14.2145,0.1508,697.44,537.885,667.35,252.95,267.32,252.475,651.1,179.92,84.63,85.11,85.29,82.275,83.4825,81.9975,80,660,70,654.355,540.11,672,671.975,651.1,5,667.45,54.021,55.1138
86.8,193853,0.2846,0.363,0.363,57.6,2.0891,57.5625,106.65,1000.2,9900,2.5995,5001.75,5000.8999,3000.25,2.6,51200,179.975,6.6175,335.1,71.011,709.92,1731.24,17.593,599.94,92.16,599.94,8.8452,1000.2,100,64.6712,2.5995,74.9851,2.6,75.6909,179.975,6.6175,11.0827,5001.75,28.0183,5000.8999,15.6728,3000.25,9.1091,335.1,709.92,1731.24,54.125,1.46,0.976,11.806,91,0.1508,1.0011,14.2145,0.0284,0.0168,0.1713,0.2217,0.1194,0.0158,1.4188,0.1712,0.0201,0.0168,0.1508,0.0158,14.2134,0.1508,697.36,538.065,667.25,252.95,267.32,252.475,651,179.92,84.6,85.11,85.305,82.2675,83.5275,82.035,80,660,70,654.485,540.26,671.88,671.9,651,5,667.25,53.493,54.585
86.075,193886,0.2845,0.3629,0.3629,57.5625,2.9516,57.525,106.0875,1000.2,9900,2.5995,5001.75,5000.8999,3000.25,2.6,51200,179.975,6.6175,335.1,71.0112,709.92,1731.24,17.5933,599.94,92.16,599.94,8.8451,1000.2,100,64.6713,2.5995,74.9851,2.6,75.6919,179.975,6.6175,11.0818,5001.75,28.0181,5000.8999,15.6726,3000.25,9.1096,335.1,709.92,1731.24,54.225,1.46,0.977,11.809,91,0.1508,1.0011,14.2134,0.0284,0.0168,0.1712,0.2216,0.1194,0.0158,1.4189,0.1712,0.0201,0.0168,0.1508,0.0158,14.2292,0.1508,697.24,538.245,667.15,252.9,267.32,252.475,650.95,179.855,84.5775,85.095,85.3425,82.2825,83.565,82.05,80,660,70,654.5825,540.41,671.8,671.7875,650.95,5,667.15,52.976,54.0562
86.8,193930,0.2844,0.3629,0.3629,57.6,2.5687,57.5625,104.6925,999.6,9900,2.5995,4999.375,5001.7598,3000.25,2.6,51200,179.975,6.6175,335.1,71.0113,709.92,1731.4199,17.5935,599.94,92.16,599.94,8.8458,999.6,100,64.6715,2.5995,74.9851,2.6,75.6929,179.975,6.6175,11.0846,4999.375,28.0171,5001.7598,15.6723,3000.25,9.1096,335.1,709.92,1731.4199,54.33,1.461,0.977,11.81,91,0.1508,1.0011,14.2292,0.0284,0.0168,0.1712,0.2214,0.1194,0.0158,1.4189,0.1711,0.0201,0.0168,0.1508,0.0158,14.2281,0.1508,697.16,538.38,667.05,252.85,267.32,252.475,650.85,179.855,84.5775,85.0875,85.35,82.3275,83.5275,82.0125,80,660,70,654.7125,540.59,671.68,671.675,650.85,5,667.05,52.448,53.5162
86.325,193963,0.2844,0.3628,0.3628,57.525,2.5687,57.5625,104.2875,999.6,9900,2.5995,4999.375,5001.7598,3000.5,2.6,51200,179.975,6.6175,335.13,71.0114,709.92,1731.4199,17.5938,599.94,92.18,599.94,8.8459,999.6,100,64.6717,2.5995,74.9851,2.6,75.6939,179.975,6.6175,11.0849,4999.375,28.0166,5001.7598,15.6713,3000.5,9.1102,335.13,709.92,1731.4199,54.43,1.461,0.977,11.815,91,0.1508,1.0011,14.2281,0.0284,0.0168,0.1711,0.2213,0.1193,0.0159,1.4189,0.171,0.0201,0.0168,0.1508,0.0159,14.2354,0.1508,697.04,538.56,666.95,252.85,267.32,252.475,650.8,179.855,84.5625,85.0875,85.395,82.3125,83.5425,81.9825,80,660,70,654.81,540.74,671.6,671.6,650.8,5,666.95,51.931,52.9875
86.075,193996,0.2843,0.3627,0.3627,57.5625,2.9016,57.5625,102.69,999.6,9900,2.5995,4999.8501,5001.7598,3000.5,2.6,51200,179.9875,6.6175,335.13,71.0115,709.92,1731.4199,17.594,599.94,92.18,599.94,8.8461,999.6,100,64.6718,2.5995,74.9851,2.6,75.6934,179.9875,6.6175,11.0845,4999.8501,28.0161,5001.7598,15.6708,3000.5,9.1108,335.13,709.92,1731.4199,54.535,1.461,0.978,11.815,91,0.1508,1.0013,14.2354,0.0285,0.0168,0.171,0.2212,0.1193,0.0159,1.419,0.171,0.0201,0.0168,0.1508,0.0159,14.2512,0.1508,696.96,538.695,666.85,252.8,267.32,252.475,650.7,179.79,84.5325,85.05,85.35,82.3275,83.49,82.0275,80,660,70,654.94,540.89,671.48,671.4875,650.7,5,666.85,51.403,52.4587
86.775,194029,0.2842,0.3626,0.3626,57.5625,2.4953,57.5625,101.7,999.6,9900,2.5995,4999.8501,5001.7598,3000.5,2.6,51200,179.975,6.6175,335.13,71.0116,709.92,1731.6,17.5943,599.94,92.18,599.94,8.8463,999.6,100,64.672,2.5995,74.9851,2.6,75.6954,179.975,6.6175,11.0846,4999.8501,28.0155,5001.7598,15.6703,3000.5,9.1113,335.13,709.92,1731.6,54.64,1.462,0.978,11.816,91,0.1508,1.0013,14.2512,0.0285,0.0169,0.171,0.2211,0.1193,0.0159,1.419,0.171,0.0202,0.0169,0.1508,0.0159,14.2587,0.1508,696.84,538.875,666.8,252.75,267.32,252.475,650.65,179.79,84.495,85.08,85.3725,82.32,83.505,81.9825,80,660,70,655.0375,541.07,671.36,671.375,650.65,5,666.8,50.886,51.9187
86.875,194062,0.2841,0.3625,0.3625,57.5625,2.4953,57.525,100.3725,999.6,9900,2.5995,4999.8501,5001.7598,3000.5,2.5998,51100,179.975,6.6175,335.16,71.0118,709.92,1731.6,17.5945,599.94,92.18,599.94,8.8464,999.6,100,64.6722,2.5995,74.9859,2.5998,75.6964,179.975,6.6175,11.0847,4999.8501,28.015,5001.7598,15.6698,3000.5,9.1118,335.16,709.92,1731.6,54.74,1.462,0.978,11.82,91,0.1508,1.0013,14.2587,0.0285,0.0169,0.1709,0.221,0.1192,0.0159,1.419,0.1709,0.0202,0.0169,0.1508,0.0159,14.2662,0.1508,696.72,539.01,666.7,252.75,267.32,252.475,650.55,179.79,84.4875,85.0575,85.335,82.2675,83.55,81.9675,80,660,70,655.1675,541.22,671.28,671.2625,650.55,5,666.7,50.358,51.39
86.95,194106,0.2841,0.3625,0.3625,57.5625,2.6812,57.6,99.99,999.6,9900,2.5995,4999.8501,5001.7598,3000.5,2.5998,51100,179.975,6.6175,335.16,71.0119,709.92,1731.6,17.5948,599.94,92.18,599.94,8.8466,999.6,100,64.6723,2.5995,74.9861,2.5998,75.6974,179.975,6.6175,11.0847,4999.8501,28.0145,5001.7598,15.6693,3000.5,9.1124,335.16,709.92,1731.6,54.845,1.462,0.979,11.82,91,0.1508,1.0013,14.2662,0.0285,0.0169,0.1709,0.2209,0.1192,0.0159,1.419,0.1709,0.0202,0.0169,0.1508,0.0159,14.2737,0.1508,696.64,539.19,666.6,252.7,267.32,252.475,650.5,179.725,84.45,85.11,85.2975,82.2975,83.505,81.9525,80,660,70,655.265,541.37,671.16,671.15,650.5,5,666.6,49.841,50.8612
86.025,194139,0.284,0.3624,0.3624,57.525,2.0562,57.6,98.46,999.6,9900,2.5995,4999.8501,5001.7598,3000.5,2.5998,51100,179.975,6.6175,335.19,71.0126,709.84,1731.7799,17.595,599.94,92.18,599.94,8.8468,999.6,100,64.6725,2.5995,74.9864,2.5998,75.6984,179.975,6.6175,11.0848,4999.8501,28.014,5001.7598,15.6688,3000.5,9.1129,335.19,709.84,1731.7799,54.95,1.463,0.979,11.826,91,0.1508,1.0013,14.2737,0.0285,0.0169,0.1708,0.2208,0.1191,0.0159,1.4191,0.1708,0.0202,0.0169,0.1508,0.0159,14.2812,0.1508,696.52,539.325,666.5,252.65,267.32,252.475,650.4,179.725,84.4575,85.1025,85.3125,82.2525,83.55,81.9825,80,660,70,655.3625,541.52,671.04,671.075,650.4,5,666.5,49.313,50.3212
86.325,194205,0.2838,0.3623,0.3623,57.6,2.0562,57.5625,96.7275,999.6,9900,2.5995,5000.3247,5001.7598,2999.75,2.5998,51100,179.9875,6.615,335.19,71.0129,709.84,1731.7799,17.5953,599.94,92.2,599.94,8.8469,999.6,100,64.6727,2.5995,74.9866,2.5998,75.6979,179.9875,6.615,11.0842,5000.3247,28.0135,5001.7598,15.6706,2999.75,9.1135,335.19,709.84,1731.7799,55.155,1.463,0.98,11.83,91,0.1508,1.0013,14.2812,0.0285,0.0169,0.1707,0.2206,0.1191,0.0159,1.4192,0.1706,0.0203,0.0169,0.1508,0.0159,14.2801,0.1508,696.32,539.64,666.3,252.6,267.32,252.475,650.25,179.66,84.525,85.0875,85.335,82.2375,83.58,81.9525,80,660,70,655.5575,541.85,670.84,670.85,650.25,5,666.3,48.279,49.2637
86.325,194205,0.2838,0.3623,0.3623,57.6,2.0562,57.5625,96.7275,999.6,9900,2.5995,5000.3247,5001.7598,2999.75,2.5998,51100,179.9875,6.615,335.19,71.0131,709.84,1731.7799,17.5955,599.94,92.2,599.94,8.8471,999.6,100,64.6728,2.5995,74.9869,2.5998,75.6984,179.9875,6.615,11.084,5000.3247,28.013,5001.7598,15.6708,2999.75,9.1135,335.19,709.84,1731.7799,55.155,1.463,0.98,11.83,91,0.1508,1.0013,14.2801,0.0285,0.0169,0.1707,0.2206,0.1191,0.0159,1.4192,0.1706,0.0203,0.0169,0.1508,0.0159,14.2873,0.1508,696.32,539.64,666.3,252.6,267.32,252.475,650.25,179.66,84.525,85.0875,85.335,82.2375,83.58,81.9525,80,660,70,655.5575,541.85,670.84,670.85,650.25,5,666.3,48.279,49.2637
86.45,194282,0.2837,0.3621,0.3621,57.525,2.3094,57.6,94.7025,999.6,9900,2.5995,5000.3247,5000.8999,3000.75,2.5998,51200,179.9875,6.615,335.22,71.0134,709.84,1731.96,17.5943,600.06,92.2,600.06,8.8473,999.6,100,64.673,2.5995,74.9871,2.5998,75.6989,179.9875,6.615,11.0838,5000.3247,28.0132,5000.8999,15.6681,3000.75,9.114,335.22,709.84,1731.96,55.36,1.464,0.98,11.832,91,0.1508,1.0013,14.2873,0.0286,0.0169,0.1706,0.2203,0.119,0.0159,1.4193,0.1706,0.0203,0.0169,0.1508,0.0159,14.3031,0.1508,696.08,539.955,666.1,252.55,267.32,252.475,650.1,179.595,84.525,85.0425,85.395,82.2225,83.595,81.945,80,660,70,655.7525,542.15,670.64,670.625,650.1,5,666.1,47.234,48.195
86.45,194282,0.2837,0.3621,0.3621,57.525,2.8438,57.6,94.7025,999.6,9900,2.5995,5000.3247,5000.8999,3000.75,2.5998,51200,179.9875,6.615,335.22,71.0136,709.84,1731.96,17.594,600.06,92.2,600.06,8.8474,999.6,100,64.6732,2.5995,74.9874,2.5998,75.6994,179.9875,6.615,11.0836,5000.3247,28.013,5000.8999,15.6673,3000.75,9.114,335.22,709.84,1731.96,55.36,1.464,0.98,11.832,91,0.1508,1.0013,14.3031,0.0286,0.0169,0.1706,0.2203,0.119,0.0159,1.4193,0.1706,0.0203,0.0169,0.1508,0.0159,14.3106,0.1508,696.08,539.955,666.1,252.55,267.32,252.475,650.1,179.595,84.525,85.0425,85.395,82.2225,83.595,81.945,80,660,70,655.7525,542.15,670.64,670.625,650.1,5,666.1,47.234,48.195
86.7,194315,0.2836,0.362,0.362,57.6375,2.8438,57.525,93.6225,999.6,9900,2.5995,5000.3247,5001.7598,3000.75,2.5998,51200,179.9875,6.615,335.22,71.0139,709.84,1731.96,17.5938,600.06,92.2,600.06,8.8476,999.6,100,64.6733,2.5995,74.9876,2.5998,75.6999,179.9875,6.615,11.0835,5000.3247,28.0119,5001.7598,15.6666,3000.75,9.1146,335.22,709.84,1731.96,55.465,1.464,0.981,11.835,91,0.1508,1.0013,14.3106,0.0286,0.0169,0.1705,0.2202,0.119,0.016,1.4193,0.1705,0.0203,0.0169,0.1508,0.016,14.3181,0.1508,696,540.09,666,252.5,267.32,252.475,650,179.595,84.5475,85.0425,85.3875,82.2,83.565,81.945,80,660,70,655.85,542.3,670.52,670.5125,650,5,666,46.717,47.6662
86.475,194348,0.2835,0.3619,0.3619,57.525,2.7344,57.5625,92.2275,999.6,9900,2.5995,5000.3247,5001.7598,3000,2.5998,51200,179.9875,6.615,335.25,71.0141,709.84,1732.14,17.5958,599.88,92.2,599.88,8.8478,999.6,100,64.6735,2.5995,74.9879,2.5998,75.7004,179.9875,6.615,11.0833,5000.3247,28.0114,5001.7598,15.6681,3000,9.114,335.25,709.84,1732.14,55.565,1.465,0.981,11.836,91,0.1508,1.0013,14.3181,0.0286,0.0169,0.1705,0.2201,0.1189,0.016,1.4194,0.1705,0.0203,0.017,0.1508,0.016,14.317,0.1508,695.88,540.27,665.9,252.5,267.32,252.475,649.95,179.595,84.525,85.0725,85.3425,82.185,83.535,81.975,80,660,70,655.9475,542.45,670.4,670.4,649.95,5,665.9,46.189,47.1375
86.275,194381,0.2834,0.3618,0.3618,57.525,2.4484,57.6,91.2825,999.6,9900,2.5995,5000.3247,5001.7598,3000,2.5998,51200,179.9875,6.615,335.25,71.0144,709.84,1732.14,17.5963,599.88,92.2,599.88,8.8479,999.6,100,64.6737,2.5995,74.9881,2.5998,75.7009,179.9875,6.615,11.0831,5000.3247,28.0109,5001.7598,15.6681,3000,9.1146,335.25,709.84,1732.14,55.67,1.465,0.981,11.84,91,0.1508,1.0013,14.317,0.0286,0.017,0.1704,0.22,0.1189,0.016,1.4194,0.1704,0.0203,0.017,0.1508,0.016,14.3329,0.1508,695.76,540.405,665.8,252.45,267.32,252.475,649.85,179.53,84.5325,85.0275,85.3575,82.2225,83.49,81.9975,80,660,70,656.045,542.6,670.32,670.2875,649.85,5,665.8,45.672,46.6087
