AR1410B.PV,CCSFI1401A.PV,CCSFI1401B.PV,CCSFI1401C.PV,CCSFIC1401.PV,CCSPIC1415.PV,CCSPRC1415.PV,DR1103.PV,DR1105.PV,DR1106.PV,DR1107.PV,DR1108.PV,DR1110.PV,FI1102.PV,FI1107.PV,FI1110.PV,FI1111.PV,FI1112.PV,FI1113.PV,FI1213.PV,FI1424.PV,FI1902.PV,FIC_1121.PV,FIC_1122.MV,FIC_1122.PV,FIC_1123.PV,FIC_1127.MV,FIC_1127.PV,FI_1124.PV,FI_1127.PV,FRC1102.MV,FRC1102.PV,FRC1104.MV,FRC1107.MV,FRC1107.PV,FRC1113.MV,FRC1113.PV,FRC1213.MV,FRC1213.PV,FRC1424.PV,FRCA1110.MV,FRCA1110.PV,FRCA1111.MV,FRCA1111.PV,FRCA1112.MV,FRCA1112.PV,FRQ1623.PV,FRSA1101.PV,FT_1121.PV,FT_1122.PV,FT_1123.PV,LI1101.PV,LRCA1101.MV,LRCA1101.PV,PDIC_1133.MV,PDR1103.PV,PDR1106.PV,PDR1401.PV,PDRCA1109.MV,PDRCA1109.PV,PDRSA1104.PV,PI1101.PV,PI1110.PV,PIC1101A.MV,PIC1101A.PV,PIC1101B.MV,PIC1101B.PV,PI_1132A.PV,PI_1132B.PV,PI_1134.PV,PI_1136.PV,PI_1138A.PV,PI_1138B.PV,PI_1180.PV,PI_1182.PV,PR1102A.PV,PR1102B.PV,PR1401.PV,PRA1102.PV,PRCA1101B.MV,PRCA1101B.PV,TI1105A.PV,TI1105B.PV,TI1111.PV,TI1112.PV,TI1113.PV,TI1116A.PV,TI1116B.PV,TI1118A.PV,TI1118B.PV,TI1119A.PV,TI1119B.PV,TI1119C.PV,TI1119D.PV,TI1130.PV,TI1132.PV,TI1133.PV,TI1135.PV,TI1611.PV,TIA1114.PV,TIA2872.PV,TIA2873.PV,TIA2874.PV,TIA2875.PV,TIA2876.PV,TIA2877.PV,TIC_1101.MV,TIC_1101.PV,TIC_1155.MV,TIC_1155.PV,TI_1140.PV,TI_1142.PV,TI_1143A.PV,TI_1143B.PV,TI_1143C.PV,TI_1143D.PV,TI_1144.PV,TI_1145.PV,TI_1146.PV,TI_1147.PV,TI_1149A.PV,TI_1150A.PV,TI_1151A.PV,TI_1152A.PV,TI_1153A.PV,TI_1154A.PV,TRA1401A.PV,TRA1401B.PV,TRC1118A.MV,TRC1118A.PV,TRCA1130.PV,WR1104.PV,WRA1103.PV
0.0,0.0,0.0,0.0,0.0,0.0331,0.0331,57.6,3.8203,57.525,273.915,342.2548,545.2,1000.8,2.6017,0.0,81.7,88.25,2.6,180.0,6.6075,0.0,363.69,71.028,710.4,1879.0199,17.6038,599.94,100.02,599.94,8.8555,1000.8,100.0,64.6931,2.6017,74.9865,2.6,75.5501,180.0,6.6075,0.0,0.0,100.0,81.7,100.0,88.25,9.1129,0.0,363.66,710.4,1879.0199,36.6,0.0,36.595,23.1427,1.529,0.001,0.002,0.0,11.844,-16.503,0.0,1.0026,0.0,0.0,0.0,0.0,0.0165,0.0165,0.0238,0.0331,0.0211,0.0165,1.4152,0.0238,0.0212,0.0165,0.0,0.0165,0.0,0.0,651.08,652.32,495.0,497.97,495.99,526.05,526.05,658.45,632.55,684.1,684.1,658.45,658.45,211.2,255.7,332.0,332.0,252.825,488.75,84.615,85.11,85.2225,82.2975,83.4975,82.005,0.0,627.03,23.1732,587.925,211.2,526.04,526.035,526.035,526.035,526.035,526.04,497.0,684.12,684.125,626.73,626.73,626.73,587.925,587.925,587.925,488.75,576.55,5.0,658.65,211.2,138.985,141.8175
0.0,0.0,0.0,0.0,0.0,0.0331,0.0331,57.5625,4.5328,57.6375,273.825,341.4283,545.05,1000.8,2.6017,0.0,81.7,88.0,2.5998,180.0,6.6075,0.0,363.66,71.0273,710.4,1879.0199,17.6041,599.94,100.02,599.94,8.8551,1000.8,100.0,64.6926,2.6017,74.9872,2.5998,75.5501,180.0,6.6075,0.0,0.0,100.0,81.7,100.0,88.0,9.1129,0.0,363.66,710.4,1879.0199,36.6,0.0,36.6,23.1889,1.529,0.001,0.002,0.0,11.832,-16.514,0.0,1.0025,0.0,0.0,0.0,0.0,0.0165,0.0165,0.0239,0.0331,0.0211,0.0165,1.4153,0.0238,0.0212,0.0165,0.0,0.0165,0.0,0.0,650.8,652.0,494.955,497.97,495.99,526.05,526.05,658.25,632.05,684.1,684.1,658.25,658.25,211.2,255.6,331.85,331.85,252.825,487.25,84.63,85.0725,85.2,82.3425,83.4525,81.99,0.0,626.73,23.2197,587.8925,211.2,526.04,526.035,526.035,526.035,526.035,526.04,496.97,684.08,684.0875,626.46,626.46,626.46,587.8925,587.8925,587.8925,487.25,575.9,5.0,658.45,211.2,138.985,141.8175
0.0,0.0,0.0,0.0,0.0,0.0331,0.0331,57.5625,4.5328,57.6375,273.825,341.4283,545.05,1000.8,2.6017,0.0,81.7,88.0,2.5998,180.0,6.6075,0.0,363.66,71.0267,710.4,1879.0199,17.6043,599.94,100.02,599.94,8.8548,1000.8,100.0,64.692,2.6017,74.9875,2.5998,75.5501,180.0,6.6075,0.0,0.0,100.0,81.7,100.0,88.0,9.1129,0.0,363.66,710.4,1879.0199,36.6,0.0,36.6,23.2357,1.529,0.001,0.002,0.0,11.826,-16.514,0.0,1.0025,0.0,0.0,0.0,0.0,0.0165,0.0165,0.0239,0.0331,0.0211,0.0165,1.4153,0.0238,0.0212,0.0165,0.0,0.0165,0.0,0.0,650.8,652.0,494.955,497.97,495.99,526.05,526.05,658.25,632.05,684.1,684.1,658.25,658.25,211.2,255.6,331.85,331.85,252.825,487.25,84.63,85.0725,85.2,82.3425,83.4525,81.99,0.0,626.46,23.2516,587.8925,211.2,526.04,526.035,526.035,526.035,526.035,526.04,496.97,684.08,684.0875,626.46,626.46,626.46,587.8925,587.8925,587.8925,487.25,575.9,5.0,658.25,211.2,138.985,141.8175
0.0,0.0,0.0,0.0,0.0,0.0331,0.0331,57.5625,4.5328,57.6375,273.825,341.4283,545.05,1000.8,2.6017,0.0,81.7,88.0,2.5998,180.0,6.6075,0.0,363.66,71.0261,710.4,1879.0199,17.6046,599.94,100.02,599.94,8.8545,1000.8,100.0,64.6914,2.6017,74.9877,2.5998,75.5501,180.0,6.6075,0.0,0.0,100.0,81.7,100.0,88.0,9.1129,0.0,363.66,710.4,1879.0199,36.6,0.0,36.6,23.2676,1.529,0.001,0.002,0.0,11.826,-16.514,0.0,1.0025,0.0,0.0,0.0,0.0,0.0165,0.0165,0.0239,0.0331,0.0211,0.0165,1.4153,0.0238,0.0212,0.0165,0.0,0.0165,0.0,0.0,650.8,652.0,494.955,497.97,495.99,526.05,526.05,658.25,632.05,684.1,684.1,658.25,658.25,211.2,255.6,331.85,331.85,252.825,487.25,84.63,85.0725,85.2,82.3425,83.4525,81.99,0.0,626.46,23.2836,587.8925,211.2,526.04,526.035,526.035,526.035,526.035,526.04,496.97,684.08,684.0875,626.46,626.46,626.46,587.8925,587.8925,587.8925,487.25,575.9,5.0,658.25,211.2,138.985,141.8175
0.0,0.0,0.0,0.0,0.0,0.0331,0.0331,57.5625,4.5328,57.6375,273.825,341.4283,545.05,1000.8,2.6017,0.0,81.7,88.0,2.5998,180.0,6.6075,0.0,363.66,71.0255,710.4,1879.0199,17.6048,599.94,100.02,599.94,8.8541,1000.8,100.0,64.6908,2.6017,74.988,2.5998,75.5501,180.0,6.6075,0.0,0.0,100.0,81.7,100.0,88.0,9.1129,0.0,363.66,710.4,1879.0199,36.6,0.0,36.6,23.2995,1.529,0.001,0.002,0.0,11.826,-16.514,0.0,1.0025,0.0,0.0,0.0,0.0,0.0165,0.0165,0.0239,0.0331,0.0211,0.0165,1.4153,0.0238,0.0212,0.0165,0.0,0.0165,0.0,0.0,650.8,652.0,494.955,497.97,495.99,526.05,526.05,658.25,632.05,684.1,684.1,658.25,658.25,211.2,255.6,331.85,331.85,252.825,487.25,84.63,85.0725,85.2,82.3425,83.4525,81.99,0.0,626.46,23.3155,587.8925,211.2,526.04,526.035,526.035,526.035,526.035,526.04,496.97,684.08,684.0875,626.46,626.46,626.46,587.8925,587.8925,587.8925,487.25,575.9,5.0,658.25,211.2,138.985,141.8175
0.0,0.0,0.0,0.0,0.0,0.0331,0.0331,57.6375,4.2344,57.5625,273.9825,341.566,545.75,1000.8,2.6017,0.0,81.7,88.0,2.5998,180.0,6.6075,0.0,363.66,71.0248,710.4,1879.0199,17.6051,599.94,100.02,599.94,8.8538,1000.8,100.0,64.6902,2.6017,74.9882,2.5998,75.5501,180.0,6.6075,0.0,0.0,100.0,81.7,100.0,88.0,9.1129,0.0,363.66,710.4,1878.84,36.605,0.0,36.6,23.3315,1.529,0.001,0.002,0.0,11.826,-16.5195,0.0,1.0025,0.0,0.0,0.0,0.0,0.0165,0.0165,0.0239,0.0331,0.0211,0.0165,1.4153,0.0238,0.0213,0.0165,0.0,0.0165,0.0,0.0,650.48,651.72,494.955,497.97,495.99,526.0,526.0,658.05,631.6,684.05,684.05,658.05,658.05,211.2,255.5,331.75,331.75,252.825,485.75,84.5925,85.0275,85.1625,82.29,83.4375,81.96,0.0,626.46,23.3474,587.8925,211.2,526.04,526.035,526.035,526.035,526.035,526.04,496.97,684.08,684.0875,626.16,626.16,626.16,587.8925,587.8925,587.8925,485.75,575.2,5.0,658.25,211.2,138.985,141.8288
0.0,0.0,0.0,0.0,0.0,0.0331,0.0331,57.6,4.625,57.525,273.915,341.7038,545.05,1000.2,2.6017,0.0,81.7,87.75,2.5998,180.0,6.6075,0.0,363.66,71.0242,710.4,1878.84,17.6053,599.94,100.02,599.94,8.8542,1000.2,100.0,64.6897,2.6017,74.9885,2.5998,75.5501,180.0,6.6075,0.0,0.0,100.0,81.7,100.0,87.75,9.1124,0.0,363.66,710.4,1878.84,36.61,0.0,36.605,23.3634,1.53,0.001,0.001,0.0,11.814,-16.525,0.0,1.0024,0.0,0.0,0.0,0.0,0.0165,0.0165,0.0239,0.0331,0.0211,0.0165,1.4154,0.0239,0.0213,0.0165,0.0,0.0165,0.0,0.0,650.2,651.4,494.955,497.97,495.945,526.0,526.0,657.85,631.15,684.05,684.05,657.85,657.85,211.2,255.45,331.6,331.6,252.825,484.25,84.6,85.035,85.185,82.2975,83.4825,81.945,0.0,626.16,23.3944,587.86,211.2,526.04,526.035,526.035,526.035,526.035,526.04,496.97,684.04,684.05,625.86,625.86,625.86,587.86,587.86,587.86,484.25,574.55,5.0,658.05,211.2,138.996,141.8288
0.0,0.0,0.0,0.0,0.0,0.0331,0.0331,57.6,4.625,57.525,273.915,341.7038,545.05,1000.2,2.6017,0.0,81.7,87.75,2.5998,180.0,6.6075,0.0,363.66,71.0236,710.4,1878.84,17.6056,599.94,100.02,599.94,8.8541,1000.2,100.0,64.6891,2.6017,74.9887,2.5998,75.5501,180.0,6.6075,0.0,0.0,100.0,81.7,100.0,87.75,9.1124,0.0,363.66,710.4,1878.84,36.61,0.0,36.61,23.4106,1.53,0.001,0.001,0.0,11.808,-16.525,0.0,1.0024,0.0,0.0,0.0,0.0,0.0165,0.0165,0.0239,0.0331,0.0211,0.0165,1.4154,0.0239,0.0213,0.0165,0.0,0.0165,0.0,0.0,650.2,651.4,494.955,497.97,495.945,526.0,526.0,657.85,631.15,684.05,684.05,657.85,657.85,211.2,255.45,331.6,331.6,252.825,484.25,84.6,85.035,85.185,82.2975,83.4825,81.945,0.0,625.86,23.4268,587.86,211.2,526.04,526.035,526.035,526.035,526.035,526.04,496.97,684.04,684.05,625.86,625.86,625.86,587.86,587.86,587.86,484.25,574.55,5.0,657.85,211.2,138.996,141.8288
0.0,0.0,0.0,0.0,0.0,0.0331,0.0331,57.5625,4.3641,57.6,273.8025,342.0137,545.2,1000.2,2.6017,0.0,81.7,87.75,2.5998,180.0,6.6075,0.0,363.66,71.023,710.4,1878.84,17.6058,599.94,100.02,600.12,8.8541,1000.2,100.0,64.6885,2.6017,74.989,2.5998,75.5501,180.0,6.6075,0.0,0.0,100.0,81.7,100.0,87.75,9.1124,0.0,363.66,710.4,1878.84,36.61,0.0,36.61,23.443,1.53,0.001,0.001,0.0,11.808,-16.536,0.0,1.0024,0.0,0.0,0.0,0.0,0.0165,0.0165,0.024,0.0331,0.0212,0.0165,1.4154,0.0239,0.0213,0.0165,0.0,0.0165,0.0,0.0,649.92,651.12,494.955,497.97,495.945,526.0,526.0,657.65,630.7,684.05,684.05,657.65,657.65,211.2,255.35,331.5,331.5,252.825,482.75,84.5625,85.065,85.1475,82.2675,83.46,81.9675,0.0,625.86,23.4592,587.86,211.2,526.01,526.0,526.0,526.0,526.0,526.01,496.97,684.04,684.05,625.59,625.59,625.59,587.86,587.86,587.86,482.75,573.85,5.0,657.85,211.2,138.996,141.8288
0.0,0.0,0.0,0.0,0.0,0.0331,0.0331,57.6,3.8156,57.5625,274.275,341.5316,545.1,1000.2,2.601,0.0,81.7,87.5,2.5998,180.0,6.6075,0.0,363.66,71.0236,710.24,1878.84,17.6038,600.12,100.02,600.12,8.854,1000.2,100.0,64.6887,2.601,74.9892,2.5998,75.5501,180.0,6.6075,0.0,0.0,100.0,81.7,100.0,87.5,9.1118,0.0,363.63,710.24,1878.84,36.615,0.0,36.61,23.4754,1.53,0.001,0.001,0.0,11.802,-16.5415,0.0,1.0024,0.0,0.0,0.0,0.0,0.0165,0.0165,0.024,0.0331,0.0212,0.0165,1.4154,0.024,0.0213,0.0165,0.0,0.0165,0.0,0.0,649.6,650.8,494.955,497.97,495.945,526.0,526.0,657.45,630.25,684.0,684.0,657.45,657.45,211.2,255.25,331.35,331.35,252.825,481.25,84.5775,85.0275,85.1325,82.23,83.4225,81.945,0.0,625.59,23.5066,587.8275,211.2,526.01,526.0,526.0,526.0,526.0,526.01,496.97,684.0,684.0125,625.29,625.29,625.29,587.8275,587.8275,587.8275,481.25,573.2,5.0,657.65,211.2,138.996,141.84
0.0,0.0,0.0,0.0,0.0,0.0331,0.0331,57.525,3.9172,57.525,274.185,341.9793,545.55,1000.2,2.601,0.0,80.84,87.5,2.5998,180.0,6.6075,0.0,363.63,71.0232,710.24,1878.84,17.6033,600.12,100.02,600.12,8.8539,1000.2,100.0,64.6883,2.601,74.9895,2.5998,75.5501,180.0,6.6075,0.0,0.0,100.0,80.84,100.0,87.5,9.1118,0.0,363.63,710.24,1878.84,36.62,0.0,36.615,23.5231,1.53,0.001,0.001,0.0,11.796,-16.547,0.0,1.0022,0.0,0.0,0.0,0.0,0.0165,0.0165,0.024,0.0331,0.0212,0.0165,1.4154,0.024,0.0213,0.0165,0.0,0.0165,0.0,0.0,649.32,650.52,494.955,497.925,495.945,526.0,526.0,657.25,629.75,684.0,684.0,657.25,657.25,211.2,255.15,331.25,331.25,252.825,479.75,84.555,85.005,85.1175,82.245,83.415,81.9825,0.0,625.29,23.5546,587.795,211.2,526.01,526.0,526.0,526.0,526.0,526.01,496.94,684.0,684.0125,625.02,625.02,625.02,587.795,587.795,587.795,479.75,572.55,5.0,657.45,211.2,139.007,141.84
0.0,0.0,0.0,0.0,0.0,0.0331,0.0331,57.5625,4.2125,57.6,273.4875,342.1859,545.55,1000.2,2.601,0.0,80.84,87.25,2.5998,180.0,6.6075,0.0,363.63,71.0228,710.24,1878.84,17.6028,600.12,100.02,599.94,8.8538,1000.2,100.0,64.688,2.601,74.9897,2.5998,75.5501,180.0,6.6075,0.0,0.0,100.0,80.84,100.0,87.25,9.1118,0.0,363.63,710.24,1878.6599,36.62,0.0,36.62,23.5713,1.531,0.001,0.001,0.0,11.79,-16.547,0.0,1.0022,0.0,0.0,0.0,0.0,0.0165,0.0165,0.0241,0.0331,0.0212,0.0165,1.4155,0.024,0.0213,0.0165,0.0,0.0165,0.0,0.0,649.0,650.2,494.91,497.925,495.945,526.0,526.0,657.05,629.3,684.0,684.0,657.05,657.05,211.2,255.05,331.1,331.1,252.825,478.3,84.6,85.0275,85.17,82.23,83.415,82.005,0.0,625.02,23.588,587.795,211.2,525.98,526.0,526.0,526.0,526.0,525.98,496.94,684.0,683.975,624.72,624.72,624.72,587.795,587.795,587.795,478.3,571.85,5.0,657.25,211.2,139.018,141.8512
0.0,0.0,0.0,0.0,0.0,0.0331,0.0331,57.5625,4.6719,57.525,273.6675,341.7726,545.95,1000.2,2.601,0.0,80.84,87.25,2.5998,180.0125,6.6075,0.0,363.63,71.0225,710.24,1878.6599,17.6046,599.94,100.02,599.94,8.8537,1000.2,100.0,64.6877,2.601,74.99,2.5998,75.5486,180.0125,6.6075,0.0,0.0,100.0,80.84,100.0,87.25,9.1118,0.0,363.63,710.24,1878.6599,36.625,0.0,36.62,23.6047,1.531,0.001,0.001,0.0,11.784,-16.5525,0.0,1.0021,0.0,0.0,0.0,0.0,0.0165,0.0165,0.0241,0.0331,0.0213,0.0165,1.4155,0.0241,0.0213,0.0165,0.0,0.0165,0.0,0.0,648.72,649.92,494.91,497.925,495.945,526.0,526.0,656.85,628.85,683.95,683.95,656.85,656.85,211.2,254.95,331.0,331.0,252.825,476.8,84.6075,85.0125,85.215,82.23,83.415,81.975,0.0,624.72,23.6364,587.7625,211.2,525.98,526.0,526.0,526.0,526.0,525.98,496.94,683.96,683.975,624.42,624.42,624.42,587.7625,587.7625,587.7625,476.8,571.2,5.0,657.05,211.2,139.018,141.8625
0.0,0.0,0.0,0.0,0.0,0.0331,0.0331,57.5625,4.6719,57.525,273.6675,341.7726,545.95,1000.2,2.601,0.0,80.84,87.25,2.5998,180.0125,6.6075,0.0,363.63,71.0221,710.24,1878.6599,17.6048,599.94,100.02,599.94,8.8536,1000.2,100.0,64.6873,2.601,74.9902,2.5998,75.5481,180.0125,6.6075,0.0,0.0,100.0,80.84,100.0,87.25,9.1118,0.0,363.63,710.24,1878.6599,36.625,0.0,36.625,23.6534,1.531,0.001,0.001,0.0,11.778,-16.5525,0.0,1.0021,0.0,0.0,0.0,0.0,0.0165,0.0165,0.0241,0.0331,0.0213,0.0165,1.4155,0.0241,0.0213,0.0165,0.0,0.0165,0.0,0.0,648.72,649.92,494.91,497.925,495.945,526.0,526.0,656.85,628.85,683.95,683.95,656.85,656.85,211.2,254.95,331.0,331.0,252.825,476.8,84.6075,85.0125,85.215,82.23,83.415,81.975,0.0,624.42,23.6703,587.7625,211.2,525.98,526.0,526.0,526.0,526.0,525.98,496.94,683.96,683.975,624.42,624.42,624.42,587.7625,587.7625,587.7625,476.8,571.2,5.0,656.85,211.2,139.018,141.8625
0.0,0.0,0.0,0.0,0.0,0.0331,0.0331,57.525,3.9281,57.525,274.4325,341.4971,545.8,1000.2,2.601,0.0,80.84,87.25,2.5998,180.0,6.6075,0.0,363.63,71.0217,710.24,1878.6599,17.6051,599.94,100.0,599.94,8.8536,1000.2,100.0,64.687,2.601,74.9905,2.5998,75.5491,180.0,6.6075,0.0,0.0,100.0,80.84,100.0,87.25,9.1118,0.0,363.63,710.24,1878.6599,36.625,0.0,36.625,23.6873,1.531,0.001,0.001,0.0,11.778,-16.558,0.0,1.0021,0.0,0.0,0.0,0.0,0.0165,0.0165,0.0241,0.0331,0.0213,0.0165,1.4156,0.0241,0.0213,0.0165,0.0,0.0165,0.0,0.0,648.4,649.6,494.91,497.925,495.9,525.95,525.95,656.65,628.4,683.95,683.95,656.65,656.65,211.2,254.9,330.85,330.85,252.825,475.35,84.66,85.0725,85.2075,82.215,83.4225,81.9225,0.0,624.42,23.7192,587.73,211.2,525.98,525.965,525.965,525.965,525.965,525.98,496.94,683.96,683.9375,624.15,624.15,624.15,587.73,587.73,587.73,475.35,570.5,5.0,656.85,211.2,139.029,141.8625
0.0,0.0,0.0,0.0,0.0,0.0331,0.0331,57.6375,3.9141,57.5625,274.005,341.7038,545.1,1000.2,2.601,0.0,80.84,87.0,2.5998,180.0125,6.6075,0.0,363.63,71.0213,710.24,1878.6599,17.6053,599.94,100.0,599.94,8.8535,1000.2,100.0,64.6867,2.601,74.9907,2.5998,75.5476,180.0125,6.6075,0.0,0.0,100.0,80.84,100.0,87.0,9.1118,0.0,363.63,710.24,1878.6599,36.63,0.0,36.625,23.7364,1.531,0.001,0.001,0.0,11.778,-16.5635,0.0,1.002,0.0,0.0,0.0,0.0,0.0165,0.0165,0.0241,0.0331,0.0213,0.0165,1.4156,0.0241,0.0213,0.0165,0.0,0.0165,0.0,0.0,648.12,649.28,494.91,497.925,495.9,525.95,525.95,656.45,627.95,683.9,683.9,656.45,656.45,211.2,254.8,330.75,330.75,252.825,473.9,84.69,85.0275,85.2525,82.215,83.415,81.9375,0.0,624.15,23.7536,587.73,211.2,525.98,525.965,525.965,525.965,525.965,525.98,496.91,683.92,683.9375,623.85,623.85,623.85,587.73,587.73,587.73,473.9,569.85,5.0,656.65,211.2,139.04,141.8737
0.0,0.0,0.0,0.0,0.0,0.0331,0.0331,57.6,4.1328,57.525,273.825,341.6693,545.9,1000.2,2.601,0.0,80.84,87.0,2.6004,179.9875,6.6075,0.0,363.63,71.021,710.24,1878.6599,17.6056,599.94,100.0,600.12,8.8534,1000.2,100.0,64.6863,2.601,74.9887,2.6004,75.5501,179.9875,6.6075,0.0,0.0,100.0,80.84,100.0,87.0,9.1118,0.0,363.6,710.24,1878.6599,36.63,0.0,36.63,23.7708,1.531,0.001,0.001,0.0,11.778,-16.5635,0.0,1.002,0.0,0.0,0.0,0.0,0.0165,0.0165,0.0242,0.0331,0.0213,0.0165,1.4157,0.0242,0.0213,0.0165,0.0,0.0165,0.0,0.0,647.8,649.0,494.91,497.925,495.9,525.95,525.95,656.25,627.5,683.9,683.9,656.25,656.25,211.2,254.7,330.65,330.65,252.825,472.45,84.6975,85.0125,85.2225,82.26,83.4075,81.99,0.0,623.85,23.803,587.6975,211.2,525.95,525.965,525.965,525.965,525.965,525.95,496.91,683.92,683.9,623.55,623.55,623.55,587.6975,587.6975,587.6975,472.45,569.2,5.0,656.45,211.2,139.04,141.885
0.0,0.0,0.0,0.0,0.0,0.0331,0.0331,57.525,4.1609,57.6,273.9375,342.3237,545.55,1000.2,2.601,0.0,80.84,87.0,2.6004,180.0,6.6075,0.0,363.6,71.0206,710.24,1878.6599,17.6036,600.12,100.0,600.12,8.8533,1000.2,100.0,64.686,2.601,74.9882,2.6004,75.5491,180.0,6.6075,0.0,0.0,100.0,80.84,100.0,87.0,9.1124,0.0,363.6,710.24,1878.6599,36.635,0.0,36.63,23.8205,1.531,0.0,0.001,0.0,11.778,-16.5635,0.0,1.002,0.0,0.0,0.0,0.0,0.0165,0.0165,0.0242,0.0331,0.0213,0.0165,1.4157,0.0242,0.0213,0.0165,0.0,0.0165,0.0,0.0,647.52,648.68,494.91,497.88,495.9,525.95,525.95,656.05,627.05,683.9,683.9,656.05,656.05,211.2,254.65,330.55,330.55,252.825,470.95,84.6975,85.02,85.2,82.2975,83.3775,81.975,0.0,623.55,23.8379,587.6975,211.2,525.95,525.965,525.965,525.965,525.965,525.95,496.91,683.88,683.9,623.28,623.28,623.28,587.6975,587.6975,587.6975,470.95,568.5,5.0,656.25,211.2,139.051,141.8962
0.0,0.0,0.0,0.0,0.0,0.0331,0.0331,57.525,4.4437,57.5625,274.2525,341.5316,545.8,1000.2,2.601,0.0,80.84,87.0,2.6004,179.9875,6.6075,0.0,363.6,71.0202,710.24,1878.6599,17.6031,600.12,100.0,600.12,8.8532,1000.2,100.0,64.6856,2.601,74.9877,2.6004,75.5506,179.9875,6.6075,0.0,0.0,100.0,80.84,100.0,87.0,9.1124,0.0,363.6,710.24,1878.6599,36.64,0.0,36.635,23.8554,1.531,0.0,0.0,0.0,11.778,-16.5635,0.0,1.0019,0.0,0.0,0.0,0.0,0.0165,0.0165,0.0242,0.0331,0.0213,0.0165,1.4158,0.0242,0.0213,0.0165,0.0,0.0165,0.0,0.0,647.2,648.4,494.865,497.88,495.9,525.95,525.95,655.9,626.55,683.85,683.85,655.9,655.9,211.2,254.55,330.4,330.4,252.8,469.5,84.69,85.05,85.2075,82.29,83.3475,81.9525,0.0,623.28,23.8878,587.665,211.2,525.95,525.93,525.93,525.93,525.93,525.95,496.91,683.88,683.8625,622.98,622.98,622.98,587.665,587.665,587.665,469.5,567.85,5.0,656.05,211.2,139.062,141.8962
0.0,0.0,0.0,0.0,0.0,0.0331,0.0331,57.5625,4.6813,57.5625,273.69,341.566,545.3,1000.2,2.601,0.0,80.84,86.75,2.5998,180.0125,6.6075,0.0,363.6,71.0198,710.24,1878.6599,17.6026,600.12,100.0,599.94,8.8531,1000.2,100.0,64.6853,2.601,74.9895,2.5998,75.5481,180.0125,6.6075,0.0,0.0,100.0,80.84,100.0,86.75,9.1118,0.0,363.6,710.24,1878.6599,36.64,0.0,36.64,23.9055,1.531,0.0,0.0,0.0,11.784,-16.5635,0.0,1.0019,0.0,0.0,0.0,0.0,0.0165,0.0165,0.0242,0.0331,0.0213,0.0165,1.4158,0.0242,0.0213,0.0165,0.0,0.0165,0.0,0.0,646.88,648.08,494.865,497.88,495.9,525.9,525.9,655.7,626.1,683.85,683.85,655.7,655.7,211.2,254.45,330.3,330.3,252.8,468.1,84.6375,85.05,85.2525,82.305,83.37,81.9975,0.0,622.98,23.9382,587.6325,211.2,525.92,525.93,525.93,525.93,525.93,525.92,496.88,683.84,683.8625,622.68,622.68,622.68,587.6325,587.6325,587.6325,468.1,567.2,5.0,655.9,211.2,139.073,141.9075
0.0,0.0,0.0,0.0,0.0,0.0331,0.0331,57.525,3.7328,57.525,274.185,341.7726,545.75,1000.2,2.601,0.0,80.84,86.5,2.5998,180.0,6.6075,0.0,363.6,71.0195,710.24,1878.6599,17.6043,599.94,100.0,599.94,8.8531,1000.2,100.0,64.685,2.601,74.9897,2.5998,75.5491,180.0,6.6075,0.0,0.0,100.0,80.84,100.0,86.5,9.1118,0.0,363.6,710.24,1878.6599,36.645,0.0,36.64,23.9562,1.531,0.0,0.0,0.0,11.79,-16.5635,0.0,1.0017,0.0,0.0,0.0,0.0,0.0165,0.0165,0.0242,0.0331,0.0214,0.0165,1.4158,0.0242,0.0213,0.0165,0.0,0.0165,0.0,0.0,646.6,647.8,494.865,497.88,495.855,525.9,525.9,655.5,625.65,683.8,683.8,655.5,655.5,211.2,254.4,330.2,330.2,252.8,466.65,84.5925,85.02,85.2225,82.3425,83.34,81.9825,0.0,622.68,23.9741,587.6325,211.2,525.92,525.93,525.93,525.93,525.93,525.92,496.88,683.84,683.825,622.41,622.41,622.41,587.6325,587.6325,587.6325,466.65,566.5,5.0,655.7,211.2,139.084,141.9187
0.0,0.0,0.0,0.0,0.0,0.0331,0.0331,57.6,4.2078,57.6,273.78,342.2548,545.9,1000.2,2.601,0.0,79.98,86.5,2.5998,180.0,6.6075,0.0,363.6,71.0203,710.08,1878.6599,17.6046,599.94,100.0,599.94,8.853,1000.2,100.0,64.6846,2.601,74.99,2.5998,75.5491,180.0,6.6075,0.0,0.0,100.0,79.98,100.0,86.5,9.1118,0.0,363.6,710.08,1878.48,36.645,0.0,36.645,23.992,1.531,0.0,0.0,0.0,11.79,-16.558,0.0,1.0017,0.0,0.0,0.0,0.0,0.0165,0.0165,0.0243,0.0331,0.0214,0.0165,1.4158,0.0242,0.0213,0.0165,0.0,0.0165,0.0,0.0,646.28,647.48,494.865,497.88,495.855,525.9,525.9,655.3,625.2,683.8,683.8,655.3,655.3,211.2,254.3,330.1,330.1,252.8,465.2,84.5625,85.065,85.2,82.3425,83.31,81.9825,0.0,622.41,24.025,587.6,211.2,525.92,525.93,525.93,525.93,525.93,525.92,496.88,683.8,683.825,622.11,622.11,622.11,587.6,587.6,587.6,465.2,565.85,5.0,655.5,211.2,139.095,141.93
