TI_1145.PV,TI1105A.PV,PDR1106.PV,TIC_1101.MV,TIA2872.PV,PI_1180.PV,WR1104.PV,TIA2876.PV,PDR1401.PV,PR1102A.PV,LRCA1101.PV,LRCA1101.MV,PDRSA1104.PV,PIC1101A.PV,PDRCA1109.PV,TIC_1101.PV,TIA2877.PV,TIC_1155.MV,TIA2875.PV,PDR1103.PV,PI_1138B.PV,PI_1132A.PV,TIA2874.PV,TIA2873.PV,WRA1103.PV,TI_1144.PV
490.19,544.72,4.582,85.2186,84.5925,0.2431,145.585,83.5875,12.305,0.2319,33.11,66.7691,-14.457,14.906,12.132,524.52,82.0125,21.7145,82.2825,9.489,0.1646,0.2234,85.26,85.1475,148.5562,518.84
490.19,544.52,4.562,85.2304,84.5775,0.2433,145.585,83.58,12.308,0.2321,33.11,66.7829,-14.5395,14.9063,11.964,524.28,81.9825,21.7144,82.32,9.492,0.1646,0.2231,85.245,85.125,148.5562,518.87
490.22,544.24,4.535,85.2544,84.615,0.2434,145.585,83.5575,12.308,0.2322,33.115,66.8472,-14.622,14.9066,11.784,523.95,81.9825,21.7143,82.3275,9.496,0.1647,0.2227,85.2675,85.08,148.5562,518.9
490.25,543.92,4.498,85.2873,84.5925,0.2436,145.585,83.5425,12.308,0.2324,33.115,66.8616,-14.71,14.9069,11.598,523.56,81.9375,21.7143,82.305,9.5,0.1648,0.2222,85.29,85.035,148.5562,518.9
490.25,543.52,4.451,85.3293,84.6225,0.2438,145.585,83.5125,12.309,0.2326,33.115,66.876,-14.809,14.9071,11.376,523.11,81.945,21.7142,82.3275,9.505,0.1649,0.2216,85.32,85.005,148.5562,518.93
490.28,543.04,4.394,85.3844,84.63,0.2441,145.596,83.4975,12.309,0.2329,33.115,66.8903,-14.9135,14.9074,11.148,522.57,81.915,21.7141,82.335,9.51,0.1651,0.2208,85.3275,85.005,148.5675,518.93
490.28,542.48,4.325,85.4379,84.615,0.2441,145.596,83.505,12.31,0.2329,33.115,66.9047,-15.029,14.9077,11.142,522.06,81.8925,21.714,82.3275,9.516,0.1651,0.2197,85.305,85.02,148.5675,518.96
490.31,541.96,4.233,85.4822,84.6525,0.2441,145.607,83.535,12.311,0.2329,33.11,66.8685,-15.0675,14.908,11.196,521.64,81.8475,21.714,82.2975,9.519,0.1651,0.2183,85.26,85.0725,148.5788,518.96
490.31,541.52,4.127,85.5169,84.63,0.244,145.607,83.5575,12.311,0.2328,33.105,66.8316,-15.062,14.9083,11.244,521.31,81.9,21.7139,82.26,9.521,0.1651,0.2172,85.2375,85.1175,148.5788,518.96
490.31,541.16,4.04,85.5492,84.5925,0.244,145.618,83.5275,12.312,0.2327,33.095,66.7434,-15.04,14.9085,11.316,521.01,81.93,21.7138,82.2675,9.521,0.1651,0.2165,85.215,85.11,148.5788,518.96
490.31,540.84,3.992,85.5714,84.63,0.2439,145.618,83.565,12.312,0.2327,33.09,66.7047,-15.0125,14.9174,11.376,520.8,81.945,21.7137,82.2525,9.521,0.165,0.2164,85.215,85.1325,148.59,518.96
490.31,540.64,3.982,85.5907,84.645,0.2438,145.618,83.58,12.313,0.2326,33.085,66.6653,-14.985,14.918,11.43,520.62,81.96,21.7137,82.2225,9.521,0.165,0.2166,85.26,85.125,148.59,518.96
490.31,540.44,3.997,85.6032,84.6375,0.2438,145.629,83.535,12.316,0.2326,33.075,66.5747,-14.9795,14.9185,11.466,520.5,81.9375,21.7136,82.245,9.521,0.165,0.2169,85.26,85.1325,148.6012,518.96
490.31,540.32,4.027,85.6162,84.585,0.2438,145.629,83.58,12.316,0.2326,33.07,66.5335,-14.974,14.9191,11.496,520.38,81.915,21.7135,82.29,9.521,0.165,0.2173,85.2525,85.1475,148.6012,518.96
490.31,540.2,4.059,85.6222,84.6225,0.2438,145.629,83.6175,12.316,0.2326,33.065,66.4916,-14.974,14.9196,11.508,520.32,81.9525,21.7134,82.3275,9.522,0.165,0.2177,85.26,85.1775,148.6012,518.96
490.31,540.12,4.085,85.6322,84.6075,0.2438,145.64,83.6325,12.317,0.2326,33.065,66.4997,-14.985,14.9202,11.52,520.23,81.9975,21.7134,82.3725,9.522,0.1651,0.218,85.2225,85.14,148.6125,518.96
490.31,540.04,4.104,85.6388,84.6525,0.2438,145.64,83.625,12.317,0.2326,33.06,66.4572,-15.0015,14.9207,11.52,520.17,82.0125,21.7133,82.3725,9.523,0.1651,0.2182,85.1925,85.14,148.6125,518.96
490.31,539.96,4.118,85.6456,84.6075,0.2438,145.64,83.6025,12.318,0.2326,33.055,66.4141,-15.018,14.9213,11.52,520.11,82.035,21.7132,82.41,9.524,0.1651,0.2183,85.2,85.1625,148.6125,518.96
490.31,539.92,4.127,85.6527,84.5625,0.2438,145.64,83.58,12.318,0.2326,33.055,66.421,-15.04,14.9219,11.514,520.05,82.0125,21.7131,82.3875,9.525,0.1651,0.2184,85.2375,85.2,148.6125,518.96
490.31,539.84,4.133,85.6562,84.5475,0.2438,145.651,83.5725,12.318,0.2326,33.05,66.3772,-15.0565,14.9224,11.508,520.02,81.99,21.713,82.3875,9.526,0.1651,0.2184,85.2,85.2225,148.6237,518.96
490.31,539.8,4.136,85.6637,84.5475,0.2438,145.651,83.595,12.318,0.2326,33.045,66.3328,-15.0785,14.923,11.508,519.96,81.9525,21.713,82.38,9.527,0.1651,0.2185,85.2525,85.2225,148.6237,518.96
490.31,539.76,4.137,85.6713,84.555,0.2438,145.651,83.535,12.318,0.2326,33.045,66.3385,-15.095,14.9149,11.502,519.9,81.9825,21.7129,82.335,9.527,0.1651,0.2185,85.2375,85.23,148.6237,518.96
490.31,539.72,4.137,85.6755,84.6075,0.2438,145.651,83.52,12.318,0.2326,33.04,66.2935,-15.1115,14.9152,11.496,519.87,81.9825,21.7128,82.35,9.528,0.1652,0.2185,85.23,85.23,148.6237,518.96
490.31,539.68,4.137,85.6798,84.555,0.2438,145.651,83.5275,12.315,0.2326,33.04,66.2985,-15.117,14.9155,11.496,519.84,81.9825,21.7127,82.365,9.529,0.1652,0.2185,85.2,85.2375,148.6237,518.93
490.28,539.64,4.136,85.6842,84.6,0.2438,145.662,83.49,12.315,0.2326,33.035,66.2528,-15.1225,14.9157,11.496,519.81,81.945,21.7127,82.3425,9.529,0.1652,0.2185,85.245,85.185,148.635,518.93
490.28,539.6,4.136,85.6925,84.6075,0.2438,145.662,83.4525,12.316,0.2326,33.035,66.2572,-15.139,14.916,11.496,519.75,81.9375,21.7126,82.2975,9.53,0.1652,0.2185,85.2375,85.17,148.635,518.93
490.28,539.56,4.136,85.6973,84.615,0.2438,145.662,83.505,12.316,0.2325,33.03,66.211,-15.15,14.9163,11.49,519.72,81.9225,21.7125,82.29,9.53,0.1652,0.2185,85.2,85.125,148.635,518.93
490.28,539.52,4.136,85.6984,84.645,0.2438,145.662,83.4525,12.316,0.2325,33.03,66.2147,-15.161,14.9166,11.49,519.72,81.8925,21.7124,82.26,9.531,0.1652,0.2185,85.1775,85.095,148.635,518.93
490.28,539.48,4.136,85.7033,84.6825,0.2438,145.662,83.4525,12.315,0.2325,33.025,66.1678,-15.172,14.9169,11.49,519.69,81.9225,21.7124,82.2375,9.531,0.1652,0.2185,85.245,85.065,148.635,518.93
490.28,539.48,4.136,85.7083,84.6675,0.2438,145.673,83.4975,12.315,0.2325,33.025,66.171,-15.183,14.9171,11.484,519.66,81.9,21.7123,82.2975,9.531,0.1652,0.2185,85.23,85.0725,148.6462,518.93
490.28,539.44,4.136,85.7134,84.675,0.2438,145.673,83.4525,12.314,0.2325,33.02,66.1235,-15.194,14.9088,11.484,519.63,81.87,21.7122,82.245,9.532,0.1652,0.2185,85.2675,85.065,148.6462,518.9
490.28,539.4,4.137,85.7149,84.6825,0.2437,145.673,83.505,12.314,0.2325,33.02,66.126,-15.1995,14.9088,11.502,519.63,81.855,21.7121,82.26,9.532,0.1652,0.2185,85.2825,85.11,148.6462,518.9
490.25,539.4,4.136,85.7164,84.66,0.2437,145.673,83.505,12.314,0.2325,33.015,66.0779,-15.1995,14.9088,11.514,519.63,81.8475,21.7121,82.2525,9.532,0.1652,0.2185,85.2525,85.065,148.6462,518.9
490.25,539.4,4.136,85.7179,84.675,0.2437,145.673,83.5275,12.311,0.2325,33.015,66.0797,-15.194,14.9088,11.526,519.63,81.8325,21.712,82.26,9.532,0.1652,0.2185,85.2825,85.1175,148.6462,518.9
490.25,539.4,4.138,85.7194,84.66,0.2437,145.684,83.565,12.311,0.2325,33.01,66.031,-15.1885,14.9088,11.526,519.63,81.885,21.7119,82.26,9.532,0.1652,0.2186,85.2675,85.1625,148.6575,518.9
490.25,539.4,4.142,85.7209,84.6975,0.2437,145.684,83.565,12.311,0.2325,33.01,66.0322,-15.1885,14.9088,11.526,519.63,81.93,21.7118,82.215,9.532,0.1652,0.2186,85.3125,85.155,148.6575,518.9
490.25,539.4,4.147,85.7224,84.69,0.2437,145.684,83.5425,12.311,0.2325,33.005,65.9829,-15.194,14.9088,11.526,519.63,81.9525,21.7118,82.23,9.532,0.1652,0.2187,85.3125,85.155,148.6575,518.9
490.25,539.4,4.151,85.7239,84.6825,0.2437,145.684,83.565,12.31,0.2325,33.005,65.9835,-15.1995,14.9088,11.514,519.63,81.945,21.7117,82.2,9.532,0.1652,0.2188,85.335,85.1625,148.6575,518.87
490.22,539.4,4.153,85.7254,84.645,0.2437,145.684,83.5425,12.31,0.2325,33.005,65.9841,-15.205,14.9088,11.508,519.63,81.93,21.7116,82.2525,9.532,0.1652,0.2188,85.335,85.155,148.6575,518.87
490.22,539.4,4.155,85.7306,84.5925,0.2437,145.684,83.5425,12.31,0.2325,33,65.9341,-15.216,14.9088,11.496,519.6,81.8925,21.7115,82.26,9.533,0.1652,0.2188,85.3275,85.11,148.6575,518.87
490.22,539.4,4.155,85.7322,84.585,0.2437,145.684,83.52,12.31,0.2325,33,65.9341,-15.227,14.9088,11.484,519.6,81.9075,21.7114,82.2675,9.533,0.1652,0.2188,85.365,85.1475,148.6575,518.87
490.22,539.36,4.154,85.7376,84.615,0.2438,145.695,83.52,12.309,0.2325,33,65.9341,-15.2325,14.9088,11.466,519.57,81.9525,21.7114,82.2675,9.533,0.1652,0.2188,85.335,85.095,148.6575,518.87
490.22,539.36,4.151,85.7431,84.585,0.2438,145.695,83.5125,12.309,0.2325,32.995,65.8835,-15.2435,14.9088,11.454,519.54,81.9675,21.7113,82.3125,9.534,0.1652,0.2187,85.35,85.095,148.6687,518.87
490.22,539.32,4.148,85.7487,84.54,0.2438,145.695,83.4975,12.309,0.2325,32.995,65.8829,-15.2545,14.9088,11.442,519.51,81.9375,21.7112,82.335,9.534,0.1653,0.2187,85.32,85.095,148.6687,518.84
490.22,539.28,4.144,85.7545,84.5475,0.2438,145.695,83.46,12.308,0.2325,32.995,65.8822,-15.26,14.9088,11.442,519.48,81.945,21.7111,82.32,9.534,0.1653,0.2186,85.2825,85.1025,148.6687,518.84
490.19,539.24,4.139,85.7603,84.525,0.2438,145.695,83.49,12.308,0.2325,32.99,65.831,-15.2655,14.9002,11.442,519.45,81.975,21.7111,82.3275,9.535,0.1653,0.2185,85.26,85.0875,148.6687,518.84
490.19,539.24,4.134,85.7663,84.51,0.2438,145.695,83.445,12.308,0.2325,32.99,65.8297,-15.271,14.8999,11.436,519.42,82.0125,21.711,82.2825,9.535,0.1653,0.2185,85.245,85.0575,148.6687,518.84
490.19,539.2,4.131,85.7724,84.4725,0.2438,145.695,83.475,12.307,0.2325,32.99,65.8285,-15.271,14.8996,11.436,519.39,81.975,21.7109,82.2975,9.535,0.1653,0.2185,85.29,85.0725,148.6687,518.84
490.19,539.16,4.129,85.7749,84.4725,0.2438,145.706,83.49,12.305,0.2325,32.985,65.7766,-15.2655,14.8994,11.442,519.39,81.99,21.7108,82.3425,9.535,0.1653,0.2185,85.245,85.05,148.6687,518.84
490.19,539.16,4.128,85.7811,84.4425,0.2438,145.706,83.505,12.305,0.2325,32.985,65.7747,-15.2655,14.9077,11.448,519.36,82.0275,21.7108,82.305,9.535,0.1653,0.2184,85.2375,85.05,148.68,518.81
490.19,539.12,4.127,85.7837,84.495,0.2438,145.706,83.46,12.305,0.2325,32.985,65.7729,-15.26,14.9077,11.448,519.36,81.99,21.7107,82.2975,9.535,0.1652,0.2185,85.2675,85.02,148.68,518.81
490.16,539.12,4.128,85.79,84.5325,0.2438,145.706,83.46,12.307,0.2325,32.98,65.7203,-15.271,14.8991,11.448,519.33,81.9975,21.7106,82.3425,9.535,0.1652,0.2185,85.2375,85.035,148.68,518.81
490.16,539.12,4.13,85.7927,84.585,0.2437,145.706,83.4525,12.306,0.2325,32.98,65.7178,-15.271,14.8988,11.454,519.33,82.02,21.7105,82.35,9.535,0.1652,0.2185,85.275,85.065,148.68,518.81
490.16,539.12,4.132,85.7954,84.585,0.2437,145.706,83.4975,12.306,0.2325,32.98,65.7153,-15.2765,14.8985,11.454,519.33,82.035,21.7105,82.3575,9.535,0.1652,0.2185,85.2525,85.0875,148.68,518.81
490.16,539.12,4.133,85.7981,84.54,0.2437,145.706,83.46,12.304,0.2325,32.975,65.6622,-15.271,14.8982,11.454,519.33,82.035,21.7104,82.3425,9.535,0.1652,0.2185,85.2525,85.0875,148.68,518.78
490.16,539.08,4.135,85.8008,84.5325,0.2437,145.706,83.4825,12.304,0.2325,32.975,65.6591,-15.271,14.898,11.454,519.33,82.0125,21.7103,82.3125,9.535,0.1652,0.2186,85.2675,85.1025,148.68,518.78
490.13,539.08,4.136,85.8036,84.5325,0.2437,145.706,83.4675,12.304,0.2325,32.975,65.6559,-15.271,14.8977,11.46,519.33,81.9675,21.7102,82.3275,9.535,0.1652,0.2186,85.245,85.125,148.68,518.78
490.13,539.08,4.138,85.8063,84.495,0.2437,145.706,83.505,12.303,0.2325,32.975,65.6528,-15.271,14.8974,11.46,519.33,81.9975,21.7101,82.335,9.535,0.1652,0.2186,85.29,85.11,148.68,518.78
490.13,539.08,4.139,85.809,84.4875,0.2437,145.717,83.4675,12.303,0.2325,32.97,65.5991,-15.271,14.8971,11.46,519.33,82.0275,21.7101,82.3125,9.535,0.1652,0.2186,85.245,85.1175,148.6913,518.78
490.13,539.08,4.14,85.8117,84.51,0.2437,145.717,83.4675,12.303,0.2325,32.97,65.5953,-15.271,14.8969,11.466,519.33,82.035,21.71,82.35,9.535,0.1652,0.2186,85.2,85.1025,148.6913,518.75
490.13,539.12,4.141,85.8144,84.48,0.2437,145.717,83.46,12.303,0.2325,32.97,65.5915,-15.271,14.8966,11.466,519.33,82.005,21.7099,82.3425,9.535,0.1652,0.2186,85.185,85.1025,148.6913,518.75
490.13,539.12,4.142,85.8171,84.525,0.2437,145.717,83.475,12.303,0.2325,32.97,65.5878,-15.271,14.8963,11.466,519.33,82.0275,21.7098,82.365,9.535,0.1652,0.2186,85.185,85.1175,148.6913,518.75
490.1,539.12,4.143,85.8198,84.5775,0.2437,145.717,83.52,12.303,0.2325,32.97,65.584,-15.271,14.896,11.466,519.33,81.9975,21.7098,82.335,9.535,0.1652,0.2187,85.185,85.0725,148.6913,518.75
490.1,539.12,4.144,85.8225,84.585,0.2437,145.717,83.55,12.302,0.2325,32.97,65.5803,-15.271,14.8957,11.466,519.33,81.96,21.7097,82.305,9.535,0.1652,0.2187,85.2375,85.08,148.6913,518.75
490.1,539.12,4.145,85.8215,84.615,0.2437,145.717,83.535,12.302,0.2325,32.965,65.5259,-15.2765,14.8955,11.46,519.36,81.93,21.7096,82.2975,9.535,0.1652,0.2187,85.23,85.065,148.6913,518.72
490.1,539.12,4.146,85.8241,84.6,0.2437,145.717,83.535,12.302,0.2325,32.965,65.5216,-15.2765,14.8952,11.46,519.36,81.915,21.7095,82.3425,9.535,0.1652,0.2187,85.2675,85.05,148.6913,518.72
490.1,539.12,4.146,85.8266,84.555,0.2437,145.717,83.505,12.302,0.2325,32.965,65.5172,-15.2765,14.8949,11.46,519.36,81.945,21.7095,82.3575,9.535,0.1652,0.2187,85.305,85.02,148.6913,518.72
490.1,539.12,4.146,85.8292,84.555,0.2437,145.717,83.475,12.302,0.2325,32.965,65.5128,-15.282,14.8946,11.46,519.36,81.9675,21.7094,82.335,9.535,0.1652,0.2187,85.3425,85.005,148.6913,518.72
490.07,539.12,4.146,85.8318,84.5925,0.2437,145.717,83.5275,12.3,0.2325,32.965,65.5085,-15.2765,14.8944,11.466,519.36,81.99,21.7093,82.3125,9.535,0.1652,0.2187,85.365,85.02,148.6913,518.72
490.07,539.12,4.146,85.8344,84.6375,0.2437,145.717,83.5275,12.3,0.2324,32.965,65.5041,-15.271,14.8941,11.478,519.36,82.0125,21.7092,82.2975,9.535,0.1652,0.2187,85.38,85.0725,148.6913,518.72
490.07,539.12,4.146,85.8332,84.6675,0.2437,145.717,83.52,12.3,0.2324,32.965,65.4997,-15.2655,14.8938,11.49,519.39,82.0575,21.7092,82.335,9.535,0.1652,0.2187,85.3725,85.0875,148.6913,518.69
490.07,539.16,4.146,85.8319,84.66,0.2437,145.717,83.505,12.3,0.2324,32.96,65.4447,-15.26,14.8935,11.502,519.42,82.0125,21.7091,82.29,9.535,0.1652,0.2187,85.395,85.1025,148.6913,518.69
490.07,539.16,4.148,85.8305,84.6825,0.2436,145.717,83.5125,12.3,0.2324,32.96,65.4397,-15.2545,14.8932,11.514,519.45,81.9825,21.709,82.2525,9.534,0.1652,0.2187,85.3575,85.08,148.6913,518.69
490.07,539.2,4.151,85.829,84.7125,0.2436,145.717,83.5425,12.3,0.2324,32.96,65.4347,-15.249,14.893,11.538,519.48,81.9525,21.7089,82.275,9.534,0.1652,0.2188,85.3425,85.0875,148.6913,518.69
490.04,539.24,4.154,85.8273,84.75,0.2436,145.717,83.58,12.3,0.2324,32.96,65.4297,-15.238,14.8927,11.556,519.51,81.975,21.7089,82.26,9.534,0.1652,0.2188,85.3425,85.0575,148.6913,518.69
490.04,539.28,4.159,85.8218,84.765,0.2436,145.717,83.535,12.3,0.2324,32.96,65.4247,-15.227,14.8924,11.574,519.57,81.96,21.7088,82.2675,9.533,0.1652,0.2189,85.35,85.0575,148.6913,518.69
490.04,539.36,4.164,85.816,84.6975,0.2435,145.717,83.5575,12.3,0.2323,32.96,65.4197,-15.216,14.8921,11.598,519.63,81.96,21.7087,82.245,9.533,0.1652,0.2189,85.365,85.0275,148.6913,518.69
490.04,539.4,4.171,85.81,84.6825,0.2435,145.717,83.52,12.3,0.2323,32.96,65.4147,-15.205,14.8919,11.628,519.69,81.96,21.7086,82.29,9.532,0.1652,0.219,85.32,85.005,148.6913,518.66
490.04,539.48,4.177,85.8,84.6975,0.2434,145.717,83.5425,12.299,0.2323,32.96,65.4097,-15.183,14.8916,11.658,519.78,81.96,21.7085,82.3275,9.531,0.1651,0.2191,85.305,84.99,148.6913,518.66
490.04,539.56,4.184,85.7896,84.6975,0.2434,145.717,83.505,12.299,0.2322,32.96,65.4047,-15.1665,14.8913,11.694,519.87,81.945,21.7085,82.3575,9.53,0.1651,0.2191,85.275,84.9525,148.6913,518.66
490.04,539.64,4.192,85.7788,84.66,0.2434,145.717,83.4975,12.299,0.2322,32.96,65.3997,-15.1445,14.891,11.73,519.96,81.9975,21.7084,82.395,9.529,0.1651,0.2192,85.2825,84.9825,148.6913,518.66
490.04,539.76,4.201,85.764,84.6225,0.2434,145.717,83.535,12.299,0.2321,32.965,65.4454,-15.1225,14.8907,11.778,520.08,82.035,21.7083,82.3725,9.528,0.1651,0.2193,85.26,84.99,148.6913,518.66
490.04,539.88,4.211,85.7486,84.6525,0.2433,145.717,83.535,12.299,0.2321,32.965,65.441,-15.095,14.8905,11.826,520.2,81.9825,21.7082,82.395,9.527,0.165,0.2194,85.245,84.9675,148.6913,518.66
490.04,540,4.222,85.7328,84.6075,0.2433,145.717,83.4975,12.299,0.2321,32.965,65.4366,-15.0675,14.8902,11.874,520.32,81.9825,21.7082,82.3575,9.525,0.165,0.2196,85.26,85.0125,148.6913,518.66
490.04,540.16,4.234,85.7127,84.615,0.2432,145.717,83.5125,12.299,0.232,32.965,65.4323,-15.0345,14.8899,11.922,520.47,82.0125,21.7081,82.3725,9.523,0.165,0.2197,85.29,85.065,148.68,518.66
490.04,540.28,4.248,85.6883,84.66,0.2431,145.706,83.5425,12.299,0.2319,32.97,65.4785,-15.0015,14.8896,11.976,520.65,82.0425,21.708,82.41,9.522,0.1649,0.2199,85.32,85.095,148.68,518.66
490.04,540.48,4.263,85.6668,84.675,0.2431,145.706,83.49,12.298,0.2319,32.97,65.4747,-14.9685,14.8894,12.03,520.8,82.0725,21.7079,82.365,9.52,0.1649,0.22,85.305,85.05,148.68,518.66
490.04,540.64,4.278,85.6411,84.69,0.243,145.706,83.475,12.297,0.2318,32.975,65.5216,-14.93,14.8891,12.084,520.98,82.0425,21.7079,82.395,9.518,0.1649,0.2202,85.3275,85.0275,148.68,518.66
490.04,540.84,4.294,85.6108,84.705,0.243,145.706,83.475,12.297,0.2318,32.975,65.5185,-14.8915,14.8888,12.138,521.19,82.0275,21.7078,82.35,9.516,0.1648,0.2204,85.305,85.05,148.68,518.66
490.04,541.04,4.311,85.5835,84.72,0.243,145.695,83.475,12.297,0.2317,32.98,65.566,-14.853,14.8885,12.192,521.37,81.9825,21.7077,82.3725,9.514,0.1648,0.2206,85.32,85.0725,148.6687,518.69
490.04,541.24,4.328,85.5516,84.69,0.2429,145.695,83.4675,12.297,0.2317,32.98,65.5635,-14.809,14.8883,12.246,521.58,81.945,21.7076,82.4025,9.512,0.1647,0.2207,85.29,85.11,148.6687,518.69
490.04,541.44,4.345,85.5227,84.645,0.2429,145.695,83.5125,12.297,0.2316,32.985,65.6116,-14.7705,14.888,12.294,521.76,81.9525,21.7076,82.425,9.51,0.1647,0.2209,85.245,85.1325,148.6687,518.69
490.07,541.64,4.361,85.4893,84.6525,0.2428,145.684,83.4975,12.298,0.2316,32.99,65.6603,-14.7375,14.8877,12.336,521.97,82.005,21.7075,82.4475,9.508,0.1647,0.2211,85.2225,85.17,148.6575,518.69
490.07,541.84,4.378,85.455,84.6,0.2428,145.684,83.4675,12.298,0.2315,32.99,65.6591,-14.699,14.8874,12.372,522.18,82.0275,21.7074,82.395,9.505,0.1646,0.2213,85.26,85.14,148.6575,518.72
490.07,542.04,4.394,85.4237,84.6075,0.2427,145.684,83.43,12.298,0.2315,32.995,65.7085,-14.666,14.8871,12.408,522.36,82.02,21.7073,82.35,9.504,0.1646,0.2214,85.2525,85.14,148.6575,518.72
490.07,542.24,4.408,85.3916,84.5775,0.2427,145.673,83.46,12.298,0.2315,33,65.7585,-14.633,14.8869,12.432,522.54,81.9825,21.7072,82.3125,9.502,0.1646,0.2216,85.2525,85.1025,148.6462,518.72
490.1,542.44,4.423,85.3588,84.57,0.2427,145.673,83.4975,12.298,0.2315,33.005,65.8091,-14.6055,14.8866,12.45,522.72,81.9975,21.7072,82.3425,9.5,0.1646,0.2217,85.29,85.05,148.6462,518.75
490.1,542.64,4.436,85.329,84.6225,0.2427,145.662,83.5275,12.298,0.2315,33.01,65.8603,-14.578,14.8863,12.462,522.87,82.0275,21.7071,82.2975,9.498,0.1645,0.2219,85.3125,85.0725,148.635,518.75
490.13,542.8,4.447,85.2986,84.6225,0.2427,145.662,83.5575,12.298,0.2315,33.015,65.9122,-14.5615,14.886,12.468,523.02,82.02,21.707,82.2975,9.497,0.1645,0.222,85.35,85.0725,148.635,518.78
490.13,542.96,4.457,85.2714,84.66,0.2427,145.662,83.5125,12.298,0.2315,33.02,65.9647,-14.545,14.8858,12.462,523.14,82.035,21.7069,82.2675,9.496,0.1645,0.2221,85.305,85.11,148.635,518.78
490.13,543.08,4.465,85.2437,84.6075,0.2427,145.651,83.4975,12.299,0.2315,33.02,65.9672,-14.534,14.8855,12.45,523.26,82.0425,21.7069,82.26,9.495,0.1645,0.2221,85.305,85.0725,148.6237,518.81
490.16,543.2,4.47,85.2192,84.63,0.2427,145.651,83.49,12.299,0.2315,33.025,66.0203,-14.5285,14.8938,12.42,523.35,81.9825,21.7068,82.305,9.495,0.1645,0.2222,85.2675,85.0725,148.6237,518.81
490.16,543.28,4.474,85.2019,84.6525,0.2428,145.651,83.5275,12.299,0.2316,33.03,66.0741,-14.5285,14.8938,12.384,523.38,81.96,21.7067,82.32,9.494,0.1645,0.2222,85.3125,85.065,148.6237,518.84
490.19,543.32,4.475,85.1845,84.645,0.2428,145.64,83.565,12.3,0.2316,33.035,66.1285,-14.534,14.8938,12.336,523.41,81.915,21.7066,82.32,9.495,0.1646,0.2222,85.365,85.1025,148.6125,518.84
490.22,543.36,4.473,85.1707,84.6225,0.2429,145.64,83.5125,12.301,0.2317,33.04,66.1835,-14.556,14.8938,12.27,523.41,81.96,21.7066,82.29,9.495,0.1646,0.2222,85.365,85.0875,148.6125,518.87
490.22,543.32,4.468,85.1645,84.6,0.243,145.64,83.535,12.301,0.2318,33.045,66.2391,-14.578,14.8938,12.192,523.35,81.96,21.7065,82.245,9.496,0.1646,0.2221,85.4025,85.11,148.6125,518.87
490.25,543.28,4.459,85.1622,84.6225,0.2431,145.64,83.5725,12.302,0.2319,33.045,66.2447,-14.611,14.8938,12.102,523.26,81.93,21.7064,82.2675,9.498,0.1647,0.222,85.35,85.11,148.6125,518.9
490.25,543.16,4.446,85.1678,84.645,0.2432,145.64,83.61,12.302,0.232,33.05,66.301,-14.655,14.8938,12,523.11,81.96,21.7063,82.275,9.499,0.1647,0.2218,85.305,85.125,148.6125,518.9
490.28,543.04,4.428,85.1778,84.66,0.2433,145.64,83.61,12.302,0.2321,33.05,66.3072,-14.7045,14.8938,11.886,522.93,81.9525,21.7063,82.26,9.502,0.1648,0.2216,85.2975,85.125,148.6125,518.93
490.28,542.84,4.405,85.196,84.63,0.2434,145.64,83.5725,12.303,0.2322,33.055,66.3641,-14.7595,14.9024,11.76,522.69,81.9975,21.7062,82.2675,9.505,0.1648,0.2212,85.335,85.155,148.6125,518.93
490.28,542.6,4.376,85.219,84.66,0.2436,145.64,83.58,12.303,0.2324,33.055,66.371,-14.82,14.9027,11.598,522.42,81.975,21.7061,82.2825,9.508,0.1649,0.2209,85.365,85.1175,148.6125,518.96
490.31,542.32,4.343,85.2543,84.675,0.2438,145.64,83.535,12.306,0.2326,33.055,66.3778,-14.9025,14.903,11.424,522.06,82.0125,21.706,82.3125,9.511,0.165,0.2205,85.3575,85.155,148.6125,518.96
490.31,541.92,4.302,85.2948,84.66,0.2439,145.64,83.4975,12.306,0.2327,33.055,66.3847,-14.9905,14.9033,11.286,521.67,82.0425,21.706,82.32,9.516,0.1651,0.2199,85.3275,85.1625,148.6125,518.96
490.31,541.52,4.251,85.3332,84.69,0.2439,145.651,83.49,12.306,0.2327,33.05,66.341,-15.0675,14.9035,11.298,521.31,82.005,21.7059,82.275,9.52,0.1651,0.219,85.305,85.1925,148.6237,518.99
490.34,541.16,4.183,85.3654,84.6675,0.2439,145.651,83.4975,12.307,0.2327,33.05,66.3472,-15.0895,14.9038,11.334,521.01,82.035,21.7058,82.275,9.522,0.1651,0.2181,85.3425,85.14,148.6237,518.99
490.34,540.84,4.111,85.3914,84.63,0.2438,145.651,83.49,12.307,0.2326,33.045,66.3028,-15.084,14.9041,11.37,520.77,82.0725,21.7057,82.32,9.523,0.1651,0.2174,85.38,85.14,148.6237,518.99
490.34,540.6,4.058,85.4146,84.6375,0.2438,145.662,83.49,12.308,0.2326,33.04,66.2578,-15.0675,14.9044,11.418,520.56,82.095,21.7056,82.2975,9.523,0.1651,0.2171,85.3725,85.1625,148.635,518.99
490.34,540.4,4.033,85.4311,84.615,0.2438,145.662,83.475,12.308,0.2326,33.035,66.2122,-15.0455,14.9046,11.448,520.41,82.08,21.7056,82.275,9.523,0.1651,0.217,85.3875,85.2,148.635,518.99
