PDRCA1109.PV,TV1155.OUT,FRCA1112.MV,TRCA1130.SV,TI_1150A.PV,FV1122.OUT,TV1118A.OUT,TI1116A.PV,TI_1143B.PV,FRC1107.MV,PDRCA1109.SV,FV1127.OUT,PV1101A.OUT,TI1105B.PV,DR1105.PV,PIC1101B.MV,TIA2872.PV,TIC_1101.MV,DR1107.PV,TIA2873.PV,FV1104.OUT,FV1112.OUT,PDIC_1133.MV,FRC1102.MV,TI_1143A.PV,AO_P1201A.OUT,TI1135.PV,FRC1113.MV,FV1102.OUT,FV1110.OUT,FV1107.OUT,LRCA1101.MV,PDRSA1104.PV,TI_1142.PV,FRCA1110.MV,PDR1103.PV,TIA2877.PV,FIC_1122.MV,TIC_1101.PV,TI_1147.PV,FRC1213.MV,TI1111.PV,TI1212.PV,FV1113.OUT,TIA2875.PV,TI1130.PV,PIK1101B.OUT,PIK1101A.OUT,FI1902.PV,TI_1151A.PV,TI_1143D.PV,FI1104.PV,TI_1145.PV,TI1133.PV,FIC_1127.MV,TI1116B.PV,TI_1149A.PV,TI_1146.PV,PIC1101B.PV,TI1112.PV,PI_1132A.PV,TI1113.PV,TI1105A.PV,TIA2876.PV,TI1132.PV,TRCA1130.PV,PIC1101A.PV,PDRCA1109.MV,PDR1106.PV,TI_1143C.PV,TI_1140.PV,LV1101.OUT,TI_1144.PV,TV1101.OUT,PRCA1101B.MV,FRC1104.MV,TIC_1155.MV,FRSA1101.PV,PDI_1109.PV,TRC1118A.MV,TIA2874.PV,PIC1101A.MV
13.956,21.6759,15.7323,211.26,522.75,72.9655,17.2215,521.4,521.415,66.8451,13.956,19.8456,14.9043,543.68,4.2375,14.9043,84.555,79.4061,287.37,85.0425,11.4119,15.7323,21.6609,10.2349,521.415,75.4738,391.75,77.5049,10.2349,11.129,66.8451,66.7263,-13.6485,521.42,11.129,9.481,81.99,72.9655,522.75,685.625,75.4738,490.635,537.04,77.5049,82.275,211.26,14.9043,14.9043,173.367,522.75,521.415,1014.75,492.62,391.75,19.8456,521.4,522.75,685.64,14.9043,493.605,0.2193,491.625,542.68,83.385,300.7,211.26,14.9043,79.4061,4.321,521.415,211.26,66.7263,521.42,79.4061,14.9043,11.4119,21.6759,173.362,13.956,17.2215,85.29,14.9043
13.956,21.6763,15.734,211.26,522.75,72.9655,17.2162,521.4,521.415,66.845,13.956,19.8456,14.8957,543.68,4.6609,14.8957,84.5475,79.4061,287.2125,85.0275,11.412,15.734,21.6761,10.2348,521.415,75.4738,391.7,77.5046,10.2348,11.1291,66.845,66.7245,-13.6485,521.42,11.1291,9.481,82.0275,72.9655,522.75,685.625,75.4738,490.635,537.04,77.5046,82.2375,211.26,14.8957,14.8957,173.367,522.75,521.415,1014.75,492.62,391.7,19.8456,521.4,522.75,685.6,14.9043,493.605,0.2193,491.625,542.68,83.4075,300.65,211.26,14.9043,79.4061,4.321,521.415,211.26,66.7245,521.42,79.4061,14.8957,11.412,21.6763,173.362,13.956,17.2162,85.29,14.8957
13.956,21.6617,15.7343,211.26,522.75,72.9655,17.2109,521.4,521.415,66.8449,13.956,19.8456,14.8954,543.68,4.4844,14.8954,84.6,79.4061,286.5825,84.99,11.412,15.7343,21.6766,10.2355,521.415,75.4738,391.65,77.5066,10.2355,11.1291,66.8449,66.7226,-13.6485,521.42,11.1291,9.481,82.02,72.9655,522.75,685.625,75.4738,490.635,537.04,77.5066,82.245,211.26,14.8954,14.8954,173.367,522.75,521.415,1014.75,492.62,391.65,19.8456,521.4,522.75,685.6,14.8957,493.605,0.2193,491.625,542.68,83.3775,300.65,211.26,14.8957,79.4061,4.32,521.415,211.26,66.7226,521.42,79.4061,14.8954,11.412,21.6617,173.362,13.956,17.2109,85.32,14.8954
13.962,21.6617,15.7345,211.26,522.75,72.9655,17.2055,521.4,521.415,66.8456,13.962,19.8456,14.9038,543.68,4.0422,14.9038,84.585,79.4061,286.785,84.96,11.4121,15.7345,21.6617,10.2357,521.415,75.4738,391.6,77.5071,10.2357,11.1292,66.8456,66.7207,-13.643,521.42,11.1292,9.481,81.9825,72.9655,522.75,685.625,75.4738,490.635,537.04,77.5071,82.2,211.26,14.9038,14.9038,173.367,522.75,521.415,1014.75,492.62,391.6,19.8456,521.4,522.75,685.6,14.8954,493.605,0.2193,491.625,542.68,83.3625,300.6,211.26,14.8954,79.4061,4.32,521.415,211.26,66.7207,521.42,79.4061,14.9038,11.4121,21.6617,173.362,13.962,17.2055,85.3275,14.9038
13.962,21.6616,15.7348,211.26,522.78,72.9655,17.2002,521.4,521.415,66.8457,13.962,19.8456,14.9038,543.68,4.7859,14.9038,84.5925,79.4023,286.9425,85.005,11.4121,15.7348,21.6616,10.2358,521.415,75.4738,391.55,77.5076,10.2358,11.1293,66.8457,66.7188,-13.643,521.42,11.1293,9.481,81.99,72.9655,522.78,685.625,75.4738,490.635,537.04,77.5076,82.215,211.26,14.9038,14.9038,173.367,522.78,521.415,1014.75,492.62,391.55,19.8456,521.4,522.78,685.6,14.9038,493.605,0.2193,491.625,542.68,83.385,300.6,211.26,14.9038,79.4061,4.32,521.415,211.26,66.7188,521.42,79.4023,14.9038,11.4121,21.6616,173.362,13.962,17.2002,85.305,14.9038
13.962,21.6615,15.735,211.26,522.78,72.9655,17.1842,521.4,521.415,66.8459,13.962,19.8456,14.9038,543.68,4.6312,14.9038,84.57,79.4022,287.3925,85.0275,11.4122,15.735,21.6615,10.2353,521.415,75.4738,391.55,77.5059,10.2353,11.1294,66.8459,66.717,-13.6375,521.42,11.1294,9.481,82.005,72.9655,522.78,685.625,75.4738,490.635,537.04,77.5059,82.2375,211.26,14.9038,14.9038,173.367,522.78,521.415,1014.75,492.62,391.55,19.8456,521.4,522.78,685.6,14.9038,493.605,0.2193,491.625,542.68,83.415,300.55,211.26,14.9038,79.4023,4.321,521.415,211.26,66.717,521.42,79.4022,14.9038,11.4122,21.6615,173.362,13.962,17.1842,85.32,14.9038
13.962,21.6614,15.7353,211.26,522.78,72.9655,17.1782,521.4,521.415,66.8453,13.962,19.8456,14.9038,543.68,4.1375,14.9038,84.54,79.4021,287.46,85.05,11.4122,15.7353,21.6615,10.2352,521.415,75.4738,391.5,77.5056,10.2352,11.1294,66.8453,66.7151,-13.643,521.42,11.1294,9.481,82.005,72.9655,522.78,685.625,75.4738,490.635,537.04,77.5056,82.2825,211.26,14.9038,14.9038,173.367,522.78,521.415,1014.75,492.62,391.5,19.8456,521.4,522.78,685.6,14.9038,493.605,0.2193,491.625,542.68,83.445,300.5,211.26,14.9038,79.4022,4.321,521.415,211.26,66.7151,521.42,79.4021,14.9038,11.4122,21.6614,173.362,13.962,17.1782,85.2825,14.9038
13.962,21.6764,15.733,211.26,522.78,72.9655,17.1722,521.4,521.415,66.8452,13.962,19.8456,14.9038,543.68,3.9297,14.9038,84.5025,79.402,286.965,85.0575,11.4123,15.733,21.6614,10.2351,521.415,75.4738,391.45,77.5054,10.2351,11.1295,66.8452,66.7638,-13.643,521.42,11.1295,9.481,82.005,72.9655,522.78,685.625,75.4738,490.635,537.04,77.5054,82.2375,211.26,14.9038,14.9038,173.367,522.78,521.415,1014.75,492.62,391.45,19.8456,521.4,522.78,685.6,14.9038,493.605,0.2193,491.625,542.68,83.4825,300.45,211.26,14.9038,79.4021,4.322,521.415,211.26,66.7638,521.42,79.402,14.9038,11.4123,21.6764,173.362,13.962,17.1722,85.305,14.9038
13.956,21.6768,15.7323,211.26,522.78,72.9655,17.1662,521.4,521.415,66.8452,13.956,19.8456,14.8952,543.68,4.4609,14.8952,84.525,79.4018,287.145,85.02,11.4123,15.7323,21.6766,10.235,521.415,75.4738,391.4,77.5051,10.235,11.1296,66.8452,66.7626,-13.6485,521.42,11.1296,9.481,82.0425,72.9655,522.78,685.625,75.4738,490.635,537.04,77.5051,82.26,211.26,14.8952,14.8952,173.367,522.78,521.415,1014.75,492.62,391.4,19.8456,521.4,522.78,685.6,14.9038,493.605,0.2193,491.625,542.68,83.4975,300.4,211.26,14.9038,79.402,4.322,521.415,211.26,66.7626,521.42,79.4018,14.8952,11.4123,21.6768,173.362,13.956,17.1662,85.335,14.8952
13.956,21.6772,15.7315,211.26,522.75,72.9655,17.1602,521.4,521.415,66.8451,13.956,19.8456,14.8949,543.68,4.4422,14.8949,84.4875,79.4055,287.4825,84.9975,11.4124,15.7315,21.677,10.2349,521.415,75.4738,391.3,77.5049,10.2349,11.1297,66.8451,66.7613,-13.6485,521.42,11.1297,9.481,82.005,72.9655,522.75,685.5875,75.4738,490.635,537.04,77.5049,82.26,211.26,14.8949,14.8949,173.367,522.75,521.415,1014.75,492.62,391.3,19.8456,521.4,522.75,685.6,14.8952,493.605,0.2193,491.625,542.68,83.535,300.35,211.26,14.8952,79.4018,4.322,521.415,211.26,66.7613,521.42,79.4055,14.8949,11.4124,21.6772,173.362,13.956,17.1602,85.3725,14.8949
13.962,21.6776,15.7333,211.26,522.78,72.9655,17.1542,521.4,521.415,66.845,13.962,19.8456,14.8946,543.68,4.7922,14.8946,84.5475,79.4017,287.0325,84.975,11.4125,15.7333,21.6774,10.2348,521.415,75.4738,391.25,77.5046,10.2348,11.1298,66.845,66.7601,-13.6485,521.39,11.1298,9.481,82.0425,72.9655,522.78,685.5875,75.4738,490.635,537.04,77.5046,82.23,211.26,14.8946,14.8946,173.367,522.78,521.415,1014.75,492.62,391.25,19.8456,521.4,522.78,685.6,14.8949,493.605,0.2193,491.625,542.68,83.55,300.3,211.26,14.8949,79.4055,4.322,521.415,211.26,66.7601,521.39,79.4017,14.8946,11.4125,21.6776,173.362,13.962,17.1542,85.395,14.8946
13.968,21.678,15.7335,211.26,522.78,72.9655,17.1482,521.4,521.415,66.8449,13.968,19.8456,14.9029,543.68,4.1422,14.9029,84.555,79.4016,287.19,84.99,11.4125,15.7335,21.6778,10.2355,521.415,75.4738,391.2,77.5066,10.2355,11.1298,66.8449,66.7588,-13.6375,521.39,11.1298,9.481,82.0425,72.9655,522.78,685.5875,75.4738,490.635,537.04,77.5066,82.2675,211.26,14.9029,14.9029,173.367,522.78,521.415,1014.75,492.62,391.2,19.8456,521.4,522.78,685.6,14.8946,493.605,0.2193,491.625,542.68,83.5125,300.3,211.26,14.8946,79.4017,4.322,521.415,211.26,66.7588,521.39,79.4016,14.9029,11.4125,21.678,173.362,13.968,17.1482,85.41,14.9029
13.968,21.6634,15.7338,211.26,522.78,72.9655,17.1422,521.4,521.415,66.8448,13.968,19.8456,14.9029,543.68,4.8156,14.9029,84.555,79.4015,286.785,85.02,11.4126,15.7338,21.6783,10.2357,521.415,75.4738,391.15,77.5071,10.2357,11.1299,66.8448,66.7576,-13.632,521.39,11.1299,9.481,82.065,72.9655,522.78,685.5875,75.4738,490.635,537.04,77.5071,82.23,211.26,14.9029,14.9029,173.367,522.78,521.415,1014.75,492.62,391.15,19.8456,521.4,522.78,685.6,14.9029,493.605,0.2193,491.625,542.68,83.5425,300.2,211.26,14.9029,79.4016,4.322,521.415,211.26,66.7576,521.39,79.4015,14.9029,11.4126,21.6634,173.362,13.968,17.1422,85.35,14.9029
13.968,21.6634,15.734,211.26,522.78,72.9655,17.1362,521.4,521.38,66.8455,13.968,19.8456,14.9029,543.68,4.7266,14.9029,84.5325,79.4013,286.965,85.005,11.4126,15.734,21.6634,10.2351,521.38,75.4738,391.05,77.5054,10.2351,11.13,66.8455,66.7563,-13.6375,521.39,11.13,9.481,82.08,72.9655,522.78,685.5875,75.4738,490.635,537.04,77.5054,82.215,211.26,14.9029,14.9029,173.367,522.78,521.38,1014.75,492.62,391.05,19.8456,521.4,522.78,685.6,14.9029,493.605,0.2193,491.625,542.68,83.5275,300.15,211.26,14.9029,79.4015,4.322,521.38,211.26,66.7563,521.39,79.4013,14.9029,11.4126,21.6634,173.362,13.968,17.1362,85.32,14.9029
13.968,21.6633,15.7343,211.26,522.78,72.9655,17.1302,521.4,521.38,66.8457,13.968,19.8456,14.9029,543.68,3.8906,14.9029,84.51,79.4012,286.6725,85.0575,11.4127,15.7343,21.6633,10.235,521.38,75.4738,391.0,77.5051,10.235,11.1301,66.8457,66.7551,-13.6375,521.39,11.1301,9.481,82.0425,72.9655,522.78,685.5875,75.4738,490.635,537.04,77.5051,82.245,211.26,14.9029,14.9029,173.367,522.78,521.38,1014.75,492.62,391.0,19.8456,521.4,522.78,685.6,14.9029,493.605,0.2193,491.625,542.68,83.565,300.1,211.26,14.9029,79.4013,4.323,521.38,211.26,66.7551,521.39,79.4012,14.9029,11.4127,21.6633,173.362,13.968,17.1302,85.3425,14.9029
13.962,21.6782,15.7345,211.26,522.78,72.9655,17.1242,521.4,521.38,66.8451,13.962,19.8456,14.8943,543.68,3.8672,14.8943,84.495,79.4011,287.46,85.0125,11.4127,15.7345,21.6632,10.2349,521.38,75.4738,390.9,77.5049,10.2349,11.127,66.8451,66.7538,-13.643,521.39,11.127,9.481,82.0425,72.9655,522.78,685.5875,75.4738,490.59,537.04,77.5049,82.26,211.26,14.8943,14.8943,173.367,522.78,521.38,1014.75,492.62,390.9,19.8456,521.4,522.78,685.6,14.9029,493.605,0.2193,491.625,542.68,83.58,300.05,211.26,14.9029,79.4012,4.323,521.38,211.26,66.7538,521.39,79.4011,14.8943,11.4127,21.6782,173.362,13.962,17.1242,85.3725,14.8943
13.968,21.6786,15.7348,211.26,522.78,72.9655,17.1182,521.4,521.38,66.845,13.968,19.8456,14.894,543.68,4.0047,14.894,84.4875,79.401,287.145,85.0125,11.4128,15.7348,21.6784,10.2348,521.38,75.4738,390.85,77.5046,10.2348,11.1259,66.845,66.7525,-13.643,521.39,11.1259,9.48,82.0725,72.9655,522.78,685.5875,75.4738,490.59,537.04,77.5046,82.29,211.26,14.894,14.894,173.367,522.78,521.38,1014.75,492.59,390.85,19.8456,521.4,522.78,685.6,14.8943,493.605,0.2193,491.625,542.68,83.58,300.0,211.26,14.8943,79.4011,4.323,521.38,211.26,66.7525,521.39,79.401,14.894,11.4128,21.6786,173.362,13.968,17.1182,85.3575,14.894
13.968,21.6791,15.735,211.26,522.78,72.9655,17.1122,521.4,521.38,66.8449,13.968,19.8456,14.9024,543.68,4.7703,14.9024,84.48,79.4009,286.965,85.0575,11.4128,15.735,21.6789,10.2355,521.38,75.4738,390.8,77.5066,10.2355,11.1247,66.8449,66.7513,-13.632,521.39,11.1247,9.48,82.0425,72.9655,522.78,685.5875,75.4738,490.59,537.04,77.5066,82.29,211.26,14.9024,14.9024,173.367,522.78,521.38,1014.75,492.59,390.8,19.8456,521.4,522.78,685.6,14.894,493.605,0.2193,491.58,542.68,83.61,300.0,211.26,14.894,79.401,4.323,521.38,211.26,66.7513,521.39,79.4009,14.9024,11.4128,21.6791,173.362,13.968,17.1122,85.305,14.9024
13.968,21.6795,15.7353,211.26,522.78,72.9655,17.1062,521.4,521.38,66.8448,13.968,19.8456,14.9024,543.68,3.9422,14.9024,84.465,79.4007,286.7175,85.0725,11.4129,15.7353,21.6793,10.2357,521.38,75.4738,390.75,77.5071,10.2357,11.1266,66.8448,66.75,-13.6265,521.39,11.1266,9.48,82.08,72.9655,522.78,685.5875,75.4738,490.59,537.04,77.5071,82.2675,211.26,14.9024,14.9024,173.3805,522.78,521.38,1014.75,492.59,390.75,19.8456,521.4,522.78,685.6,14.9024,493.605,0.2194,491.58,542.68,83.61,299.95,211.26,14.9024,79.4009,4.324,521.38,211.26,66.75,521.39,79.4007,14.9024,11.4129,21.6795,173.39,13.968,17.1062,85.32,14.9024
13.968,21.6799,15.7355,211.26,522.78,72.9655,17.1002,521.4,521.38,66.8455,13.968,19.8456,14.9024,543.68,4.5172,14.9024,84.4875,79.4006,287.19,85.0875,11.413,15.7355,21.6797,10.2351,521.38,75.4738,390.7,77.5054,10.2351,11.1267,66.8455,66.7488,-13.632,521.39,11.1267,9.48,82.0275,72.9655,522.78,685.5875,75.4738,490.59,537.04,77.5054,82.3125,211.26,14.9024,14.9024,173.3805,522.78,521.38,1014.75,492.59,390.7,19.8456,521.4,522.78,685.6,14.9024,493.605,0.2194,491.58,542.68,83.5575,299.9,211.26,14.9024,79.4007,4.324,521.38,211.26,66.7488,521.39,79.4006,14.9024,11.413,21.6799,173.39,13.968,17.1002,85.365,14.9024
13.968,21.6803,15.7333,211.28,522.78,72.9655,17.0942,521.4,521.38,66.8457,13.968,19.8456,14.9024,543.68,4.6219,14.9024,84.5175,79.4005,286.605,85.095,11.413,15.7333,21.6801,10.235,521.38,75.4738,390.65,77.5051,10.235,11.1268,66.8457,66.7475,-13.6375,521.39,11.1268,9.48,82.05,72.9655,522.78,685.5875,75.4738,490.59,537.04,77.5051,82.3125,211.28,14.9024,14.9024,173.367,522.78,521.38,1014.75,492.59,390.65,19.8456,521.4,522.78,685.6,14.9024,493.605,0.2194,491.58,542.68,83.5575,299.85,211.28,14.9024,79.4006,4.324,521.38,211.28,66.7475,521.39,79.4005,14.9024,11.413,21.6803,173.362,13.968,17.0942,85.3575,14.9024
13.968,21.6657,15.7325,211.28,522.78,72.9655,17.0882,521.4,521.38,66.8451,13.968,19.8456,14.8938,543.68,3.9797,14.8938,84.5625,79.4004,286.695,85.14,11.4131,15.7325,21.6805,10.2349,521.38,75.4738,390.6,77.5049,10.2349,11.1269,66.8451,66.7463,-13.6375,521.39,11.1269,9.48,82.0875,72.9655,522.78,685.5875,75.4738,490.59,537.04,77.5049,82.29,211.28,14.8938,14.8938,173.367,522.78,521.38,1014.75,492.59,390.6,19.8456,521.4,522.78,685.6,14.9024,493.56,0.2194,491.58,542.68,83.5575,299.85,211.28,14.9024,79.4005,4.325,521.38,211.28,66.7463,521.39,79.4004,14.8938,11.4131,21.6657,173.362,13.968,17.0882,85.3275,14.8938
13.968,21.6656,15.7343,211.28,522.78,72.9655,17.0822,521.35,521.38,66.845,13.968,19.8456,14.8935,543.68,4.1219,14.8935,84.5175,79.4002,286.5375,85.1025,11.4131,15.7343,21.6657,10.2348,521.38,75.4738,390.55,77.5046,10.2348,11.127,66.845,66.745,-13.6375,521.39,11.127,9.48,82.0575,72.9655,522.78,685.5875,75.4738,490.59,537.04,77.5046,82.2525,211.28,14.8935,14.8935,173.367,522.78,521.38,1014.75,492.59,390.55,19.8456,521.35,522.78,685.56,14.8938,493.56,0.2194,491.58,542.68,83.5875,299.8,211.28,14.8938,79.4004,4.325,521.38,211.28,66.745,521.39,79.4002,14.8935,11.4131,21.6656,173.362,13.968,17.0822,85.29,14.8935
13.968,21.6655,15.7345,211.28,522.78,72.9655,17.0762,521.35,521.38,66.8449,13.968,19.8456,14.9018,543.68,4.2812,14.9018,84.48,79.4001,286.92,85.0875,11.4132,15.7345,21.6656,10.2355,521.38,75.4738,390.5,77.5066,10.2355,11.127,66.8449,66.7438,-13.632,521.39,11.127,9.48,82.05,72.9655,522.78,685.5875,75.4738,490.59,537.04,77.5066,82.29,211.28,14.9018,14.9018,173.367,522.78,521.38,1014.75,492.59,390.5,19.8456,521.35,522.78,685.56,14.8935,493.56,0.2194,491.58,542.68,83.6025,299.75,211.28,14.8935,79.4002,4.325,521.38,211.28,66.7438,521.39,79.4001,14.9018,11.4132,21.6655,173.362,13.968,17.0762,85.2525,14.9018
13.968,21.6655,15.7348,211.28,522.78,72.9655,17.0702,521.35,521.38,66.8448,13.968,19.8456,14.9018,543.68,4.6906,14.9018,84.54,79.4,286.5825,85.065,11.4132,15.7348,21.6655,10.2357,521.38,75.4738,390.45,77.5071,10.2357,11.1271,66.8448,66.7425,-13.6265,521.39,11.1271,9.48,82.0275,72.9655,522.78,685.5875,75.4738,490.59,537.04,77.5071,82.2525,211.28,14.9018,14.9018,173.367,522.78,521.38,1014.75,492.59,390.45,19.8456,521.35,522.78,685.56,14.9018,493.56,0.2194,491.58,542.68,83.61,299.7,211.28,14.9018,79.4001,4.325,521.38,211.28,66.7425,521.39,79.4,14.9018,11.4132,21.6655,173.362,13.968,17.0702,85.215,14.9018
13.968,21.6654,15.735,211.28,522.78,72.9655,17.0642,521.35,521.38,66.8455,13.968,19.8456,14.9018,543.68,4.0531,14.9018,84.57,79.3999,286.965,85.0725,11.4133,15.735,21.6654,10.2351,521.38,75.4738,390.4,77.5054,10.2351,11.1272,66.8455,66.7413,-13.632,521.39,11.1272,9.48,82.0425,72.9655,522.78,685.5875,75.4738,490.59,537.04,77.5054,82.215,211.28,14.9018,14.9018,173.367,522.78,521.38,1014.75,492.59,390.4,19.8456,521.35,522.78,685.56,14.9018,493.56,0.2194,491.58,542.68,83.55,299.7,211.28,14.9018,79.4,4.325,521.38,211.28,66.7413,521.39,79.3999,14.9018,11.4133,21.6654,173.362,13.968,17.0642,85.215,14.9018
13.968,21.6653,15.7353,211.28,522.78,72.9655,17.0582,521.35,521.38,66.8457,13.968,19.8456,14.9018,543.68,4.6719,14.9018,84.5775,79.3998,287.325,85.08,11.4133,15.7353,21.6653,10.235,521.38,75.4738,390.35,77.5051,10.235,11.1273,66.8457,66.74,-13.6375,521.39,11.1273,9.48,82.0275,72.9655,522.78,685.5875,75.4738,490.59,537.04,77.5051,82.2225,211.28,14.9018,14.9018,173.367,522.78,521.38,1014.75,492.59,390.35,19.8456,521.35,522.78,685.56,14.9018,493.56,0.2194,491.58,542.68,83.5275,299.65,211.28,14.9018,79.3999,4.325,521.38,211.28,66.74,521.39,79.3998,14.9018,11.4133,21.6653,173.362,13.968,17.0582,85.275,14.9018
13.962,21.6652,15.7355,211.28,522.78,72.9655,17.0522,521.35,521.38,66.8451,13.962,19.8456,14.8932,543.68,4.5812,14.8932,84.6225,79.3996,286.5825,85.0725,11.4134,15.7355,21.6653,10.2349,521.38,75.4738,390.3,77.5049,10.2349,11.1273,66.8451,66.7388,-13.6375,521.39,11.1273,9.48,82.035,72.9655,522.78,685.5875,75.4738,490.59,537.04,77.5049,82.2825,211.28,14.8932,14.8932,173.367,522.78,521.38,1014.75,492.59,390.3,19.8456,521.35,522.78,685.56,14.9018,493.56,0.2194,491.58,542.68,83.55,299.6,211.28,14.9018,79.3998,4.325,521.38,211.28,66.7388,521.39,79.3996,14.8932,11.4134,21.6652,173.362,13.962,17.0522,85.2975,14.8932
13.968,21.6652,15.7333,211.28,522.78,72.9655,17.0462,521.35,521.38,66.845,13.968,19.8456,14.8929,543.68,4.8172,14.8929,84.63,79.3995,286.5825,85.065,11.4135,15.7333,21.6652,10.2349,521.38,75.4738,390.25,77.5046,10.2349,11.1274,66.845,66.7375,-13.6375,521.39,11.1274,9.481,82.05,72.9655,522.78,685.5875,75.4738,490.59,537.04,77.5046,82.2975,211.28,14.8929,14.8929,173.3805,522.78,521.38,1014.75,492.59,390.25,19.8456,521.35,522.78,685.56,14.8932,493.56,0.2194,491.58,542.68,83.5575,299.55,211.28,14.8932,79.3996,4.325,521.38,211.28,66.7375,521.39,79.3995,14.8929,11.4135,21.6652,173.39,13.968,17.0462,85.2675,14.8929
13.962,21.6801,15.7325,211.28,522.78,72.9655,17.0402,521.35,521.38,66.8449,13.962,19.8456,14.9013,543.68,4.8078,14.9013,84.585,79.3993,287.28,85.08,11.4135,15.7325,21.6651,10.2355,521.38,75.4738,390.15,77.5066,10.2355,11.1275,66.8449,66.7363,-13.632,521.36,11.1275,9.481,82.0125,72.9655,522.78,685.55,75.4738,490.59,537.04,77.5066,82.335,211.28,14.9013,14.9013,173.3805,522.78,521.38,1014.75,492.59,390.15,19.8456,521.35,522.78,685.56,14.8929,493.56,0.2194,491.58,542.68,83.5875,299.5,211.28,14.8929,79.3994,4.325,521.38,211.28,66.7363,521.36,79.3994,14.9013,11.4135,21.6801,173.39,13.968,17.0402,85.23,14.9013
13.962,21.6805,15.7343,211.28,522.78,72.9655,17.0342,521.35,521.38,66.8448,13.962,19.8456,14.9013,543.68,4.5391,14.9013,84.6075,79.3993,286.785,85.0875,11.4136,15.7343,21.6803,10.2357,521.38,75.4738,390.1,77.5071,10.2357,11.1276,66.8448,66.735,-13.6265,521.36,11.1276,9.481,82.005,72.9655,522.78,685.55,75.4738,490.59,537.04,77.5071,82.365,211.28,14.9013,14.9013,173.367,522.78,521.38,1014.75,492.59,390.1,19.8456,521.35,522.78,685.56,14.9013,493.56,0.2194,491.58,542.68,83.61,299.45,211.28,14.9013,79.3994,4.325,521.38,211.28,66.735,521.36,79.3993,14.9013,11.4136,21.6805,173.362,13.962,17.0342,85.245,14.9013
13.962,21.6659,15.7345,211.28,522.75,72.9655,17.0175,521.35,521.38,66.8455,13.962,19.8456,14.9013,543.68,3.8625,14.9013,84.63,79.4029,287.37,85.0425,11.4136,15.7345,21.6807,10.2351,521.38,75.4738,390.05,77.5054,10.2351,11.1277,66.8455,66.7844,-13.632,521.36,11.1277,9.481,82.02,72.9655,522.75,685.55,75.4738,490.59,537.04,77.5054,82.3425,211.28,14.9013,14.9013,173.367,522.75,521.38,1014.75,492.59,390.05,19.8456,521.35,522.75,685.56,14.9013,493.56,0.2194,491.58,542.68,83.64,299.45,211.28,14.9013,79.3993,4.324,521.38,211.28,66.7844,521.36,79.4029,14.9013,11.4136,21.6659,173.362,13.962,17.0175,85.2225,14.9013
13.956,21.6658,15.7348,211.28,522.75,72.9655,17.0108,521.35,521.38,66.8457,13.956,19.8456,14.9013,543.68,4.3562,14.9013,84.6675,79.4029,286.92,85.095,11.4137,15.7348,21.6659,10.235,521.38,75.4738,390.0,77.5051,10.235,11.1277,66.8457,66.7838,-13.6375,521.36,11.1277,9.481,82.0425,72.9655,522.75,685.55,75.4738,490.59,537.04,77.5051,82.29,211.28,14.9013,14.9013,173.367,522.75,521.38,1014.75,492.59,390.0,19.8456,521.35,522.75,685.56,14.9013,493.56,0.2194,491.58,542.68,83.58,299.4,211.28,14.9013,79.4029,4.324,521.38,211.28,66.7838,521.36,79.4029,14.9013,11.4137,21.6658,173.362,13.962,17.0108,85.185,14.9013
13.956,21.6658,15.735,211.28,522.75,72.9655,17.0042,521.35,521.38,66.8458,13.956,19.8456,14.8927,543.68,4.3844,14.8927,84.6675,79.4029,286.7175,85.065,11.4137,15.735,21.6658,10.2349,521.38,75.4738,389.95,77.5049,10.2349,11.1278,66.8458,66.7832,-13.6375,521.36,11.1278,9.481,82.005,72.9655,522.75,685.55,75.4738,490.59,537.04,77.5049,82.2975,211.28,14.8927,14.8927,173.367,522.75,521.38,1014.75,492.59,389.95,19.8456,521.35,522.75,685.56,14.9013,493.56,0.2194,491.58,542.68,83.58,299.35,211.28,14.9013,79.4029,4.324,521.38,211.28,66.7832,521.36,79.4029,14.8927,11.4137,21.6658,173.362,13.956,17.0042,85.1475,14.8927
13.956,21.6657,15.7353,211.28,522.75,72.9655,16.9975,521.35,521.38,66.8452,13.956,19.8456,14.8924,543.64,4.7828,14.8924,84.63,79.4029,286.875,85.0425,11.4138,15.7353,21.6657,10.2349,521.38,75.4738,389.9,77.5046,10.2349,11.1279,66.8452,66.7825,-13.643,521.36,11.1279,9.481,81.9975,72.9655,522.75,685.55,75.4738,490.59,537.04,77.5046,82.3125,211.28,14.8924,14.8924,173.367,522.75,521.38,1014.75,492.59,389.9,19.8456,521.35,522.75,685.56,14.8927,493.56,0.2193,491.58,542.68,83.61,299.3,211.28,14.8927,79.4029,4.323,521.38,211.28,66.7825,521.36,79.4029,14.8924,11.4138,21.6657,173.362,13.956,16.9975,85.2075,14.8924
