LRCA1101.MV,LRCA1101.PV,PDR1103.PV,PDR1106.PV,PDR1401.PV,PDRCA1109.PV,PDRSA1104.PV,PIC1101A.PV,PI_1132A.PV,PI_1180.PV,PR1102A.PV,TI1105A.PV,TIA2872.PV,TIA2873.PV,TIA2874.PV,TIA2875.PV,TIA2876.PV,TIA2877.PV,TIC_1101.MV,TIC_1101.PV,TIC_1155.MV,TIC_1101.SV,TI_1145.PV
72.3351,32.99,9.583,4.275,12.303,46.104,25.726,14.9033,0.1794,0.2092,0.198,539.76,84.4875,85.17,85.1475,82.38,83.595,81.9375,43.2021,519.96,20.3472,520,488.9
72.3339,32.99,9.584,4.271,12.303,45.966,25.682,14.903,0.1793,0.2094,0.1981,539.8,84.4575,85.125,85.1925,82.3875,83.5725,81.9525,43.1947,520.02,20.3471,520,488.9
72.3832,32.995,9.585,4.259,12.303,45.834,25.616,14.9027,0.1792,0.2094,0.1983,539.84,84.48,85.1325,85.185,82.3575,83.595,81.9375,43.1909,520.05,20.347,520,488.9
72.3826,32.995,9.588,4.243,12.303,45.672,25.5445,14.9024,0.179,0.2097,0.1984,539.92,84.5175,85.17,85.2225,82.3875,83.5875,81.975,43.1832,520.11,20.347,520,488.9
72.382,32.995,9.591,4.224,12.302,45.552,25.4675,14.9021,0.1789,0.21,0.1987,539.88,84.5625,85.185,85.2675,82.35,83.55,81.99,43.1865,520.08,20.3469,520,488.9
72.3814,32.995,9.597,4.211,12.302,45.252,25.352,14.9019,0.1789,0.2103,0.1991,539.8,84.6075,85.1925,85.2375,82.3725,83.565,82.005,43.1937,520.02,20.3468,520,488.9
72.3807,32.995,9.604,4.201,12.302,44.904,25.1925,14.9016,0.1789,0.2106,0.1994,539.72,84.57,85.1775,85.26,82.3275,83.52,82.035,43.2086,519.9,20.3467,520,488.9
72.3801,32.995,9.613,4.184,12.302,44.538,25.011,14.9013,0.1787,0.211,0.1998,539.56,84.6075,85.215,85.245,82.3125,83.5125,81.9975,43.2241,519.78,20.3617,520,488.9
72.3795,32.995,9.622,4.152,12.302,44.202,24.8185,14.901,0.1784,0.2113,0.2001,539.36,84.57,85.245,85.245,82.26,83.49,82.0275,43.2475,519.6,20.3621,520,488.9
72.3789,32.995,9.632,4.112,12.302,43.884,24.6315,14.9008,0.177,0.2103,0.1991,539.24,84.5925,85.2,85.215,82.2825,83.445,82.065,43.2679,519.45,20.3625,520,488.9
72.3276,32.99,9.624,4.023,12.302,44.874,24.846,14.9091,0.1759,0.2097,0.1984,539.2,84.585,85.155,85.1775,82.2975,83.475,82.1025,43.2739,519.42,20.3629,520,488.9
72.2758,32.985,9.613,3.962,12.302,45.54,25.1595,14.9091,0.1761,0.2091,0.198,539.28,84.6075,85.1925,85.155,82.2525,83.43,82.065,43.2687,519.48,20.3634,520,488.9
72.2739,32.985,9.602,3.997,12.303,46.008,25.4565,14.9091,0.177,0.2088,0.1975,539.44,84.555,85.2,85.1775,82.23,83.415,82.0875,43.2483,519.66,20.3638,520,488.87
72.2214,32.98,9.589,4.089,12.304,46.476,25.7205,14.9091,0.1779,0.2085,0.1972,539.6,84.5925,85.2075,85.1775,82.215,83.4,82.1025,43.2346,519.78,20.3491,520,488.87
72.2695,32.985,9.578,4.183,12.304,46.83,25.9625,14.9091,0.1787,0.2082,0.1969,539.76,84.5625,85.1775,85.245,82.2675,83.43,82.0725,43.213,519.96,20.3491,520,488.87
72.2676,32.985,9.568,4.255,12.304,47.076,26.144,14.9091,0.1792,0.2081,0.1968,539.92,84.5175,85.14,85.2,82.275,83.4375,82.0425,43.1906,520.14,20.349,520,488.87
72.3163,32.99,9.56,4.304,12.303,47.202,26.2595,14.9091,0.1795,0.2081,0.1967,540.12,84.5775,85.14,85.2,82.3275,83.4525,82.08,43.1675,520.32,20.3489,520,488.87
72.3151,32.99,9.555,4.334,12.303,47.22,26.3145,14.9091,0.1797,0.2082,0.1968,540.28,84.54,85.17,85.2225,82.3125,83.475,82.1025,43.1474,520.47,20.3488,520,488.87
72.3645,32.995,9.552,4.351,12.303,47.148,26.32,14.9005,0.1799,0.2082,0.197,540.44,84.5625,85.155,85.185,82.32,83.445,82.0875,43.1267,520.62,20.3488,520,488.9
72.4145,33,9.551,4.359,12.303,47.01,26.2925,14.9002,0.1799,0.2085,0.1971,540.56,84.555,85.14,85.2,82.305,83.4525,82.0575,43.1129,520.71,20.3487,520,488.9
72.4145,33,9.551,4.358,12.303,46.818,26.2265,14.8999,0.1799,0.2086,0.1974,540.6,84.555,85.155,85.2,82.305,83.4675,82.0725,43.1025,520.77,20.3486,520,488.9
72.4651,33.005,9.554,4.348,12.302,46.572,26.1385,14.8996,0.1798,0.2089,0.1976,540.64,84.5625,85.1775,85.17,82.2675,83.4675,82.0275,43.0919,520.83,20.3485,520,488.9
72.5163,33.01,9.559,4.33,12.302,46.308,26.012,14.8994,0.1796,0.2092,0.1979,540.68,84.6075,85.155,85.1475,82.245,83.52,81.975,43.0885,520.83,20.3485,520,488.9
72.5176,33.01,9.564,4.304,12.301,46.032,25.8745,14.9077,0.1794,0.2095,0.1982,540.6,84.585,85.1475,85.1175,82.23,83.5125,81.9975,43.089,520.8,20.3484,520,488.9
72.5695,33.015,9.571,4.274,12.301,45.72,25.7205,14.9077,0.1793,0.21,0.1987,540.52,84.6,85.1325,85.1025,82.2525,83.5425,81.975,43.097,520.71,20.3483,520,488.9
72.5714,33.015,9.582,4.247,12.301,45.246,25.5005,14.9077,0.1792,0.2105,0.1993,540.36,84.5775,85.095,85.14,82.26,83.5425,81.99,43.1129,520.56,20.3482,520,488.9
72.5732,33.015,9.594,4.219,12.303,44.706,25.2365,14.8991,0.1789,0.211,0.1998,540.2,84.555,85.1175,85.185,82.2225,83.565,82.02,43.1332,520.38,20.3482,520,488.93
72.5751,33.015,9.608,4.179,12.303,44.202,24.9505,14.8988,0.178,0.2108,0.1997,539.96,84.5175,85.095,85.1925,82.23,83.5425,81.975,43.158,520.17,20.3481,520,488.93
72.5264,33.01,9.614,4.102,12.303,44.34,24.857,14.8985,0.177,0.2108,0.1996,539.8,84.5025,85.08,85.245,82.275,83.535,81.9975,43.1798,519.99,20.348,520,488.93
72.5276,33.01,9.618,4.026,12.301,44.424,24.846,14.9069,0.1767,0.2108,0.1996,539.6,84.48,85.0725,85.2225,82.2825,83.49,81.975,43.1987,519.84,20.3479,520,488.93
72.4783,33.005,9.621,3.997,12.302,44.442,24.857,14.9069,0.1769,0.2108,0.1996,539.44,84.4425,85.05,85.2675,82.29,83.4975,81.99,43.2181,519.69,20.3479,520,488.93
72.4283,33,9.624,4.013,12.302,44.424,24.857,14.9069,0.1772,0.2107,0.1994,539.36,84.42,85.0275,85.29,82.2825,83.52,82.0425,43.2344,519.57,20.3478,520,488.93
72.3776,32.995,9.624,4.039,12.304,44.586,24.8845,14.9069,0.1775,0.2106,0.1993,539.24,84.465,85.05,85.2675,82.2675,83.52,82.08,43.2474,519.48,20.3477,520,488.93
72.377,32.995,9.624,4.063,12.305,44.652,24.923,14.9069,0.1777,0.2105,0.1993,539.2,84.5175,85.08,85.3125,82.3125,83.4825,82.0575,43.257,519.42,20.3476,520,488.9
72.3764,32.995,9.624,4.083,12.305,44.736,24.956,14.9069,0.1778,0.2104,0.1992,539.16,84.5175,85.035,85.3425,82.3575,83.4675,82.0725,43.2631,519.39,20.3626,520,488.9
72.3251,32.99,9.623,4.095,12.305,44.814,24.989,14.9069,0.1779,0.2104,0.1992,539.16,84.54,85.08,85.3275,82.3125,83.5125,82.11,43.2693,519.36,20.363,520,488.9
72.3239,32.99,9.623,4.105,12.305,44.85,25.011,14.9069,0.178,0.2105,0.1992,539.12,84.5775,85.0575,85.3125,82.35,83.4825,82.14,43.2719,519.36,20.3634,520,488.9
72.3226,32.99,9.623,4.116,12.306,44.826,25.0165,14.9155,0.1782,0.2106,0.1993,539.08,84.57,85.065,85.35,82.3125,83.445,82.155,43.282,519.3,20.3638,520,488.9
72.2708,32.985,9.625,4.126,12.306,44.616,24.989,14.9158,0.1784,0.2106,0.1994,539.04,84.615,85.0275,85.305,82.32,83.46,82.17,43.2953,519.24,20.3642,520,488.9
72.2689,32.985,9.628,4.132,12.306,44.616,24.9285,14.916,0.1784,0.2108,0.1995,539,84.6225,85.0575,85.3425,82.305,83.4975,82.2,43.2953,519.24,20.3647,520,488.9
72.267,32.985,9.631,4.129,12.308,44.502,24.8515,14.9077,0.1784,0.211,0.1997,538.92,84.5925,85.0575,85.32,82.26,83.5125,82.215,43.3096,519.15,20.3651,520,488.9
72.2632,32.985,9.635,4.119,12.308,44.214,24.769,14.9077,0.1782,0.211,0.1998,538.84,84.5475,85.08,85.2975,82.2825,83.5275,82.2075,43.3355,519,20.3655,520,488.9
72.2632,32.985,9.639,4.106,12.308,44.214,24.681,14.9077,0.178,0.211,0.1998,538.76,84.5925,85.0875,85.2675,82.3125,83.535,82.2075,43.3355,519,20.3659,520,488.87
72.2107,32.98,9.641,4.086,12.306,44.496,24.648,14.9077,0.1776,0.2108,0.1995,538.72,84.5925,85.1175,85.2525,82.365,83.5275,82.17,43.3514,518.94,20.3663,520,488.87
72.2082,32.98,9.639,4.058,12.306,44.496,24.714,14.9077,0.1774,0.2106,0.1993,538.68,84.6075,85.1325,85.29,82.395,83.505,82.1325,43.3514,518.94,20.3667,520,488.87
72.1551,32.975,9.637,4.047,12.306,44.832,24.8075,14.9077,0.1775,0.2104,0.1992,538.68,84.6225,85.1625,85.26,82.3875,83.505,82.11,43.3562,518.97,20.3672,520,488.87
72.1488,32.975,9.633,4.063,12.306,44.964,24.89,14.9077,0.1778,0.2102,0.1991,538.72,84.6,85.1925,85.2375,82.3725,83.4675,82.1325,43.3491,519.06,20.3676,520,488.87
72.1488,32.975,9.63,4.095,12.306,44.964,24.967,14.9077,0.1781,0.2102,0.1989,538.8,84.585,85.23,85.245,82.3875,83.4825,82.11,43.3491,519.06,20.368,520,488.87
72.1457,32.975,9.626,4.125,12.306,45.204,25.0385,14.9077,0.1784,0.2101,0.1988,538.88,84.5475,85.2075,85.275,82.425,83.445,82.0575,43.3414,519.18,20.3684,520,488.84
72.1388,32.975,9.623,4.148,12.306,45.288,25.1045,14.9077,0.1785,0.21,0.1987,538.96,84.54,85.185,85.3125,82.38,83.4075,82.0125,43.341,519.21,20.3688,520,488.84
72.1388,32.975,9.62,4.164,12.305,45.324,25.1595,14.9077,0.1786,0.2099,0.1987,539,84.5025,85.1925,85.35,82.3725,83.46,81.9825,43.3291,519.33,20.3692,520,488.84
72.1326,32.975,9.618,4.176,12.305,45.384,25.198,14.9077,0.1787,0.2098,0.1986,539.08,84.48,85.1925,85.3275,82.3875,83.4375,82.0275,43.3206,519.42,20.3696,520,488.84
72.1294,32.975,9.615,4.182,12.305,45.42,25.22,14.9077,0.1787,0.2098,0.1986,539.16,84.5175,85.2225,85.305,82.3575,83.4375,81.975,43.3191,519.45,20.3705,520,488.84
72.1294,32.975,9.613,4.185,12.305,45.42,25.242,14.9077,0.1787,0.2098,0.1986,539.24,84.555,85.215,85.26,82.3275,83.4525,81.9525,43.3191,519.45,20.3705,520,488.84
72.1232,32.975,9.612,4.189,12.305,45.408,25.253,14.9077,0.1788,0.2098,0.1986,539.28,84.54,85.2225,85.26,82.3125,83.4525,81.96,43.3046,519.6,20.3559,520,488.84
72.1232,32.975,9.611,4.193,12.304,45.408,25.2585,14.9077,0.1788,0.2098,0.1986,539.36,84.57,85.2375,85.215,82.2825,83.445,81.9675,43.3046,519.63,20.3558,520,488.84
72.1201,32.975,9.61,4.194,12.304,45.384,25.264,14.9077,0.1788,0.2098,0.1986,539.4,84.57,85.2225,85.185,82.23,83.49,81.975,43.2964,519.69,20.3557,520,488.84
72.1644,32.98,9.609,4.193,12.304,45.384,25.264,14.9077,0.1787,0.2098,0.1986,539.48,84.6225,85.1925,85.2225,82.2675,83.535,82.005,43.2939,519.72,20.3556,520,488.84
72.1644,32.98,9.609,4.19,12.304,45.342,25.2585,14.9077,0.1787,0.2099,0.1986,539.48,84.6375,85.2,85.2,82.23,83.505,81.9825,43.295,519.72,20.3556,520,488.84
72.1594,32.98,9.609,4.188,12.304,45.282,25.253,14.8991,0.1787,0.2099,0.1987,539.52,84.6075,85.2375,85.2375,82.215,83.505,82.0275,43.2924,519.75,20.3554,520,488.81
72.1569,32.98,9.609,4.187,12.303,45.258,25.2365,14.8988,0.1787,0.2099,0.1987,539.52,84.615,85.215,85.1925,82.245,83.52,81.9975,43.2897,519.78,20.3553,520,488.81
72.1544,32.98,9.609,4.183,12.303,45.228,25.2145,14.8985,0.1786,0.21,0.1988,539.56,84.6075,85.185,85.1775,82.245,83.5575,81.96,43.2905,519.78,20.3553,520,488.81
72.1519,32.98,9.61,4.178,12.303,45.12,25.198,14.9069,0.1786,0.2102,0.1988,539.56,84.555,85.2225,85.155,82.2675,83.5275,81.975,43.2952,519.75,20.3552,520,488.81
72.1494,32.98,9.612,4.175,12.301,44.916,25.165,14.9069,0.1787,0.2103,0.1991,539.52,84.57,85.1925,85.185,82.3125,83.5575,81.9825,43.3037,519.69,20.3551,520,488.81
72.1469,32.98,9.615,4.176,12.301,44.688,25.0935,14.9069,0.1788,0.2106,0.1993,539.44,84.525,85.14,85.2225,82.335,83.5875,82.0125,43.3162,519.6,20.3551,520,488.81
72.1444,32.98,9.62,4.175,12.301,44.466,24.9945,14.9069,0.1788,0.2107,0.1995,539.4,84.5475,85.11,85.2675,82.3275,83.595,82.0425,43.3254,519.54,20.37,520,488.81
72.1444,32.98,9.625,4.163,12.303,44.7,24.8735,14.9069,0.1783,0.2105,0.1993,539.32,84.5475,85.1175,85.2525,82.2975,83.6325,82.0125,43.331,519.51,20.37,520,488.81
72.1394,32.98,9.625,4.125,12.303,44.982,24.8845,14.898,0.1776,0.2102,0.199,539.32,84.585,85.14,85.275,82.3125,83.6175,82.0125,43.333,519.51,20.3704,520,488.81
72.1369,32.98,9.622,4.084,12.303,45.132,24.9725,14.8977,0.1775,0.21,0.1988,539.28,84.57,85.1475,85.26,82.2975,83.61,81.9675,43.3274,519.57,20.3712,520,488.81
72.1369,32.98,9.619,4.077,12.303,45.294,25.0715,14.8977,0.1777,0.2099,0.1987,539.32,84.525,85.1625,85.29,82.3425,83.58,81.9525,43.3216,519.63,20.3712,520,488.81
72.0806,32.975,9.615,4.102,12.301,45.462,25.165,14.906,0.178,0.2098,0.1985,539.4,84.525,85.1475,85.275,82.2975,83.58,81.975,43.3194,519.66,20.3565,520,488.81
72.0775,32.975,9.611,4.136,12.301,45.564,25.264,14.906,0.1784,0.2097,0.1984,539.44,84.51,85.14,85.26,82.3125,83.5875,82.02,43.317,519.69,20.3565,520,488.81
72.125,32.98,9.608,4.168,12.301,45.624,25.3465,14.906,0.1787,0.2096,0.1984,539.48,84.51,85.14,85.23,82.32,83.61,81.9975,43.3107,519.75,20.3564,520,488.81
72.1225,32.98,9.605,4.193,12.303,45.666,25.3905,14.906,0.1788,0.2096,0.1983,539.52,84.495,85.1325,85.2075,82.35,83.64,82.0425,43.3042,519.81,20.3563,520,488.81
72.12,32.98,9.602,4.208,12.303,45.666,25.418,14.906,0.1789,0.2094,0.1983,539.6,84.5325,85.1325,85.2225,82.3575,83.535,81.9975,43.29,519.93,20.3562,520,488.81
72.1175,32.98,9.601,4.215,12.303,45.702,25.429,14.906,0.1789,0.2095,0.1983,539.72,84.5325,85.1325,85.2225,82.3575,83.535,81.9975,43.2865,519.96,20.3562,520,488.81
72.1656,32.985,9.599,4.215,12.303,45.696,25.429,14.906,0.1789,0.2095,0.1983,539.76,84.5625,85.1025,85.2675,82.365,83.55,81.975,43.2791,520.02,20.3561,520,488.81
72.1638,32.985,9.598,4.214,12.303,45.654,25.4455,14.8974,0.1789,0.2096,0.1983,539.8,84.4875,85.11,85.2375,82.35,83.5575,81.93,43.2791,520.02,20.356,520,488.81
72.1619,32.985,9.598,4.216,12.303,45.588,25.4455,14.8971,0.1789,0.2097,0.1984,539.84,84.4875,85.11,85.2375,82.35,83.5575,81.93,43.2752,520.05,20.3559,520,488.81
72.16,32.985,9.599,4.215,12.303,45.516,25.396,14.8969,0.1788,0.2096,0.1985,539.88,84.4725,85.095,85.17,82.29,83.49,81.915,43.2675,520.11,20.3558,520,488.81
72.2087,32.99,9.599,4.215,12.303,45.486,25.396,14.9052,0.1788,0.2096,0.1985,539.88,84.4725,85.095,85.17,82.29,83.49,81.915,43.2633,520.14,20.3558,520,488.81
72.2075,32.99,9.6,4.196,12.301,45.48,25.363,14.9052,0.1786,0.2098,0.1985,539.96,84.5025,85.035,85.275,82.2525,83.475,81.945,43.2627,520.14,20.3557,520,488.81
72.2062,32.99,9.6,4.196,12.301,45.432,25.363,14.9052,0.1786,0.2098,0.1985,539.96,84.555,85.0275,85.2675,82.26,83.445,81.945,43.2659,520.11,20.3556,520,488.81
72.205,32.99,9.603,4.188,12.303,45.348,25.319,14.9052,0.1787,0.2099,0.1988,539.88,84.6,85.065,85.26,82.2525,83.4375,81.9075,43.273,520.05,20.3555,520,488.81
72.2037,32.99,9.603,4.188,12.303,45.234,25.319,14.9052,0.1787,0.2099,0.1988,539.88,84.6,85.065,85.26,82.2525,83.4375,81.9075,43.2728,520.05,20.3555,520,488.81
72.2025,32.99,9.607,4.182,12.303,45.144,25.209,14.9052,0.1787,0.2103,0.1991,539.8,84.6375,85.1175,85.3575,82.1925,83.4525,81.9,43.2801,519.99,20.3554,520,488.81
72.2012,32.99,9.611,4.177,12.303,44.934,25.1265,14.9052,0.1788,0.2105,0.1993,539.68,84.6825,85.0725,85.38,82.2375,83.445,81.885,43.2914,519.9,20.3553,520,488.81
72.2,32.99,9.617,4.172,12.303,44.664,25.0055,14.9052,0.1784,0.2103,0.1991,539.64,84.6675,85.0575,85.395,82.2075,83.4675,81.885,43.2994,519.84,20.3552,520,488.81
72.1987,32.99,9.617,4.172,12.303,44.898,25.0055,14.9052,0.1784,0.2103,0.1991,539.64,84.645,85.02,85.395,82.245,83.4975,81.885,43.3075,519.78,20.3552,520,488.81
72.1975,32.99,9.617,4.11,12.303,44.988,25.055,14.9052,0.1778,0.2102,0.199,539.52,84.66,85.0725,85.35,82.2825,83.52,81.9375,43.3122,519.75,20.3551,520,488.81
72.1962,32.99,9.617,4.11,12.303,45.024,25.055,14.9052,0.1778,0.2102,0.199,539.52,84.66,85.0725,85.35,82.2825,83.52,81.9375,43.3207,519.69,20.355,520,488.81
72.195,32.99,9.616,4.105,12.303,44.958,25.077,14.9052,0.1781,0.2102,0.199,539.48,84.6225,85.0575,85.35,82.275,83.5125,81.9225,43.3219,519.69,20.3549,520,488.81
72.1431,32.985,9.615,4.135,12.303,45.126,25.1155,14.9052,0.1783,0.2102,0.1988,539.44,84.57,85.0425,85.3575,82.2525,83.5425,81.9,43.3269,519.66,20.3549,520,488.81
72.1413,32.985,9.615,4.135,12.303,45.15,25.1155,14.9052,0.1783,0.2102,0.1988,539.44,84.57,85.0875,85.38,82.305,83.55,81.87,43.3283,519.66,20.3548,520,488.81
72.1394,32.985,9.615,4.157,12.303,45.108,25.1485,14.9052,0.1784,0.21,0.1987,539.48,84.555,85.08,85.335,82.2825,83.55,81.84,43.3222,519.72,20.3547,520,488.81
72.1375,32.985,9.615,4.157,12.303,45.33,25.1485,14.9052,0.1784,0.21,0.1987,539.48,84.555,85.08,85.335,82.2825,83.55,81.84,43.3233,519.72,20.3697,520,488.81
72.1356,32.985,9.612,4.157,12.303,45.462,25.2035,14.9052,0.1783,0.2098,0.1985,539.48,84.525,85.1025,85.3575,82.275,83.6025,81.8475,43.3244,519.72,20.3701,520,488.81
72.1337,32.985,9.606,4.165,12.303,45.552,25.3465,14.9052,0.1785,0.2097,0.1984,539.52,84.51,85.125,85.335,82.2675,83.6025,81.84,43.3218,519.75,20.3705,520,488.81
72.1825,32.99,9.606,4.165,12.303,45.594,25.3465,14.9052,0.1785,0.2097,0.1984,539.52,84.51,85.125,85.335,82.2675,83.6025,81.84,43.3191,519.78,20.3559,520,488.81
72.1812,32.99,9.604,4.181,12.304,45.606,25.385,14.9052,0.1787,0.2095,0.1984,539.56,84.54,85.0425,85.305,82.26,83.5875,81.84,43.3049,519.9,20.3558,520,488.81
72.18,32.99,9.6,4.205,12.304,45.66,25.4125,14.9052,0.1788,0.2094,0.1983,539.72,84.5175,85.0725,85.3575,82.2975,83.5275,81.87,43.3016,519.93,20.3557,520,488.81
72.1787,32.99,9.6,4.205,12.304,45.666,25.4125,14.9052,0.1788,0.2094,0.1983,539.72,84.5175,85.0725,85.3575,82.2975,83.5275,81.87,43.2868,520.05,20.3556,520,488.81
72.1775,32.99,9.6,4.209,12.304,45.702,25.44,14.9052,0.1788,0.2096,0.1983,539.84,84.6,85.0875,85.365,82.35,83.49,81.8775,43.2866,520.05,20.3556,520,488.81
72.2268,32.995,9.598,4.214,12.304,45.678,25.4565,14.9052,0.1789,0.2096,0.1983,539.92,84.5925,85.0875,85.335,82.38,83.4525,81.87,43.2789,520.11,20.3555,520,488.81
72.2262,32.995,9.598,4.214,12.304,45.666,25.4565,14.9052,0.1789,0.2096,0.1983,539.92,84.5925,85.08,85.3725,82.4025,83.46,81.8475,43.2747,520.14,20.3554,520,488.81
72.2256,32.995,9.597,4.215,12.303,45.63,25.451,14.9052,0.1788,0.2097,0.1984,540,84.57,85.1175,85.4025,82.35,83.4225,81.855,43.2666,520.2,20.3553,520,488.81
72.225,32.995,9.597,4.211,12.303,45.624,25.4345,14.9052,0.1788,0.2097,0.1984,540,84.5625,85.155,85.425,82.38,83.3925,81.8925,43.2658,520.2,20.3553,520,488.81
72.2243,32.995,9.597,4.211,12.303,45.558,25.429,14.9052,0.1788,0.2097,0.1984,540,84.57,85.125,85.3875,82.335,83.3625,81.9375,43.265,520.2,20.3552,520,488.81
72.2744,33,9.599,4.206,12.303,45.486,25.396,14.9052,0.1788,0.2098,0.1986,540,84.5925,85.155,85.3425,82.305,83.3325,81.9825,43.268,520.17,20.3551,520,488.81
72.2744,33,9.6,4.201,12.303,45.42,25.3575,14.9052,0.1788,0.2099,0.1987,539.96,84.57,85.11,85.32,82.29,83.3925,81.99,43.271,520.14,20.355,520,488.81
72.2744,33,9.6,4.201,12.303,45.318,25.3135,14.9052,0.1788,0.2099,0.1987,539.96,84.585,85.1025,85.32,82.2525,83.4075,81.9825,43.2742,520.11,20.355,520,488.81
72.2744,33,9.606,4.192,12.303,45.132,25.2365,14.9052,0.1786,0.2101,0.1988,539.92,84.6225,85.1025,85.2975,82.26,83.3775,82.005,43.2738,520.11,20.3549,520,488.81
72.2744,33,9.606,4.175,12.303,45.228,25.2255,14.9052,0.1784,0.2101,0.1988,539.84,84.5775,85.08,85.2975,82.2675,83.3475,82.0425,43.2808,520.05,20.3548,520,488.81
72.2744,33,9.608,4.16,12.304,45.162,25.209,14.9052,0.1784,0.2103,0.199,539.8,84.5325,85.11,85.305,82.2225,83.325,82.065,43.2882,519.99,20.3547,520,488.81
72.2744,33,9.611,4.158,12.304,45.024,25.1595,14.9052,0.1786,0.2105,0.1992,539.68,84.555,85.1025,85.29,82.2675,83.355,82.0275,43.2995,519.9,20.3547,520,488.81
72.2744,33,9.616,4.164,12.304,44.778,25.0605,14.9052,0.1786,0.2106,0.1993,539.64,84.5475,85.0725,85.275,82.245,83.355,81.99,43.3074,519.84,20.3546,520,488.81
72.2744,33,9.619,4.158,12.304,44.7,24.9835,14.9052,0.1784,0.2106,0.1994,539.52,84.6,85.11,85.2525,82.26,83.37,82.02,43.3193,519.75,20.3695,520,488.81
72.2744,33,9.623,4.14,12.304,44.598,24.9175,14.9052,0.1779,0.2102,0.199,539.48,84.555,85.1025,85.2075,82.2825,83.415,82.0575,43.3278,519.69,20.37,520,488.81
72.2237,32.995,9.619,4.103,12.304,45.042,25.0165,14.9052,0.1775,0.2099,0.1987,539.44,84.6,85.1475,85.2,82.3125,83.4375,82.0275,43.3328,519.66,20.3704,520,488.81
72.2231,32.995,9.615,4.081,12.304,45.3,25.154,14.9052,0.1776,0.2098,0.1985,539.52,84.6075,85.17,85.2525,82.35,83.475,82.02,43.3267,519.72,20.3708,520,488.81
72.2225,32.995,9.61,4.097,12.304,45.528,25.2805,14.9052,0.1779,0.2096,0.1983,539.56,84.585,85.1325,85.215,82.3425,83.475,82.005,43.3241,519.75,20.3562,520,488.81
72.2218,32.995,9.605,4.135,12.305,45.714,25.4015,14.9052,0.1784,0.2094,0.1982,539.6,84.6,85.11,85.2525,82.29,83.4375,81.9675,43.3176,519.81,20.3561,520,488.81
72.2212,32.995,9.6,4.178,12.305,45.846,25.5005,14.9052,0.1787,0.2093,0.198,539.68,84.585,85.065,85.305,82.29,83.4225,81.9525,43.3071,519.9,20.356,520,488.81
72.2206,32.995,9.596,4.21,12.305,45.972,25.5775,14.9052,0.1789,0.2093,0.198,539.8,84.5475,85.065,85.2675,82.3125,83.4,81.9825,43.2962,519.99,20.3559,520,488.81
72.22,32.995,9.592,4.231,12.305,46.044,25.6325,14.9052,0.1791,0.2093,0.198,539.84,84.6,85.0875,85.23,82.2975,83.4375,81.9525,43.2887,520.05,20.3559,520,488.81
72.2193,32.995,9.59,4.245,12.305,46.044,25.66,14.9052,0.1792,0.2093,0.198,539.92,84.6375,85.0425,85.26,82.3125,83.4075,81.9525,43.281,520.11,20.3558,520,488.81
72.2693,33,9.589,4.254,12.305,46.008,25.6545,14.9052,0.1793,0.2093,0.1981,539.96,84.6525,85.08,85.2675,82.275,83.4225,81.9825,43.2731,520.17,20.3557,520,488.81
72.2693,33,9.589,4.257,12.305,45.93,25.6435,14.9052,0.1792,0.2094,0.1981,540.08,84.675,85.125,85.245,82.2825,83.475,81.9825,43.2611,520.26,20.3556,520,488.81
72.32,33.005,9.588,4.253,12.305,45.888,25.6105,14.9052,0.1792,0.2094,0.1982,540.12,84.705,85.155,85.275,82.2825,83.4525,82.0275,43.2563,520.29,20.3556,520,488.81
72.3206,33.005,9.589,4.245,12.305,45.81,25.5885,14.9052,0.1791,0.2096,0.1983,540.12,84.6825,85.14,85.23,82.275,83.4375,82.0125,43.2514,520.32,20.3555,520,488.84
72.3212,33.005,9.591,4.237,12.305,45.702,25.5445,14.9052,0.179,0.2097,0.1984,540.12,84.7125,85.17,85.2825,82.275,83.4525,81.9675,43.2538,520.29,20.3554,520,488.84
72.3219,33.005,9.593,4.23,12.305,45.57,25.4895,14.9052,0.179,0.2098,0.1986,540.08,84.69,85.2,85.2375,82.2825,83.475,82.02,43.2527,520.29,20.3553,520,488.84
72.3731,33.01,9.596,4.22,12.305,45.426,25.4125,14.9052,0.179,0.2101,0.1988,540.04,84.6525,85.2075,85.29,82.2525,83.43,82.005,43.259,520.23,20.3552,520,488.84
72.3743,33.01,9.601,4.211,12.305,45.192,25.308,14.9052,0.179,0.2103,0.1991,539.96,84.615,85.2,85.3275,82.275,83.46,81.9675,43.2656,520.17,20.3552,520,488.84
72.3756,33.01,9.607,4.2,12.305,44.922,25.1815,14.9052,0.1787,0.2103,0.1992,539.92,84.57,85.2375,85.2825,82.29,83.4825,81.9975,43.2724,520.11,20.3551,520,488.84
72.3768,33.01,9.612,4.176,12.305,44.808,25.0825,14.9052,0.178,0.2099,0.1987,539.84,84.5475,85.2525,85.2825,82.3275,83.505,81.9975,43.2795,520.05,20.355,520,488.84
72.3781,33.01,9.608,4.125,12.305,45.276,25.176,14.9052,0.1774,0.2098,0.1984,539.84,84.5025,85.23,85.32,82.32,83.4975,82.0275,43.2793,520.05,20.3549,520,488.84
72.3287,33.005,9.604,4.091,12.305,45.558,25.319,14.9052,0.1776,0.2097,0.1984,539.84,84.5175,85.1775,85.335,82.2825,83.4825,81.9975,43.2828,520.02,20.3549,520,488.84
