PRCA1101B.PV,PI_1136.PV,TI1116A.PV,TI_1142.PV,TI_1149A.PV,FIC_1127.PV,TDRCA1117A.OUT,TI_1152A.PV,PDR1103.PV,TI1105A.PV,TI_1140.PV,TRA1401A.PV,PI_1134.PV,TIA1114.PV,TI1111.PV,PI_1138A.PV,PDI_1138.OUT,TI1115A.PV,TI1135.PV,TRCA1130.PV,PDRCA1109.PV,FRC1102.PV,PI_1180.PV,PRA1102.PV,FRSA1101.PV,PR1401.PV,TI_1150A.PV,TI_1151A.PV,PI_1132A.PV,TIC_1101.PV,PDI_1132.OUT,FIC_1121.PV,PDRA1102.OUT,WR1104.PV,TI_1146.PV,PR1102A.PV,PIK1101A.OUT,PDR1106.PV,TIC_1155.PV,TI1117A.PV,PDR1401.PV
0.15003,0.24402,514.149963,514.190002,516.359985,599.940002,3.400024,590.005005,9.827,535.880005,212.080002,662.849976,0.12582,662.849976,483.839996,0.123225,4.244998,671.25,326.850006,212.080002,45.503998,1000.199951,0.2104,0.118995,178.429993,0.15003,516.359985,516.359985,0.17285,516.359985,49.690002,344.160004,75.360008,145.75,687.359985,0.19851,52.255371,4.177,590.005005,677.799988,12.287
0.15003,0.24402,514.149963,514.159973,516.450012,600.119995,3.400024,590.005005,9.826,536,212.080002,662.849976,0.12582,662.849976,483.839996,0.123225,4.244998,671.25,326.850006,212.080002,45.521999,1000.199951,0.21032,0.11898,178.304001,0.15003,516.450012,516.450012,0.17285,516.450012,49.690002,344.160004,75.360008,145.738998,687.359985,0.19851,52.25565,4.177,590.005005,677.799988,12.287
0.15003,0.24404,514.149963,514.159973,516.539978,600.119995,3.400024,590.005005,9.826,536.119995,212.080002,662.849976,0.1258,662.849976,483.839996,0.1232,4.239999,671.25,326.949982,212.080002,45.545998,1000.199951,0.21032,0.118965,178.304001,0.15003,516.539978,516.539978,0.17285,516.539978,49.709999,344.160004,75.330009,145.738998,687.359985,0.19848,52.255928,4.179,590.005005,677.799988,12.288
0.15003,0.24404,514.149963,514.159973,516.659973,600,3.400024,590.005005,9.825,536.200012,212.080002,662.849976,0.12578,662.849976,483.839996,0.1232,4.260004,671.25,326.949982,212.080002,45.576,1000.199951,0.21032,0.11895,178.205994,0.15003,516.659973,516.659973,0.172875,516.659973,49.735001,344.160004,75.329994,145.738998,687.359985,0.19845,52.256207,4.18,590.005005,677.799988,12.289
0.15003,0.24404,514.149963,514.159973,516.75,600,3.400024,590.005005,9.823999,536.320007,212.080002,662.849976,0.12576,662.849976,483.839996,0.123175,4.235,671.25,327,212.080002,45.612,1000.199951,0.21024,0.118935,178.220001,0.15003,516.75,516.75,0.172875,516.75,49.755001,344.160004,75.300003,145.727997,687.359985,0.19842,52.256485,4.182,590.005005,677.799988,12.289
0.15006,0.24406,514.149963,514.159973,516.869995,600,3.400024,590.005005,9.822,536.399963,212.059998,662.849976,0.12574,662.849976,483.839996,0.12315,4.249998,671.25,327,212.059998,45.653999,1000.199951,0.21024,0.118905,178.080002,0.15006,516.869995,516.869995,0.172875,516.869995,49.775005,344.160004,75.300011,145.727997,687.399963,0.19839,52.265373,4.184,590.005005,677.799988,12.29
0.15006,0.24406,514.149963,514.159973,516.959961,600.059998,3.400024,590.005005,9.821,536.519958,212.059998,662.849976,0.12572,662.849976,483.839996,0.123125,4.244998,671.25,327.049988,212.059998,45.708,1000.199951,0.21016,0.11889,178.080002,0.15006,516.959961,516.959961,0.1729,516.959961,49.819992,344.160004,75.299995,145.727997,687.399963,0.19836,52.26593,4.187,590.005005,677.799988,12.29
0.15006,0.24406,514.149963,514.159973,517.080017,600.059998,3.400024,590.005005,9.82,536.640015,212.059998,662.899963,0.1257,662.899963,483.839996,0.1231,4.239999,671.25,327.100006,212.059998,45.761997,1000.199951,0.21008,0.11886,177.981995,0.15006,517.080017,517.080017,0.172925,517.080017,49.884998,344.190002,75.270004,145.716995,687.399963,0.1983,52.266487,4.19,590.005005,677.799988,12.290999
0.15006,0.24406,514.149963,514.159973,517.169983,600.059998,3.400024,590.005005,9.818,536.76001,212.059998,662.899963,0.12566,662.899963,483.839996,0.123075,4.254997,671.25,327.149994,212.059998,45.821999,1000.199951,0.21008,0.11883,177.996002,0.15006,517.169983,517.169983,0.17295,517.169983,49.93,344.190002,75.209999,145.716995,687.399963,0.19824,52.267044,4.194,590.005005,677.849976,12.292999
0.15006,0.24408,514.149963,514.190002,517.289978,600.119995,3.400024,590.005005,9.816,536.880005,212.059998,662.899963,0.12562,662.899963,483.839996,0.123025,4.244998,671.25,327.149994,212.059998,45.888,1000.799988,0.21,0.118785,177.856003,0.15006,517.289978,517.289978,0.172975,517.289978,49.994991,344.190002,75.210007,145.716995,687.399963,0.19818,52.267601,4.199,590.005005,677.849976,12.292999
0.15006,0.24408,514.149963,514.190002,517.289978,600.119995,3.400024,590.005005,9.816,536.880005,212.059998,662.899963,0.12562,662.899963,483.839996,0.123025,4.244998,671.25,327.149994,212.059998,45.888,1000.799988,0.21,0.118785,177.856003,0.15006,517.289978,517.289978,0.172975,517.289978,49.994991,344.190002,75.210007,145.716995,687.399963,0.19818,52.268158,4.199,590.005005,677.849976,12.292999
0.15006,0.24408,514.149963,514.190002,517.559998,600.179993,3.400024,590.005005,9.811,537.119995,212.039993,662.899963,0.12554,662.899963,483.839996,0.12295,4.249998,671.299988,327.25,212.039993,46.056,1000.799988,0.20984,0.118695,177.785995,0.15006,517.559998,517.559998,0.173025,517.559998,50.105,344.220001,75.12001,145.705994,687.399963,0.19803,52.268715,4.21,590.005005,677.849976,12.294
0.15006,0.24408,514.200012,514.190002,517.679993,600.179993,3.400024,590.005005,9.808,537.23999,212.039993,662.899963,0.1255,662.899963,483.839996,0.1229,4.259996,671.299988,327.299988,212.039993,46.146,1000.799988,0.20968,0.11865,177.687988,0.15006,517.679993,517.679993,0.173075,517.679993,50.214993,344.220001,75.090004,145.705994,687.399963,0.19794,52.269272,4.215,590.005005,677.849976,12.294
0.15006,0.2441,514.200012,514.190002,517.799988,600.23999,3.400024,590.005005,9.806,537.399963,212.039993,662.899963,0.12546,662.899963,483.839996,0.12285,4.249998,671.299988,327.350006,212.039993,46.242001,1000.799988,0.2096,0.11859,177.645996,0.15006,517.799988,517.799988,0.173125,517.799988,50.305,344.220001,75.029999,145.694992,687.399963,0.19785,52.269829,4.221,590.005005,677.849976,12.295
0.15006,0.2441,514.200012,514.190002,517.950012,600.119995,3.400024,590.005005,9.802,537.519958,212.039993,662.899963,0.1254,662.899963,483.839996,0.1228,4.260004,671.299988,327.399994,212.039993,46.337997,1000.799988,0.20952,0.118545,177.589996,0.15006,517.950012,517.950012,0.173175,517.950012,50.394997,344.25,74.999992,145.694992,687.440002,0.19776,52.270386,4.229,590.005005,677.849976,12.295
0.15009,0.2441,514.200012,514.219971,518.099976,600.119995,3.400024,590.005005,9.799,537.679993,212.039993,662.899963,0.12534,662.899963,483.839996,0.12275,4.270002,671.299988,327.449982,212.039993,46.439999,1000.799988,0.20944,0.118485,177.533997,0.15009,518.099976,518.099976,0.1732,518.099976,50.48,344.25,74.910004,145.694992,687.440002,0.19764,52.279556,4.238,590.005005,677.849976,12.296
0.15009,0.24412,514.200012,514.219971,518.25,600.179993,3.400024,590.005005,9.795,537.799988,212.019989,662.950012,0.12528,662.950012,483.884979,0.122675,4.254997,671.299988,327.5,212.019989,46.542,1000.799988,0.20928,0.118425,177.547989,0.15009,518.25,518.25,0.173225,518.25,50.544998,344.25,74.879997,145.68399,687.440002,0.19755,52.280388,4.245,590.005005,677.849976,12.296
0.15009,0.24412,514.200012,514.219971,518.25,600.179993,3.400024,590.005005,9.795,537.799988,212.019989,662.950012,0.12528,662.950012,483.884979,0.122675,4.254997,671.299988,327.5,212.019989,46.542,1000.799988,0.20928,0.118425,177.547989,0.15009,518.25,518.25,0.173225,518.25,50.544998,344.25,74.879997,145.68399,687.440002,0.19755,52.281219,4.245,590.005005,677.849976,12.296
0.15009,0.24412,514.200012,514.219971,518.519958,600.23999,3.400024,590.005005,9.788,538.119995,212.019989,662.950012,0.12518,662.950012,483.884979,0.122575,4.275002,671.299988,327.5,212.019989,46.728001,1000.799988,0.20912,0.118305,177.35199,0.15009,518.519958,518.519958,0.173325,518.519958,50.745003,344.279999,74.790009,145.68399,687.440002,0.19737,52.282051,4.259,590.005005,677.849976,12.297999
0.15009,0.24412,514.25,514.25,518.669983,600.299988,3.400024,590.005005,9.783999,538.279968,212.019989,662.950012,0.12512,662.950012,483.884979,0.122525,4.285,671.299988,327.549988,212.019989,46.817997,1000.799988,0.20904,0.118245,177.365997,0.15009,518.669983,518.669983,0.173375,518.669983,50.854996,344.279999,74.760002,145.672989,687.440002,0.19728,52.282883,4.268,590.005005,677.899963,12.301
0.15009,0.24412,514.25,514.25,518.820007,600.299988,3.400024,590.005005,9.78,538.399963,212.019989,662.950012,0.12506,662.950012,483.884979,0.12245,4.249998,671.299988,327.549988,212.019989,46.902,1000.799988,0.20896,0.1182,177.281998,0.15009,518.820007,518.820007,0.1734,518.820007,50.920002,344.309998,74.759995,145.672989,687.440002,0.19722,52.283714,4.276,590.005005,677.899963,12.301
0.15009,0.24412,514.25,514.25,518.969971,600.179993,3.400024,590.005005,9.776999,538.559998,212.019989,662.950012,0.12502,662.950012,483.929993,0.1224,4.259996,671.299988,327.600006,212.019989,46.98,1000.799988,0.2088,0.11814,177.197998,0.15009,518.969971,518.969971,0.173425,518.969971,51.00499,344.309998,74.700005,145.662003,687.440002,0.19713,52.284546,4.283,590.005005,677.899963,12.301
0.15009,0.24412,514.25,514.279968,519.119995,600.179993,3.400024,590.005005,9.773,538.719971,212,662.950012,0.12496,662.950012,483.929993,0.12235,4.270002,671.349976,327.649994,212,47.057999,1000.799988,0.2088,0.11808,177.197998,0.15009,519.119995,519.119995,0.173475,519.119995,51.095001,344.309998,74.699997,145.662003,687.47998,0.19707,52.285378,4.289,590.005005,677.899963,12.301
0.15009,0.24412,514.299988,514.279968,519.269958,600.23999,3.400024,590.005005,9.769,538.880005,212,662.950012,0.12492,662.950012,483.929993,0.1223,4.260004,671.349976,327.699982,212,47.124001,1000.799988,0.20872,0.118035,177.085999,0.15009,519.269958,519.269958,0.173475,519.269958,51.134995,344.339996,74.639999,145.662003,687.47998,0.19698,52.286209,4.296,590.005005,677.899963,12.302
0.15009,0.24412,514.299988,514.309998,519.390015,600.23999,3.400024,590.005005,9.766,539.039978,212,662.950012,0.12488,662.950012,483.929993,0.122275,4.274994,671.349976,327.799988,212,47.189999,1000.799988,0.20864,0.11799,177.001999,0.15009,519.390015,519.390015,0.173475,519.390015,51.174999,344.339996,74.640007,145.651001,687.47998,0.19692,52.287041,4.3,590.005005,677.899963,12.302
0.15009,0.24412,514.299988,514.309998,519.539978,600.299988,3.400024,590.005005,9.762,539.159973,212,663,0.12484,663,483.974976,0.122225,4.284993,671.349976,327.850006,212,47.243999,1000.799988,0.20856,0.117945,177.015991,0.15009,519.539978,519.539978,0.173475,519.539978,51.215,344.339996,74.610001,145.651001,687.47998,0.19686,52.287872,4.305,590.005005,677.899963,12.302999
0.15009,0.24412,514.299988,514.339966,519.659973,600.119995,3.400024,590.005005,9.759,539.320007,212,663,0.1248,663,483.974976,0.122175,4.275002,671.349976,327.899994,212,47.298,1000.799988,0.20848,0.117915,176.889999,0.15009,519.659973,519.659973,0.17345,519.659973,51.229992,344.339996,74.610001,145.651001,687.47998,0.19683,52.288704,4.307,590.005005,677.899963,12.302999
0.15009,0.24412,514.349976,514.339966,519.779968,600.179993,3.400024,590.005005,9.756,539.440002,212,663,0.12476,663,483.974976,0.12215,4.269995,671.349976,327.949982,212,47.346001,1001.399963,0.2084,0.11787,176.819992,0.15009,519.779968,519.779968,0.173475,519.779968,51.294998,344.369995,74.580002,145.639999,687.47998,0.19677,52.289536,4.309,590.005005,677.899963,12.302999
0.15009,0.24412,514.349976,514.369995,519.899963,600.179993,3.400024,590.005005,9.752999,539.559998,211.979996,663,0.12474,663,483.974976,0.122125,4.285,671.349976,328.049988,211.979996,47.388,1001.399963,0.2084,0.11784,176.778,0.15009,519.899963,519.899963,0.173475,519.899963,51.315002,344.369995,74.580002,145.639999,687.47998,0.19674,52.290367,4.313,590.005005,677.899963,12.304
0.15009,0.24414,514.349976,514.369995,520.019958,600.179993,3.450012,590.005005,9.750999,539.679993,211.979996,663,0.1247,663,484.019989,0.1221,4.279994,671.349976,328.100006,211.979996,47.43,1001.399963,0.20832,0.11781,176.778,0.15009,520.019958,520.019958,0.17345,520.019958,51.329994,344.369995,74.580009,145.628998,687.47998,0.19671,52.291199,4.315,590.005005,677.899963,12.304
0.15009,0.24414,514.399963,514.399963,520.140015,600.179993,3.399963,590.005005,9.748,539.799988,211.979996,663,0.12468,663,484.019989,0.122075,4.294999,671.349976,328.100006,211.979996,47.459999,1000.799988,0.20832,0.11778,176.651993,0.15009,520.140015,520.140015,0.173425,520.140015,51.324993,344.369995,74.580009,145.628998,687.519958,0.19668,52.29203,4.316,590.005005,677.950012,12.304
0.15009,0.24414,514.399963,514.399963,520.22998,600.179993,3.399963,590.005005,9.745999,539.919983,211.979996,663,0.12466,663,484.065002,0.12205,4.289999,671.349976,328.149994,211.979996,47.489998,1000.799988,0.20824,0.117765,176.651993,0.15009,520.22998,520.22998,0.173425,520.22998,51.34499,344.369995,74.580002,145.628998,687.519958,0.19665,52.292862,4.316,590.005005,677.950012,12.306
0.15009,0.24414,514.399963,514.429993,520.349976,600.23999,3.399963,590.005005,9.743999,540.039978,211.979996,663,0.12464,663,484.065002,0.122025,4.285,671.349976,328.149994,211.979996,47.52,1000.799988,0.20824,0.117735,176.595993,0.15009,520.349976,520.349976,0.1734,520.349976,51.34,344.399994,74.580002,145.617996,687.519958,0.19662,52.293694,4.318,590.005005,677.950012,12.306
0.15009,0.24414,514.450012,514.459961,520.440002,600.059998,3.399963,590.005005,9.742,540.159973,211.979996,663,0.12462,663,484.065002,0.122,4.279994,671.399963,328.149994,211.979996,47.543999,1000.799988,0.20816,0.11772,176.470001,0.15009,520.440002,520.440002,0.1734,520.440002,51.360004,344.399994,74.550003,145.617996,687.519958,0.19659,52.294525,4.319,590.005005,677.950012,12.306
0.15009,0.24414,514.450012,514.459961,520.529968,600.059998,3.399963,590.005005,9.74,540.23999,211.979996,663.049988,0.1246,663.049988,484.109985,0.121975,4.275002,671.399963,328.25,211.979996,47.567997,1000.799988,0.20816,0.117705,176.414001,0.15009,520.529968,520.529968,0.173375,520.529968,51.354996,344.399994,74.549995,145.617996,687.519958,0.19656,52.295357,4.319,590.005005,677.950012,12.306
0.15009,0.24414,514.5,514.48999,520.619995,600.059998,3.399963,590.005005,9.738,540.359985,211.959991,663.049988,0.12458,663.049988,484.109985,0.121975,4.294999,671.399963,328.299988,211.959991,47.598,1000.799988,0.20816,0.117675,176.414001,0.15009,520.619995,520.619995,0.173325,520.619995,51.325001,344.399994,74.549995,145.617996,687.519958,0.19653,52.296188,4.319,590.005005,677.950012,12.307
0.15009,0.24414,514.5,514.519958,520.709961,600.119995,3.399963,590.005005,9.737,540.440002,211.959991,663.049988,0.12456,663.049988,484.109985,0.12195,4.289999,671.399963,328.350006,211.959991,47.621998,1000.799988,0.20808,0.11766,176.287994,0.15009,520.709961,520.709961,0.1733,520.709961,51.32,344.399994,74.549995,145.606995,687.519958,0.19653,52.29702,4.317,590.005005,677.950012,12.307
0.15009,0.24416,514.5,514.519958,520.769958,600.119995,3.399963,590.005005,9.735,540.519958,211.959991,663.049988,0.12454,663.049988,484.154999,0.121925,4.285,671.399963,328.399994,211.959991,47.652,1000.799988,0.20808,0.117645,176.302002,0.15009,520.769958,520.769958,0.173275,520.769958,51.314995,344.399994,74.550003,145.606995,687.519958,0.1965,52.297852,4.315,590.005005,677.950012,12.309
0.15009,0.24416,514.549988,514.549988,520.859985,600.119995,3.399963,590.005005,9.734,540.599976,211.959991,663.049988,0.12454,663.049988,484.154999,0.121925,4.304997,671.399963,328.449982,211.959991,47.681999,1000.799988,0.208,0.11763,176.175995,0.15009,520.859985,520.859985,0.173225,520.859985,51.285,344.399994,74.550003,145.606995,687.559998,0.19647,52.298683,4.315,590.005005,677.950012,12.309
0.15009,0.24416,514.549988,514.580017,520.950012,600.119995,3.449951,590.005005,9.731999,540.679993,211.959991,663.049988,0.12452,663.049988,484.199982,0.1219,4.299998,671.399963,328.549988,211.959991,47.711998,1000.799988,0.208,0.117615,176.175995,0.15009,520.950012,520.950012,0.173225,520.950012,51.305004,344.399994,74.519989,145.595993,687.559998,0.19644,52.299515,4.314,590.005005,677.950012,12.309
0.15009,0.24416,514.599976,514.580017,521.01001,600.119995,3.399963,590.005005,9.731,540.76001,211.959991,663.049988,0.1245,663.049988,484.199982,0.121875,4.294999,671.399963,328.549988,211.959991,47.747997,1000.799988,0.20792,0.117585,176.063995,0.15009,521.01001,521.01001,0.173175,521.01001,51.274994,344.399994,74.519997,145.595993,687.559998,0.19641,52.300346,4.314,590.005005,678,12.309999
0.15009,0.24416,514.599976,514.609985,521.099976,600.179993,3.399963,590.005005,9.729,540.839966,211.959991,663.049988,0.12448,663.049988,484.244995,0.12185,4.289999,671.399963,328.600006,211.959991,47.789997,1000.799988,0.20792,0.11757,176.063995,0.15009,521.099976,521.099976,0.173175,521.099976,51.294991,344.429993,74.519997,145.595993,687.559998,0.19638,52.301178,4.313,590.005005,678,12.309999
0.15009,0.24416,514.599976,514.640015,521.159973,600.179993,3.399963,590.005005,9.726999,540.919983,211.939987,663.099976,0.12446,663.099976,484.244995,0.121825,4.284993,671.399963,328.649994,211.939987,47.837997,1000.799988,0.20784,0.11754,176.007996,0.15009,521.159973,521.159973,0.17315,521.159973,51.290005,344.429993,74.459991,145.595993,687.559998,0.19632,52.30201,4.313,590.005005,678,12.309999
0.15009,0.24418,514.649963,514.640015,521.25,600.059998,3.399963,590.005005,9.726,541,211.939987,663.099976,0.12442,663.099976,484.244995,0.1218,4.280001,671.450012,328.699982,211.939987,47.885998,1000.799988,0.20784,0.11751,175.881989,0.15009,521.25,521.25,0.173125,521.25,51.305004,344.429993,74.459999,145.584991,687.559998,0.19629,52.302841,4.313,590.005005,678,12.311
0.15009,0.24418,514.649963,514.669983,521.309998,600.059998,3.399963,590.005005,9.724,541.079956,211.939987,663.099976,0.1244,663.099976,484.289978,0.121775,4.294991,671.450012,328.799988,211.939987,47.939999,1000.799988,0.20776,0.11748,175.895996,0.15009,521.309998,521.309998,0.173125,521.309998,51.325001,344.429993,74.43,145.584991,687.559998,0.19623,52.303673,4.315,590.005005,678,12.311999
0.15012,0.24418,514.700012,514.700012,521.399963,600.059998,3.399963,590.005005,9.722,541.159973,211.939987,663.099976,0.12436,663.099976,484.289978,0.12175,4.309997,671.450012,328.850006,211.939987,48.006001,1000.799988,0.20768,0.11745,175.769989,0.15012,521.399963,521.399963,0.1731,521.399963,51.34,344.429993,74.400002,145.584991,687.559998,0.19617,52.313118,4.316,590.005005,678,12.311999
0.15012,0.24418,514.700012,514.72998,521.48999,600.119995,3.399963,590.005005,9.719999,541.23999,211.939987,663.099976,0.12434,663.099976,484.334991,0.121725,4.305005,671.450012,328.899994,211.939987,48.071999,1000.799988,0.2076,0.11742,175.769989,0.15012,521.48999,521.48999,0.1731,521.48999,51.359997,344.429993,74.37001,145.584991,687.599976,0.19611,52.314228,4.317,590.005005,678,12.313
0.15009,0.24418,514.75,514.76001,521.549988,600.119995,3.399963,590.005005,9.717,541.320007,211.939987,663.099976,0.1243,663.099976,484.334991,0.121675,4.294999,671.450012,328.949982,211.939987,48.138,1000.799988,0.20752,0.117375,175.685989,0.15009,521.549988,521.549988,0.173075,521.549988,51.374992,344.459991,74.370003,145.57399,687.599976,0.19605,52.306728,4.319,590.005005,678,12.313
